	LeukocyteMeth_score	CD4_mature	CD8_effector	NK_cells	B_cells	T_regs	Dendritics	CD8_effector_NK_cells	Macrophages	Macrophages_M2	Macrophages_M1
TCGA.57.1582.01	0.078132454921112	-0.0606893707542631	-0.224951044059218	-0.29683781902227396	-0.0696463838321325	-0.14604655857749899	-0.01720424031723	-0.191868173140058	0.302992600769057	0.154916623209263	0.17922370727089001
TCGA.57.1583.01	0.0199933118369598	-0.121629562191613	-0.35853617963714207	-0.365089935452049	-0.11064762294919199	-0.0633387707123352	0.0728931086605259	-0.251854259650514	0.0849907365425209	0.0234068396499639	0.0176216456740759
TCGA.57.1584.01	0.084977140411361	-0.0854767650221688	-0.328772526809638	-0.27697515101234305	-0.14414955759485298	-0.0657150702877746	0.14612113005983998	-0.191076937883417	0.346071667545079	0.214568245602477	0.17748059871331603
TCGA.57.1585.01	0.160712922203324	0.0237720584969098	-0.18015112029873498	-0.277300776779244	-0.0273192594418789	-0.10865565943599499	0.20115117786515602	-0.129623468217327	0.33023081321787895	0.22364695013348102	0.180427309920093
TCGA.57.1993.01	0.0461623500042855	-0.101011856495332	-0.348037751236282	-0.386746767872386	-0.0880380143766395	-0.178914051735515	0.10314787478803099	-0.257141628680523	0.327406369590312	0.15580710368995598	0.136208767035703
TCGA.57.1994.01	0.14566989527991503	0.0089858366051505	-0.13432536063617997	-0.166890273880708	0.0181193076981997	-0.0816565639109773	0.0524732098091903	-0.0424198245750728	0.413425565998585	0.23408618888555702	0.320662589760973
TCGA.59.2348.01	0.160368187306793	0.00275994248904112	-0.27166122952453603	-0.201282764178733	-0.12271676456100099	-0.0886167339506425	0.182865158552037	-0.166345205569186	0.289878003799247	0.137201177754439	0.173032839267415
TCGA.59.2350.01	0.17719382904937497	-0.0815506462434987	-0.310991294657135	-0.261568405340986	-0.19189199383057398	-0.156964939795799	0.129357534573519	-0.19862274164711496	0.34459518337763695	0.183965788681003	0.208804585643095
TCGA.59.2351.01	0.24905811553707302	0.00280602611047808	-0.17753839564075302	-0.20353376308814602	0.150185627302479	-0.0424091716288202	0.194697883643101	-0.0996991034088694	0.438003826996569	0.27807336020675	0.362515622837887
TCGA.59.2352.01	0.124038099115378	-0.0199612803405974	-0.240328380452738	-0.23647007232491102	0.0251571644384562	-0.0918019018289938	0.0168917506854423	-0.0945536451969009	0.39280783465040503	0.22508138304936104	0.33715394581959096
TCGA.59.2354.01	0.181476160428926	-0.0152779815185387	-0.205321365518027	-0.151271782997354	0.0119934829966184	-0.0371828776672663	0.11962498627407002	-0.0322045061398412	0.3841857342257629	0.24197938545941602	0.291737888889057
TCGA.59.2355.01	0.100392164166923	-0.0191971059307986	-0.23373040411029397	-0.261158307287537	-0.11608866686316699	-0.0750037244230787	0.12168742410873899	-0.147037515345834	0.340264702288389	0.19138858462164898	0.24531929720649
TCGA.59.2363.01	0.0707535155071006	-0.0604858982777326	-0.35936328317800603	-0.36536058185287296	-0.167783645102128	-0.211837219598404	-0.0580546071463749	-0.22130350129069898	0.134310364838584	0.0454711593710436	0.0298306755302671
TCGA.59.A5PD.01	0.174489345924953	-0.0906923385952191	-0.27665773366630897	-0.228840697582758	-0.0150433417694063	-0.15701997714041502	-0.0282875831975549	-0.18764740801634197	0.255023968286303	0.158426956627613	0.140638168806613
TCGA.5X.AA5U.01	0.0116465384656883	-0.00740376087967053	-0.453546997884499	-0.388561112961555	-0.14598760129579502	-0.19809351586813398	-0.0504512775912751	-0.31840196939091303	0.0684790866001242	-0.0312303438843692	-0.0618550669737372
TCGA.61.1721.01	0.0557718264713908	0.19606925603191896	-0.18944966185102602	-0.223490578669988	-0.0945321113076015	-0.0419531326393701	0.0280114984066341	-0.121053946070442	0.359810347039681	0.246067532655699	0.162411245191146
TCGA.61.1724.01	0.0902752670873841	-0.0154873828303466	-0.278791033397774	-0.26374248224429997	-0.14217299149322501	-0.00719075768945089	0.17720135145443897	-0.185855130119678	0.289126945819893	0.17353123524961597	0.20938606362492002
TCGA.61.1725.01	0.10567449035536901	-0.0218603289839975	-0.23771225346045002	-0.262711515040359	-0.116217377659356	-0.0693789157174831	0.0621588055567732	-0.14275952005055897	0.3901156868050471	0.22027488164800801	0.30313142191538694
TCGA.61.1728.01	0.0581428201596855	-0.0725934316692987	-0.370239676052613	-0.327610397499657	-0.19963845423739002	-0.123353466272405	0.00685226724095931	-0.25350667202932	0.294792344068409	0.139973105163996	0.14891530979947
TCGA.61.1733.01	0.0599604105397378	0.00374619889022926	-0.33847702911638106	-0.327512169569394	-0.183501494653189	-0.132241267967256	0.0555098977919406	-0.214183269218733	0.326091943519366	0.17840022779877898	0.160201366652549
TCGA.61.1736.01	0.0781675044047941	-0.0374420570160315	-0.31293520769627503	-0.261649319947767	-0.158773649201209	-0.15525902957629098	0.0858089293236657	-0.177388293342956	0.339087314883044	0.19492428946164606	0.174091367938966
TCGA.61.1737.01	0.0924363779480293	-0.0599378000003507	-0.253239752786474	-0.284695490439158	-0.165821938485828	-0.0519538648778158	0.14207053132893	-0.160220807679225	0.38480183423788705	0.266050353127834	0.24800906229372305
TCGA.61.1738.01	0.0666923588746409	-0.0188347083388042	-0.369198052113306	-0.255958978194594	0.00650404324645522	-0.0870864667742541	0.159391488981755	-0.223489567739738	0.384510261175717	0.217725370301533	0.251701527073369
TCGA.61.1740.01	0.224144914348757	0.00415265509013622	-0.0856798151873373	-0.14929746402814598	0.10517737102063301	-0.1323924997803	0.161966486740178	-0.037237109159323004	0.453577632046415	0.27271638395682996	0.394102938567104
TCGA.61.1741.01	0.0760553103072761	-0.0243301932415436	-0.262331236378428	-0.310376232936889	-0.0843827955710075	-0.14786067962602698	-0.0230416312682761	-0.151216970663766	0.388834600326364	0.200107701303784	0.293592886084102
TCGA.61.1743.01	0.0410511852132449	-0.0636656248364614	-0.339133209059681	-0.354787432034154	-0.0022024182973406897	-0.127007018877747	-0.0620126557142849	-0.243846940969793	0.29444481398068106	0.139284733221023	0.21875329300820898
TCGA.61.1900.01	0.0410737074761775	-0.0598014467386566	-0.34276400970105103	-0.38270619517063104	-0.133651945810783	-0.0991212445700356	0.009129063049488791	-0.252787412543675	0.18159402419486298	0.05235388467679	0.0764788936626478
TCGA.61.1907.01	0.11859322944118099	0.0117362105894968	-0.0217471052050379	-0.14551005515885299	-0.0145952656551901	0.00336585918100679	0.0948081233415869	0.00603580886340657	0.453230415853144	0.278734114160172	0.43516488372935896
TCGA.61.1910.01	0.0437202268786288	-0.23250571802302	-0.35858763463578097	-0.41687291220371	-0.16786401910121898	-0.0826244054874946	0.0289188683909138	-0.24137298959225603	0.284132838954106	0.160854529248507	0.180004375868844
TCGA.61.1914.01	0.13463765064382802	0.0439806411655568	-0.258657021185545	-0.257234784098828	-0.12874599719541802	-0.13670793151571903	0.0674943373340333	-0.19119065189042103	0.42037922722966203	0.255462893204641	0.346326562776329
TCGA.61.1917.01	0.0724386316644069	0.00770697787329227	-0.231440935266583	-0.24204416462662	-0.0916197919554575	-0.134700801572162	0.0787387774186857	-0.10747780496229199	0.40218360139663795	0.23465215280226503	0.333702839552518
TCGA.61.1918.01	0.067826664844965	-0.0270092781918045	-0.278173845301376	-0.28406050115403997	-0.169740035046631	-0.114533321268092	0.0494592141940156	-0.185867068162204	0.359626641540508	0.20016727459562197	0.251084509307108
TCGA.61.1919.01	0.166922798021149	-0.0250451577636013	-0.167843507391854	-0.21059189052152	-0.0352381400422151	-0.0959940530613262	0.189807568106037	-0.0958408116822882	0.476107842428836	0.30282759000324	0.400746283651771
TCGA.61.1995.01	0.125939034793491	0.0128353896283792	-0.154836083267482	-0.21254394898000697	-0.22331169076661603	-0.0665065550869385	0.0271110656600953	-0.12034317825482499	0.401740897188282	0.257332595581591	0.250063910195511
TCGA.61.1998.01	0.125245349603224	-0.0300807967763745	-0.297075788660984	-0.32155315093111103	-0.106303768477566	-0.11967873975294302	0.105224567861811	-0.183712704727882	0.413315970873529	0.27257546777860603	0.22809052381532896
TCGA.61.2000.01	0.0517264559991197	-0.0813548284490202	-0.227328515685838	-0.24638664387790804	-0.126413645380387	-0.0943369534606884	0.0634327210287955	-0.14956660551395098	0.339889947526185	0.21229610360691198	0.236765865666035
TCGA.61.2002.01	0.162972405734758	0.0386784569949853	-0.10546456830183999	-0.14155559695759498	-0.0588506039702523	0.0143599757598785	0.144362462750695	-0.00170830046729212	0.395484311434201	0.267136420771982	0.374247839684231
TCGA.61.2003.01	0.195888316409335	0.0920953370756181	-0.15187739291265198	-0.152731002489878	-0.109903349457599	-0.102408233549018	0.21457066569520197	-0.0484973292171481	0.3562130722202849	0.218946553045698	0.207264046967863
TCGA.61.2008.01	0.0655416539042701	-0.0543721000079723	-0.30584108263434495	-0.313130855749413	-0.132135366441465	-0.0869217604552691	0.123540064902196	-0.201252714932292	0.30420728652940304	0.150572850955358	0.15658443626691598
TCGA.61.2008.02	0.16529658083959398	-0.0266161912204152	-0.13525921744715	-0.0907987902756382	-0.171906370763736	-0.0241793305529269	0.0327493437240201	0.0318655039837335	0.38679723276682004	0.22662910315835602	0.347095717852049
TCGA.61.2009.01	0.124072569906396	-0.0192982920597259	-0.174290109708298	-0.20266322174051102	-0.0812531480451417	-0.0909777456651806	0.0957509723846517	-0.128616581476182	0.3846896721572679	0.22036508790532	0.31194512481603004
TCGA.61.2012.01	0.273184641304422	0.0474424895073596	-0.16694127569982	-0.167188159218561	0.136666303503385	-0.114226930982916	0.184787734651215	-0.0512964338883558	0.421022351660658	0.23196536159359699	0.34583047820441803
TCGA.61.2016.01	0.0607457481998346	0.0157221014457499	-0.297617610785398	-0.23378310837182997	-0.14384529533433202	-0.142745190688428	0.0935027646292752	-0.165782756974214	0.345061720507026	0.170794770862122	0.19726702441285604
TCGA.61.2088.01	0.0362365137460978	-0.172888287434901	-0.46208725725123295	-0.428988565297303	-0.20803707678791603	-0.174116799552437	-0.14575076592792402	-0.342776080051933	0.184406139046982	0.0434582520878987	-0.00121560612442244
TCGA.61.2092.01	0.0346980041917595	-0.12968404115194002	-0.368078207104642	-0.362891076306231	-0.0684250015671252	-0.0543155062733348	0.13135909001739302	-0.261603574897595	0.0027950282911542697	-0.0237997633442518	-0.110432045521485
TCGA.61.2094.01	0.42094358664280696	0.127245461049605	0.0391100018814547	0.0452018685141834	0.184472266415849	-0.00172286695405976	0.18839532322176397	0.134968735314959	0.420539910064497	0.292983879292415	0.398040991447216
TCGA.61.2095.01	0.203955308632745	0.0303427373822273	-0.261117749862448	-0.166606207153015	-0.117615967476517	0.0050452854478882	0.0647469750930005	-0.0848626389578893	0.35598209179441204	0.24906038265055702	0.12926289156608
TCGA.61.2097.01	0.12245313139191902	0.0124904477208157	-0.34186459320887497	-0.34126922765441603	-0.11295919382434	-0.0237939920680244	0.162956617966761	-0.23776943424161498	0.415314661682647	0.249522762091091	0.258857188134121
TCGA.61.2098.01	0.0404461729149227	-0.12780453532297997	-0.429847396532128	-0.464067283262116	-0.231435585624105	-0.229946296283775	-0.111283799530892	-0.342806149951282	0.067592262909875	-0.0481999600873577	-0.0751073986617838
TCGA.61.2101.01	0.0475088398776225	-0.0213951440891529	-0.294613696759243	-0.310263243413469	-0.0842818714471766	-0.133859565170526	0.0116247460847255	-0.205107816242543	0.290691648643182	0.152474574432617	0.153248525286012
TCGA.61.2102.01	0.0830359958159696	-0.128021515536923	-0.365377578030693	-0.347964243563885	-0.263457659453824	-0.0885794614301734	-0.078254062407841	-0.20997749607876998	0.418690329643463	0.24637371533193697	0.173570460676697
TCGA.61.2104.01	0.120149444379112	-0.0378638563238627	-0.20613263208123397	-0.217659909653965	-0.0668031207777986	-0.101765188468563	0.0979919849449591	-0.114667771269645	0.41771829975068003	0.28607365701486304	0.36109047917609005
TCGA.61.2109.01	0.0697859622054235	-0.0931769003416147	-0.30806189670202194	-0.27754994843491604	-0.0278086373633801	-0.14442465431025	0.10921681512282401	-0.18386640068019	0.26615795324978697	0.12280766780642599	0.130132467842168
TCGA.61.2110.01	0.052936102372859	-0.0424532299336895	-0.304438794253691	-0.340136167303719	-0.221414248715716	-0.186579693221341	-0.0685064488416454	-0.265881163207279	0.17315006534049202	0.0887231762836584	0.0200341508024328
TCGA.61.2111.01	0.10460012964381801	0.0472125144381772	-0.227476772557814	-0.214511936728049	-0.004317165742048	-0.0396217876807489	0.0126314246184145	-0.160064297844028	0.333213573039319	0.181806317821651	0.135091373576874
TCGA.61.2113.01	0.18724539336571	0.0342893179171764	-0.18449612234319102	-0.21929784239366398	-0.0400594406868916	-0.0986831831819936	0.12386803947224401	-0.0911635685475793	0.424492609853426	0.260764914983877	0.309393555461725
TCGA.OY.A56P.01	0.0054534839935535895	-0.0200633990637119	-0.420551257208752	-0.341684702323751	-0.22811341513895703	-0.232562843950728	-0.128621581653427	-0.292579304765217	-0.00112111097362376	-0.10176590035378	-0.11503745901786201
TCGA.VG.A8LO.01	0.034111756452794004	-0.172057421563026	-0.330911099156422	-0.29454537486288296	-0.0464926279264462	-0.113789395290375	0.0263315105054881	-0.24114815316296698	0.122972612224009	0.0450676100376114	0.032033125819450996
TCGA.WR.A838.01	0.0026953869762475604	-0.112607778139241	-0.40335322360793396	-0.464205286927673	-0.164458689266477	-0.241115478332575	0.0137359979356549	-0.334016104889593	-0.00679403500549801	-0.0830535943839772	-0.09155548053767901
