sampleID	LeukocyteMeth_score	B_cell	T_cell.CD4	T_cell.CD8	Neutrophil	Macrophage	DC
TCGA.29.1762.01	0.0678286598463512	0.068474915639203	0.14117965054786902	0.0545556036073156	0.0334678612815749	0.0618417278203018	0.288500413431591
TCGA.29.1763.01	0.0955956033758019	0.0	0.12431593810713198	0.221174755375143	0.0843618070262159	0.11184175662052401	0.312873028183439
TCGA.29.1770.01	0.058746397254464004	0.0889943880699733	0.0342934865870943	0.20705028913627	0.0972111581242686	0.155469420271206	0.49060098624625104
TCGA.29.1770.02	0.06643919633063901	0.13807845919283	0.24415896990161198	0.0	0.0181968983485125	0.00319913041254927	0.57874600697016
TCGA.29.1776.01	0.0576512235780922	0.24134103512000601	0.0579727338811849	0.189565360661195	0.0619609572613402	0.0	0.42495662801438205
TCGA.29.1778.01	0.110293838982789	0.14654250200966298	0.29603750034594106	0.13999810674037	0.0703005290415548	0.0	0.4077534155781311
TCGA.29.1781.01	0.180813039196654	0.282878931532894	0.18556903755241602	0.189919791030897	0.129592217020681	0.0	0.7064722849043359
TCGA.29.1783.01	0.12143549656629199	0.0804928293827958	0.141580058538566	0.146754444164627	0.0849047314941731	0.133902617234034	0.43403829193116206
TCGA.29.1784.01	0.159674849556211	0.42685252885693603	0.0886856209330393	0.0	0.0621351860715037	0.0	0.645230143452085
TCGA.29.1785.01	0.0965779459706547	0.42053306549808206	0.0632959191357758	0.24851497392854102	0.0592070561636603	0.0	0.596933982458963
TCGA.29.2414.01	0.0471988761343119	0.0	0.0581949795167927	0.365629946892486	0.0202139516003503	0.0888874345299695	0.32829102919428005
TCGA.29.2414.02	0.14967459801584	0.0696473833036422	0.244493926997196	0.22185480847932604	0.0666961028622448	0.0	0.302924848851145
TCGA.29.2425.01	0.0610344963400271	0.045324877605039005	0.0176219589758018	0.212184194471994	0.0463465476750375	0.00606387440494841	0.284058608961914
TCGA.29.2427.01	0.290086382204691	0.8500202784510921	0.0	0.0	0.0	0.0	1.11807691019822
TCGA.29.2428.01	0.11744403508036601	0.0658965436330924	0.302298444633261	0.0318208505507521	0.0753872758855269	0.0	0.4619100705551811
TCGA.29.A5NZ.01	0.0326013567720752	0.0	0.0	0.559793045179824	0.0445104135160493	0.414945635687387	0.113067055371392
TCGA.30.1718.01	0.166822777241379	0.251877588943544	0.0524792805773301	0.252211330677664	0.10706252895125098	0.0	0.553671992839667
TCGA.30.1855.01	0.13550598328649302	0.185446040365487	0.284509923424676	0.061101558386565	0.113494957485524	0.10364734624335699	0.48110759047928103
TCGA.30.1857.01	0.124668841027062	0.223356489144161	0.0750296141257261	0.255792698046691	0.0440909075571436	0.020798545951319	0.838136028448587
TCGA.30.1860.01	0.209468642027908	0.36017073953268797	0.0179579012682055	0.363941974240059	0.14682101435616	0.0	0.5792626816904449
TCGA.30.1861.01	0.0827317533894677	0.0988689150996939	0.0	0.38288543804315	0.0224321852073651	0.27510130558630397	0.20708954840879998
TCGA.30.1862.01	0.10386692887739801	0.13623880735719301	0.0259803878334125	0.43466258827643794	0.0576098858562555	0.10980510580609801	0.265662534417573
TCGA.30.1891.01	0.12807652409319198	0.0	0.176189167490606	0.478537401839622	0.112219331368828	0.0	0.5944692810030601
TCGA.31.1944.01	0.136100761186679	0.108858472760081	0.17960359622416802	0.161202807126778	0.118947244152497	0.0580075887712811	0.496355498485606
TCGA.31.1946.01	0.169152174769555	0.188524220916935	0.0	0.24090084518532898	0.0900829030169188	0.0	0.8623144792864691
TCGA.31.1951.01	0.11196817905790898	0.0	0.0866238853000776	0.48892030969503797	0.149824126112039	0.152095567568265	0.520669795855072
TCGA.31.1953.01	0.168323688974648	0.255966802221603	0.0	0.47534092633680397	0.170992618009323	0.0	0.947464927010763
TCGA.31.1956.01	0.24576093820874698	0.0856246943657566	0.169167589419371	0.48590086074346506	0.38152983129846996	0.0	0.962121494018584
TCGA.31.1959.01	0.227924559809147	0.0	0.032675622009943	0.5098882337117371	0.21432976539315302	0.23989524476988897	0.45007975858935495
TCGA.36.1568.01	0.0935719059023287	0.34309773777463803	0.21602686925866396	0.03697062716783701	0.0500745829283205	0.0	0.553278175411553
TCGA.36.1569.01	0.19316145683348	0.0	0.128143953504885	0.51679611832944	0.12612027711885002	0.24367146465551198	0.341091854098588
TCGA.36.1570.01	0.0476916257280437	0.17100296230177403	0.0934094927309995	0.214155600964735	0.0465054102309259	0.00738862966648735	0.381869948518834
TCGA.36.1571.01	0.0349886524640863	0.33169344998398403	0.244989161206844	0.0	0.0562830239536879	0.0357713788392118	0.27859336395533196
TCGA.36.1574.01	0.0676045754009177	0.132261423887194	0.113863149369896	0.27540327934721304	0.19811439348106197	0.0009135954740851301	0.509719130680858
TCGA.36.1575.01	0.0258887164645988	0.18450414313222305	0.0541257355106162	0.12937077398014502	0.0529274621312908	0.0478697879855589	0.115908879276633
TCGA.36.1576.01	0.265219649942059	0.13617604651500198	0.0368530103489554	0.40287071080267994	0.0990600240265845	0.252158109665042	0.56673462305368
TCGA.36.1577.01	0.10355779297518	0.0915745117299689	0.0102516841407789	0.307637372316992	0.0801453781653734	0.0341211321934123	0.3693623019681021
TCGA.36.1578.01	0.0895173663587279	0.47006487051904106	0.0659648768518882	0.21860036721308998	0.229518427402302	0.0	0.44152893438804797
TCGA.36.1580.01	0.15122252526839	0.23195010822878398	0.0874598528905381	0.277088483575549	0.106858743028253	0.0541934765499409	0.6383767267562409
TCGA.36.1581.01	0.19495238585378	0.230261711950459	0.0863999574176462	0.368889516010627	0.24520173958763603	0.0	0.542862685281656
TCGA.3P.A9WA.01	0.0767658859551187	0.115111888082507	0.225504975424624	0.0	0.0628364583002111	0.0	0.32102542219989805
TCGA.57.1582.01	0.078132454921112	0.154816597327235	0.0533779567050079	0.28371176583763696	0.0384146751281933	0.0810994856165679	0.268943977555176
TCGA.57.1583.01	0.0199933118369598	0.192707601343816	0.0401800079775471	0.208823877899926	0.0816948382934279	0.0	0.21665551216590803
TCGA.57.1584.01	0.084977140411361	0.513299381995879	0.0	0.08578633656581501	0.0	0.0	0.568959481043993
TCGA.57.1585.01	0.160712922203324	0.0	0.0	0.531361158905376	0.160430570606167	0.31353281773175606	0.32383495916975896
TCGA.57.1993.01	0.0461623500042855	0.0592118504790362	0.0605551173378206	0.250276871821624	0.11135338142636599	0.12400069639696401	0.39060943019243205
TCGA.57.1994.01	0.14566989527991503	0.0737045877650147	0.31216561731562203	0.345045265195731	0.12844939869921002	0.11727060673848	0.325984602846336
TCGA.59.2348.01	0.160368187306793	0.161129367191591	0.110615872758753	0.24616666905136303	0.0613528378196397	0.17609168647926998	0.375943216067677
TCGA.59.2350.01	0.17719382904937497	0.18475048585294102	0.0760273168177246	0.20707058150629604	0.072151618846772	0.0	0.45555832694348
TCGA.59.2351.01	0.24905811553707302	0.274119805967238	0.154995536651998	0.0661232406420499	0.0776663881626208	0.0	0.568231024174598
TCGA.59.2352.01	0.124038099115378	0.12530527196837102	0.159309586195855	0.230622125307363	0.203898068828277	0.0285867377436898	0.41542725232302397
TCGA.59.2354.01	0.181476160428926	0.10356379601327499	0.0	0.513770629164274	0.152736370475365	0.167406125010087	0.522323888846947
TCGA.59.2355.01	0.100392164166923	0.22766452176021804	0.16277835724309697	0.255074398292768	0.0619431475229505	0.11280863776147099	0.390779085389029
TCGA.59.2363.01	0.0707535155071006	0.0	0.24995417169547698	0.27931072447289	0.0818849953738875	0.0	0.305168533755864
TCGA.59.A5PD.01	0.174489345924953	0.17188057279124	0.214172315496305	0.0186972610764416	0.0469300115896722	0.0	0.321258312648655
TCGA.5X.AA5U.01	0.0116465384656883	0.115270958495629	0.00477354208400121	0.25446924126243303	0.0258864480937433	0.20449963425929102	0.0466330675018036
TCGA.61.1721.01	0.0557718264713908	0.0	0.0	0.325370058918887	0.0838730203737545	0.8932471938416942	0.0148839448835635
TCGA.61.1724.01	0.0902752670873841	0.272270939270735	0.22410830483095198	0.21744059541069	0.0390908431729713	0.0966318775955357	0.37926994541333103
TCGA.61.1725.01	0.10567449035536901	0.24874704068117898	0.22245023095836497	0.12723126530621498	0.0088216089807074	0.0	0.518951676494943
TCGA.61.1728.01	0.0581428201596855	0.11954035254347999	0.201961161533149	0.0	0.0167373494690758	0.0	0.462141369965636
TCGA.61.1733.01	0.0599604105397378	0.0470903765508609	0.0629962251961232	0.242258140727057	0.0535142687120266	0.192357119948483	0.247787109133439
TCGA.61.1736.01	0.0781675044047941	0.0974140301155362	0.0	0.44815435383705293	0.2030871918782	0.0	0.482640599445032
TCGA.61.1737.01	0.0924363779480293	0.143901589346673	0.155829968435388	0.23107469161833102	0.11416509967136301	0.19832841073974397	0.36320292327326
TCGA.61.1738.01	0.0666923588746409	0.149444878540787	0.0	0.0582645706649947	0.128520317797024	0.0554104496095228	0.767775049448386
TCGA.61.1740.01	0.224144914348757	0.35177053817049103	0.13945905634921998	0.0	0.120622584057	0.0	0.663222862490577
TCGA.61.1741.01	0.0760553103072761	0.0381869821767732	0.0841122501765603	0.33197466777793894	0.101791190379126	0.018681940795359	0.36488434104476103
TCGA.61.1743.01	0.0410511852132449	0.075741504237165	0.13904068416997198	0.0528257619881432	0.10208361640445199	0.0840814316304669	0.21220033505431696
TCGA.61.1900.01	0.0410737074761775	0.0610503010982351	0.0650012410921263	0.1765134184181	0.0559384000701336	0.140863198283262	0.16786960638224802
TCGA.61.1907.01	0.11859322944118099	0.199083986375525	0.215231916057508	0.240121097797707	0.19051407895426803	0.0	0.34738327029742605
TCGA.61.1910.01	0.0437202268786288	0.116608833135772	0.130646259002937	0.0749968141921013	0.0841504612408009	0.0	0.233456063310357
TCGA.61.1914.01	0.13463765064382802	0.224459440638287	0.0962983922152639	0.12910269980232303	0.05142616117184299	0.0	0.549267830744666
TCGA.61.1917.01	0.0724386316644069	0.0858356287071457	0.220652679487404	0.0	0.0675829589977964	0.11364910398098299	0.590656645779778
TCGA.61.1918.01	0.067826664844965	0.26734124731159303	0.15847095713254	0.0	0.0675433595106955	0.0025666498016518303	0.500602881078323
TCGA.61.1919.01	0.166922798021149	0.0891069431375584	0.194544976175281	0.0690882048450405	0.17769287708671802	0.150655898223746	0.519431246625748
TCGA.61.1995.01	0.125939034793491	0.0	0.329411890227833	0.19241944897884	0.104130642971631	0.0	0.517249307649447
TCGA.61.1998.01	0.125245349603224	0.00230481002013195	0.133043695158752	0.10766254282711599	0.142335149672447	0.12215463837464999	0.46082257553716793
TCGA.61.2000.01	0.0517264559991197	0.304064072323104	0.163908447835618	0.208708029172069	0.178572438830908	0.0	0.38839207482114396
TCGA.61.2002.01	0.162972405734758	0.294081015345984	0.24333317038193603	0.0597149274298105	0.15131611747820098	0.0	0.7256921851352071
TCGA.61.2003.01	0.195888316409335	0.0212993755219481	0.0886229848338301	0.29822804391478	0.133301592096178	0.302433979652778	0.597074418908271
TCGA.61.2008.01	0.0655416539042701	0.0487913764050163	0.17411435260123498	0.11107377120303301	0.0741869692825515	0.0587445043612957	0.41747727142005
TCGA.61.2008.02	0.16529658083959398	0.0974448996287745	0.230028730639108	0.22670907619231698	0.101217345615441	0.0	0.409795267422388
TCGA.61.2009.01	0.124072569906396	0.0687082598751395	0.0983886655802598	0.18805628735325303	0.0880963298864578	0.111701452885481	0.505087242519294
TCGA.61.2012.01	0.273184641304422	0.0	0.186497008659775	0.221536068607487	0.32487116531746396	0.0	0.558929649328566
TCGA.61.2016.01	0.0607457481998346	0.22440136740888503	0.11938996447814	0.207865253843927	0.0312545799622633	0.00785911639344957	0.686456091013272
TCGA.61.2088.01	0.0362365137460978	0.0	0.197029214825454	0.18803243123602398	0.0	0.0415063682493394	0.22928545001512
TCGA.61.2092.01	0.0346980041917595	0.11023436140574001	0.19496235846885	0.0597414974353616	0.0288020031304121	0.0	0.326272814350391
TCGA.61.2094.01	0.42094358664280696	0.0960106210989108	0.51952814997753	0.35836894132071206	0.315174436883787	0.0	0.57489759083099
TCGA.61.2095.01	0.203955308632745	0.0	0.009545612588911491	0.495020408847344	0.22333943578316398	0.0736379613197949	0.6188802033826469
TCGA.61.2097.01	0.12245313139191902	0.0513136050599963	0.0572713925442652	0.319154056886631	0.24289985665143804	0.0459710135058406	0.436307813570214
TCGA.61.2098.01	0.0404461729149227	0.0544241052735281	0.0	0.211515213752611	0.0410062970019019	0.12098936592488099	0.191851438017474
TCGA.61.2101.01	0.0475088398776225	0.110773917567196	0.0904451640328842	0.102310755091359	0.0	0.29057478581935803	0.31093065969002504
TCGA.61.2102.01	0.0830359958159696	0.0569987828819142	0.0209178674032588	0.35422582190970503	0.0731351555509627	0.302092562798166	0.14928004250509
TCGA.61.2104.01	0.120149444379112	0.0990329604799561	0.257401488455547	0.0455764987274509	0.22317564635358103	0.0029264224312190003	0.42171699582325506
TCGA.61.2109.01	0.0697859622054235	0.271608888918841	0.0839468326738044	0.258946103605922	0.114273361254348	0.0	0.45459921706982104
TCGA.61.2110.01	0.052936102372859	0.0	0.291388171478909	0.272633335452991	0.0378484313540636	0.0	0.31213213467084305
TCGA.61.2111.01	0.10460012964381801	0.211566289896918	0.209035153251133	0.210620404481492	0.0707871993065978	0.0591768091034103	0.36714955644540004
TCGA.61.2113.01	0.18724539336571	0.0	0.0	0.4512814631496961	0.261744053402591	0.0275470739355199	0.49331756561266293
TCGA.OY.A56P.01	0.0054534839935535895	0.005096164926420571	0.0938070670939727	0.245972285540845	0.0361364436008986	0.205095886793436	0.0471803470107806
TCGA.VG.A8LO.01	0.034111756452794004	0.20543703369025498	0.0	0.355004374282251	0.0558693478514646	0.0563453052406896	0.32936262300547303
TCGA.WR.A838.01	0.0026953869762475604	0.124662269533589	0.0847612735548614	0.19807908566907603	0.052128086077384	0.0	0.135665546770082
