	LeukocyteMeth_score	B.cells	CD45	CD8.T.cells	Cytotoxic.cells	DC	Exhausted.CD8	Macrophages	Mast.cells	Neutrophils	NK.CD56dim.cells	NK.cells	T.cells	Th1.cells	Treg
TCGA.24.1924.01	0.141138798028178	-0.134502538141076	0.302369868810834	0.0377370317623054	-0.0506337447935471	-0.167761959452396	-0.0535014232656234	0.243526585760797	-0.22979116629947602	-0.0711034802417367	-0.290829374286607	-0.274900360925262	-0.077600135907209	-0.214293271265341	-0.111563690224291
TCGA.24.1928.01	0.117550746241643	-0.23115274271577999	0.0722069403300889	-0.12289962327194599	-0.188613276763792	-0.17360709802406799	-0.141551442112466	0.19802139610425099	-0.193393956247143	-0.188201155955045	-0.353931363329992	-0.306782705935151	-0.183197821390566	-0.284860347016504	-0.12907321201862
TCGA.24.1930.01	0.16523744820197198	-0.13911847201713	0.32866060093102	-0.0573232844976128	-0.0968329032050044	-0.136651174754523	-0.018887664775198997	0.298060239974581	-0.268883088866685	-0.10862613212359698	-0.252098429995703	-0.27300129524488503	-0.103961051039651	-0.19281633516715999	-0.0415785019043589
TCGA.24.2019.01	0.0780092069930045	-0.266493239656937	0.0720482437579348	-0.0497102504770605	-0.16841243008859302	-0.13912125613334397	-0.181779195925021	0.0925412561663435	-0.26667610954007603	-0.242621982370808	-0.3455477419775189	-0.323519272603206	-0.16398838912371302	-0.28496614473127396	-0.142615319509099
TCGA.24.2020.01	0.0496286319133677	-0.265374133122904	-0.0825222175201016	-0.24854214570810002	-0.249253522278764	-0.238301835540867	-0.20843424762771598	0.0105701352238972	-0.25845472065541203	-0.258167230613961	-0.372998806054363	-0.26267504488616	-0.250567070760027	-0.400920440118493	-0.292477782479898
TCGA.24.2023.01	0.0669113374187962	-0.252836201551167	0.0608336859923826	-0.12210780959164999	-0.0780005740720364	-0.0201981078294679	-0.162966741865845	0.20242134500262499	-0.127877568431381	-0.19377727058443397	-0.279098612173317	-0.21183686710054397	-0.16268204325379199	-0.211807024968261	-0.15224291155310998
TCGA.24.2024.01	0.0414572569357624	-0.202949943835034	0.00851671603893355	-0.225073083345599	-0.206700643111992	-0.207970559663836	-0.177041503595673	0.0744978099492018	-0.339544507609632	-0.20061853601844798	-0.34204953364053997	-0.308417967635155	-0.24854429384253302	-0.290044435040203	-0.21365848497672402
TCGA.24.2026.01	0.11293378447898401	-0.170162210850944	0.15451756242065195	-0.0918646824194821	-0.0890953406008548	-0.159708864519334	-0.0882522148100423	0.198180782459548	-0.267534225562514	-0.18421682364696498	-0.30655804972917305	-0.219226061636985	-0.154645411974657	-0.18953660600931	-0.137960220059247
TCGA.24.2027.01	0.0429598479939675	-0.216164426968193	-0.150179856115108	-0.107176207871276	-0.303551091843654	-0.18256583540533602	-0.21002898404707201	-0.0148064604523936	-0.418736791221242	-0.316430450980912	-0.39850731782807597	-0.297192829847435	-0.24687628185205102	-0.35135421074904805	-0.2127063055438
TCGA.24.2033.01	0.0661354908889835	-0.189706997122773	0.004390605162928479	-0.20836186986216898	-0.225246361099597	-0.23749250612912398	-0.19661839011726504	0.12028823221162	-0.327185903724473	-0.18986905687177	-0.35618389273040296	-0.23759749926212098	-0.26891875823562195	-0.35251798561151104	-0.263330512060939
TCGA.24.2035.01	0.20570329336841603	-0.13926818775100197	0.26729792636479	-0.0765402413547591	-0.0783990260266486	0.0944413404755232	-0.0781098671713963	0.32253660843592497	0.08244069012913001	-0.0234703036132613	-0.318067635470297	-0.20495682664296802	-0.120403807958699	-0.264229792636479	-0.11526661024121901
TCGA.24.2036.01	0.0289982321573384	-0.311382640183616	-0.10923614049936502	-0.254497572270149	-0.351467197432675	-0.175215095969392	-0.26336991549428196	0.0516710155491497	-0.35296945228162696	-0.290303576943597	-0.40310909761368796	-0.471100009318068	-0.35254322016635103	-0.52904147270419	-0.22778247989843398
TCGA.24.2038.01	0.0190806902570883	-0.21910507953098698	-0.0331675835801947	-0.268884618653713	-0.19779331038218803	-0.225700175063978	-0.233344276339702	0.0194428864976786	-0.231409565782651	-0.242276813512018	-0.38655390693134395	-0.35999649797015504	-0.253104638704437	-0.270789250952179	-0.301100296233601
TCGA.24.2254.01	0.0832224413682712	-0.372550175346768	0.13822471434617	-0.28379258944379604	-0.290652858907182	-0.14703868973294199	-0.174461771407723	0.20541567289943602	-0.304120452226217	-0.15641488650849802	-0.33448449075280795	-0.40369544410413205	-0.308067366889123	-0.371826068556919	-0.27724291155311
TCGA.24.2261.01	0.15727907777546202	-0.211629244320891	0.34151502327549704	0.038668876282764	-0.0593119496134732	-0.16302430625657502	-0.0513880377759229	0.26789438089767603	-0.240228109742532	-0.152531045304015	-0.252032594890626	-0.189860751127127	-0.0455208117340432	-0.18477570884468897	-0.029464663563267
TCGA.24.2262.01	0.240199011296367	-0.22129819679673396	0.190859077443927	-0.0678409129914064	-0.11122218876164901	-0.18214254349910997	-0.11951717191344502	0.12032338064436099	-0.065717642755737	-0.148345996616397	-0.298496834156217	-0.279104820442641	-0.10081832493828802	-0.20715192551840902	-0.09188531527719
TCGA.24.2267.01	0.260970212045829	-0.0521373746652693	0.337653406686416	-0.00282297821088004	-0.0994137561557937	-0.10980021510665	-0.021175923812292	0.270675059654565	-0.290856099613507	-0.15691375080577696	-0.235333760971268	-0.24065805376847302	-0.0657463193140361	-0.140499365213711	-0.0499365213711384
TCGA.24.2271.01	0.20324798681317602	-0.0811670414128155	0.19731273804485802	-0.0830588684998058	-0.0952918013191893	-0.223290150517371	-0.0876457463784107	0.0758124805508507	-0.19045938606233603	-0.163786487614334	-0.288619201140068	-0.246965623332881	-0.0875968325140387	-0.19556707575116397	-0.0271900126957258
TCGA.24.2281.01	0.285816003462393	-0.18004787273372896	0.25227465086754103	-0.0636288588389201	-0.0700404366915962	-0.0358028864671119	-0.0728171530769261	0.23084641664021202	-0.314106770032208	-0.157864645467436	-0.271002104738376	-0.26360203579298896	-0.0730611319288837	-0.165467625899281	-0.031950909860347
TCGA.24.2288.01	0.241837897172594	-0.00393441301419035	0.277719001269573	-0.0269702877182024	-0.0933724885010923	-0.152087244253893	-0.0622110383898157	0.23269446556912102	-0.0667241657906553	-0.19880860761808802	-0.30622570195837895	-0.274832854688803	-0.0913982933723434	-0.18466991112992	-0.0404676258992806
TCGA.24.2289.01	0.20355580866227999	-0.280227838087143	0.24275285653829898	-0.18671575190779802	-0.21966389437138104	-0.255505266116686	-0.0996738232887248	0.243441763692488	-0.278031174297664	-0.146467122148839	-0.31716146596156203	-0.26268595819337	-0.191955110560463	-0.264494286923402	-0.0897164621244181
TCGA.24.2290.01	0.12824172854090501	-0.24766876383952902	0.227941176470588	-0.196616603858966	-0.19253153931637498	-0.10763478559533801	-0.148645197378825	0.25801197418170496	-0.29909443679114195	-0.0828322551765526	-0.313060595425677	-0.322801869510412	-0.20562295764076102	-0.267615319509099	-0.11923402454507001
TCGA.24.2293.01	0.285228134930075	-0.17655840042000503	0.344741853575963	-0.0617139690955948	-0.129420602814817	-0.10660096879192699	-0.12375447140852901	0.295167459802688	-0.172480161209816	-0.0221360364973329	-0.29120073227635196	-0.28297946476819397	-0.124271897379462	-0.22683030046551	-0.152084214980956
TCGA.24.2297.01	0.05245773878276099	-0.21009517625248	-0.110928903935675	-0.249983766476393	-0.240112589606137	-0.19517677915547502	-0.23649021893125002	-0.0268657444709013	-0.32561981205568796	-0.304793424138885	-0.40174380488089895	-0.35366311508774495	-0.258440253725557	-0.321625052898857	-0.16811256876851502
TCGA.24.2298.01	0.0981382460418592	-0.31994314223813103	-0.0282479898434194	-0.16986076356434301	-0.186746871847383	-0.23466338081507002	-0.149299446395425	0.0404041264842781	-0.20782785547681001	-0.246584944839327	-0.339067632775849	-0.336273516850774	-0.21708400492196203	-0.28792848074481603	-0.17879813796022
TCGA.25.1312.01	0.0485135145087017	-0.21229579578374802	0.043535759627592006	-0.200739522586428	-0.23406588956106897	-0.16619764144037802	-0.180019319830726	0.14207613639603303	-0.346761799160557	-0.22220917676532	-0.39527960253681504	-0.30172187544144896	-0.241958831257789	-0.28814007617435494	-0.222122302158273
TCGA.25.1313.01	0.12134383655685302	-0.28725585759454103	0.239367329665679	-0.233744196257366	-0.184121339712898	-0.142863484569942	-0.103447819064921	0.27831964145330795	-0.305836017014664	-0.0884508019183573	-0.335277546101978	-0.27663030300419894	-0.19757998694997894	-0.30961701227253496	-0.156845112145578
TCGA.25.1314.01	0.0682890602807673	-0.14136970488969	0.054961912822683	-0.12607410300273403	-0.155004859008074	-0.213083148512015	-0.136393971560652	0.10145635202075699	-0.25506586316820995	-0.23042440921998603	-0.35809953276431894	-0.272887410340637	-0.17522076537073902	-0.26502327549724897	-0.18038510368176003
TCGA.25.1315.01	0.0324563526413264	-0.321024889395349	-0.18752644942869198	-0.20846811481701102	-0.34849830761599704	-0.23291051587059602	-0.252137103872509	-0.0780983728931479	-0.329364545357362	-0.289062420395835	-0.41913075084896795	-0.328595837481945	-0.341232686235315	-0.418165467625899	-0.14256242065171398
TCGA.25.1316.01	0.050487431433594	-0.255485796345092	0.0594583157003809	0.104647645827742	-0.116353796784887	-0.14654857707049698	-0.145901135536952	0.0436307989698851	-0.0853447506525506	-0.260630595235021	-0.314230825344699	-0.239814209422349	-0.0949828855222971	-0.264335590351248	-0.14652983495556499
TCGA.25.1317.01	0.0542586076608012	-0.157621183291606	-0.0352306390181972	-0.235277694173953	-0.259965136288087	-0.147126928704607	-0.21809466492191798	0.0356475649151863	-0.25994874706277804	-0.22010596809608898	-0.37017465713019104	-0.296224690450381	-0.25740465894378195	-0.331464240372408	-0.23508252221752
TCGA.25.1318.01	0.0857061008418422	-0.291989155632586	0.12230215827338099	-0.264019899778181	-0.25876188582368603	-0.18839482068787697	-0.198688105564221	0.17881927847742302	-0.290545319846865	-0.18268097832719396	-0.35289882135871	-0.43561562070891297	-0.246745275939989	-0.30676047397376194	-0.22751798561151101
TCGA.25.1319.01	0.0614181375320645	-0.316212250639608	0.0963288192975032	-0.12194887052297301	-0.17873544931618202	-0.123894093985677	-0.14207572563386903	0.174243270266034	-0.0623211333908748	-0.224452818064011	-0.32982465596915805	-0.283455019908619	-0.17888232389551104	-0.25460220059246697	-0.139864578925095
TCGA.25.1320.01	0.0934312264497452	-0.24604569484225	0.10674989420228499	-0.185914828073704	-0.21349719474427997	-0.18428022791032198	-0.18860512414103894	0.163144689328405	-0.10496619201414199	-0.20190961071831398	-0.31076753133298496	-0.327018568062829	-0.22233659581526302	-0.31183876428269103	-0.130501481168007
TCGA.25.1321.01	0.0603703572951362	-0.265240060098427	0.0249153618281845	-0.26821372941516297	-0.292473033087143	-0.154893354318555	-0.21684230384910502	0.0826946847312196	-0.291438184522341	-0.191029221570778	-0.383065158063551	-0.281987406853838	-0.261682374242642	-0.33887008040626304	-0.234976724502751
TCGA.25.1322.01	0.0704647972268537	-0.25398426281498604	0.111352094794752	-0.282588581192334	-0.20797506395901397	-0.0990332435335672	-0.14666822894533801	0.261170300164465	-0.275808442768932	-0.151819569706138	-0.355922841148592	-0.309181746985222	-0.251617022930668	-0.320249682606856	-0.15996614473127402
TCGA.25.1323.01	0.0730886140395967	-0.21519335348826396	-0.0938954718578079	-0.196630794094704	-0.27882201784961	-0.0896044153471316	-0.165102813986038	0.0941377325151065	-0.36369267906665004	-0.22235624521506697	-0.3703780445804051	-0.334701514259625	-0.28986830958296994	-0.373889123994922	-0.18456411341515
TCGA.25.1324.01	0.0361817145571132	-0.188901514203799	0.00624206517139229	-0.0952989647663655	-0.20373840563765	-0.266352236487104	-0.129237229440564	-0.0730185057896433	-0.222342587105436	-0.292133736013248	-0.340606769360271	-0.27754812765100895	-0.166642263992693	-0.262907321201862	-0.16081252644942903
TCGA.25.1326.01	0.130034115297526	-0.198888694380133	0.240213711383834	-0.11830862007586801	-0.16021655635565699	-0.129052650929645	-0.13452341254291697	0.286096936306784	0.0196469546894387	-0.14339045523803198	-0.29083960482817306	-0.296256706076542	-0.11200824779839098	-0.235558611933982	-0.127644942869234
TCGA.25.1328.01	0.0743640076099938	-0.178160147403665	0.158326280152349	-0.182876033028665	-0.136675539373667	-0.12248018518955699	-0.171148488163819	0.13702684190969902	-0.18073799188037998	-0.19587456286139998	-0.273134448421932	-0.269285276026704	-0.20239024593712804	-0.261002962336013	-0.17959162082098998
TCGA.25.1329.01	0.0849829520423264	-0.159303542003379	0.149280575539568	-0.154353732162064	-0.21433562643863605	-0.195368506021058	-0.16151007664042802	0.21446646399590302	-0.219319298761508	-0.175643507893928	-0.32036348298451695	-0.306659347259805	-0.18873200744610802	-0.24920651713923	-0.19863520947947502
TCGA.25.1623.01	0.374558720171815	-0.132764470323345	0.396847228099873	-0.0170526841708674	-0.0587043016666784	-0.091305447156061	0.0254856706840708	0.29482060147472305	-0.112538995017481	-0.0828015435086846	-0.23901423828151003	-0.24235324055947502	-0.0265297260780132	-0.186521371138383	0.0350719424460432
TCGA.25.1625.01	0.145954435657894	-0.31903386878439194	0.17990901396529801	-0.139723385460787	-0.15166196042218302	-0.15592152260362602	-0.136892580269879	0.190974842040828	-0.196824683900638	-0.0926416347197221	-0.316731277100372	-0.297645311142601	-0.177101881314548	-0.329083791790097	-0.188055438002539
TCGA.25.1626.01	0.349778845176889	-0.192386079083875	0.390499365213711	0.0678608106976589	-0.10733784138072601	-0.17240856823210501	-0.0538919192228123	0.332078596904686	-0.10470864767447198	-0.0926839029304424	-0.26702329358069604	-0.26845265600805895	-0.0626214140605592	-0.207945408379179	-0.122566652560305
TCGA.25.1627.01	0.0784689981115414	-0.23619710572761	0.0327972915785019	-0.202643596197082	-0.202671545760835	-0.12667139070376	-0.19098080012092603	0.10137529742848199	-0.26265769564864	-0.18720187507833605	-0.37256135389887296	-0.28706599693463697	-0.181201178262547	-0.31538298772746504	-0.227676682183665
TCGA.25.1628.01	0.20505715131183397	-0.160479261437286	0.344318662716885	0.0880140942841396	-0.0705955180587017	-0.186855732345109	-0.0619664945036876	0.252869098538637	-0.221167096382409	-0.198384660481079	-0.29201370067433896	-0.30265109202867896	-0.0557780227148239	-0.18779094371561603	-0.039409648751587006
TCGA.25.1630.01	0.34958043971553004	-0.196645528102309	0.30549090139653007	-0.228415011342852	-0.139226820906452	-0.11868879086334198	-0.17067431638748298	0.267838776082954	-0.21406361662725895	0.0936932318979724	-0.299755129398716	-0.269475937633323	-0.18974372496545397	-0.289621244181126	-0.20958527295810397
TCGA.25.1631.01	0.0889991635652646	-0.338140060628984	-0.05480321625052901	-0.18211876312566697	-0.237299980196279	-0.09026925011252601	-0.234998890689041	0.172820006099552	-0.312633083536615	-0.211573621420849	-0.377552539605707	-0.369526071804829	-0.249446722309843	-0.37325433770630606	-0.19218154887854397
TCGA.25.1632.01	0.0260279708675005	-0.228555382906683	-0.14785230639018201	-0.324680212647581	-0.29931666887037894	-0.19364582672260103	-0.23735671769200797	-0.0518986765246528	-0.368329709941559	-0.25510891176049	-0.36746552130089594	-0.35350332978913396	-0.33796876798736103	-0.36812314853999195	-0.22254549301735102
TCGA.25.1633.01	0.186211318914574	-0.186968056752017	0.26793271265340696	0.00573131309219408	-0.11727307395018101	-0.14818631218857098	-0.0962599084698727	0.229833211019383	-0.235980566310322	-0.0917270705089475	-0.31308637484751	-0.22814454372198198	-0.0655539008519262	-0.226883199322895	-0.026661024121879
TCGA.25.1634.01	0.0487971772333669	-0.262462401956287	-0.17768726195514198	-0.29363051392496503	-0.323208115981318	-0.20333548261913	-0.13937975526075597	-0.135018807968719	-0.37778936814703296	-0.33656697215770404	-0.42364979219781707	-0.44210136667548905	-0.326148816895234	-0.523222598391875	-0.287611087600508
TCGA.25.1635.01	0.185723651595182	-0.30126513919799397	0.23719847651290699	-0.0714759338131355	-0.166756487002137	-0.21358150813344198	-0.137866174886135	0.206422204934838	-0.212172136985287	-0.173722074376258	-0.27415472494390597	-0.29157175513683903	-0.10051308229319	-0.24275285653829898	-0.10563901819720699
TCGA.25.1870.01	0.0475504537522254	-0.196693247547357	0.0795598815065594	-0.24928825921309802	-0.23234484831971303	-0.18080589759988502	-0.19890839172590197	0.133836939478531	-0.21644743587350398	-0.12308125442557001	-0.389380641661089	-0.28199940086346503	-0.29094345176817404	-0.334214980956411	-0.207945408379179
TCGA.25.1871.01	0.0135932355996951	-0.304588169820828	-0.228046974185358	-0.328722823437149	-0.308662338153997	-0.249400860133246	-0.244194800290727	-0.176320609947043	-0.147933975691126	-0.243297630657093	-0.439247596896246	-0.290698088202638	-0.301406110754519	-0.339663563267033	-0.239367329665679
TCGA.25.2042.01	0.257686276881277	-0.12843257870010302	0.22704189589504897	-0.10462472420796999	-0.186044368275274	-0.11088765873536802	-0.144417917226522	0.262271676513103	-0.120735542845371	-0.0634844313013823	-0.306078933092756	-0.31475957699602897	-0.15876883087910998	-0.24597968683876398	-0.203925095217943
TCGA.25.2391.01	0.122861755317818	-0.321406898151191	0.0961701227253491	-0.125789933906493	-0.182929193762712	-0.187152500372719	-0.176295893515279	0.14703834200555999	-0.276961986022203	-0.139420574299036	-0.372424430876844	-0.30742876599544106	-0.197659158669996	-0.26819720694032995	-0.19398011002962304
TCGA.25.2392.01	0.22456162581386	-0.29108083244007005	0.36251586965721505	-0.17994351686953797	-0.225925523829469	-0.127876327380953	-0.0661159245131333	0.318242702486835	-0.38078835140853395	-0.0671353011151214	-0.322325907416267	-0.31828281605571	-0.149305762562826	-0.275285653829877	-0.0299936521371138
TCGA.25.2393.01	0.13646905523483602	-0.240811676856343	0.0389864578925095	-0.12103594438966699	-0.168015850538415	-0.0838898502708402	-0.133187110352505	0.13762498872386	-0.39471143679671994	-0.131801115556721	-0.37940465900324893	-0.28149077336223	-0.201275021197838	-0.28676470588235303	-0.19710114261531897
TCGA.25.2396.01	0.0722675881229624	-0.20024474187213	0.13663774862463002	-0.0903360623055948	-0.0617135711023401	-0.15685927694630802	-0.0616597214116375	0.17277795086742498	-0.286759560351459	-0.187556436170075	-0.31673984316212	-0.24208891023721898	-0.130625404913464	-0.193186627168853	-0.11796445196783699
