	LeukocyteMeth_score	B_cells	Cytotoxic_cells	Dendritic_cells	Endothelial	Eosinophils	Fibroblasts	Macrophages	Macrophages_M1	Macrophages_M2	Mast_cells	Monocytes	NK_cells	Neutrophils	Plasma_cells	T_cells_CD4	T_cells_CD8	T_cells_gamma_delta	T_regulatory_cells
TCGA.24.1550.01	0.26651437621199897	0.0491229084627164	-0.221617340188874	0.158382886583722	0.22164694010430605	0.144783830983849	0.22413256702087	0.29709266047462607	0.23991962560713	0.239596326936775	0.181467828032084	0.167819903256252	-0.148107164810152	-0.0192034800538792	0.267973206772705	-0.0443894527181338	-0.0508198709854837	-0.0896499089586365	-0.0869097637400115
TCGA.24.1551.01	0.154057314908923	0.14611564382707	-0.0562497122003099	0.163744229735578	0.0261680551757876	0.186038163649038	0.0108233664194277	0.313308851874342	0.236352720292288	0.252655235388235	0.189716746478782	0.191942280870037	0.0252836743341497	0.0526429285023816	0.30744939318086	0.04720716856266599	0.0586950082352184	0.0230538290767478	0.0660596225048752
TCGA.24.1552.01	0.0290753608296435	-0.12545601223609001	-0.332121831777478	-0.0347282173689953	0.00979122699288261	0.0195339681469877	-0.0500809484138765	0.142963665795588	0.0398565453371988	0.0520618865502515	0.00141406780371367	-0.0281748252299811	-0.26519453128706305	-0.16491439029461802	0.184673663358812	-0.151685055638769	-0.15128713110011402	-0.170620801874384	-0.197181113373472
TCGA.24.1553.01	0.215844979481518	0.164561780608095	0.0890038416130589	0.24738907914627803	-0.0461923042441232	0.232345572247096	0.0693582498703219	0.333833439273505	0.29508110024941897	0.330149764088034	0.223476201512714	0.241756666054846	0.178432434510169	0.0315974440403307	0.353374017892764	0.190789216960642	0.229868059619871	0.186697216211976	0.231005695761865
TCGA.24.1555.01	0.0528633897638047	-0.0866860628238542	-0.307202726297713	-0.0398614723328974	-0.104869368474533	-0.0294198329881076	-0.12642667492180198	0.139827989956645	0.0628144976239218	0.032961198788463	0.00240175681449294	-0.0037566738850535702	-0.21935440911560997	-0.153482680023064	0.18598512533853895	-0.153347933719366	-0.149062951924742	-0.168040923737492	-0.199945714135747
TCGA.24.1556.01	0.0820265521592296	0.0420809390759999	-0.200892813717221	0.0874865348313021	0.0586770785440786	0.0494383274454256	-0.0333834324266888	0.21778960949074697	0.177801752260647	0.168540144437758	0.11460154491407801	0.0668526547283418	-0.105724450003255	-0.0759476614531728	0.235772518084132	-0.0437491750087311	-0.0394508901058454	-0.0671360597045856	-0.0528216687215828
TCGA.24.1557.01	0.0487919420638192	-0.0678996668443074	-0.39291395466563	-0.00536350437901725	-0.0137434457557135	0.0188717377280858	0.0384788484632675	0.187400789020673	0.11560140707362801	0.0832236538257424	0.0333582280124517	0.0336038609877821	-0.27603492257877504	-0.147526206229754	0.195307698139362	-0.17072944846873098	-0.16408526000134802	-0.195733093562635	-0.22262628851375602
TCGA.24.1558.01	0.0416808657047346	-0.00395077255626081	-0.390932762539007	-0.0212946934290054	-0.0897460145628093	-0.00775232202137045	0.0116181388889046	0.11892706081117001	0.0472240712094039	0.0709004897456604	0.0371084273661297	-0.0128750224973591	-0.225677508131362	-0.18858235790320899	0.185685268650621	-0.182088858971823	-0.163695968802131	-0.18986430444166602	-0.192914788954983
TCGA.24.1560.01	0.0365075432308177	-0.10277954139572401	-0.33235947657252196	-0.067818258581159	-0.12136739787904302	-0.0329548414364879	0.0805389893641756	0.0886133024347774	0.0268726939498447	0.0123808062758783	-0.11892059005595801	-0.0775503685812819	-0.290751994189432	-0.21640901604117002	0.20014888891398003	-0.180301870532455	-0.18410621963056895	-0.19904031282317103	-0.22336551089900103
TCGA.24.1562.01	0.0867537820429565	0.0742887216017715	-0.18637396601354397	0.027012400130751	-3.5596074640510294e-05	0.06000183416315401	0.126490567521866	0.18027365476799997	0.0990212052254228	0.137740048074955	0.0927343220056319	0.0657075609597015	-0.0816936566155206	-0.11713338866612	0.289177786188146	-0.0400334841478311	-0.0174553853892853	-0.0625984976451339	-0.0290343400161883
TCGA.24.1563.01	0.066479326964188	0.0421652610905235	-0.221983894776165	0.0665816769071906	0.0662593706258199	0.14721766626267302	0.25549777252441497	0.212850614818228	0.141336778557133	0.15231969311063298	0.14653831591299202	0.0772193927054869	-0.10236086024814399	-0.0715282023847374	0.316515939637181	-0.0598598464235206	-0.0487499319417754	-0.0855699635760619	-0.0805457689214722
TCGA.24.1564.01	0.277815801274026	0.17214800771843103	-0.21857618747949	0.22981917546813702	0.108819374135944	0.24443836904082197	0.10305341903668198	0.391849959103183	0.309192834754674	0.35662991979480496	0.305100325394727	0.28136661759002896	-0.10475935991377198	0.0507962091958465	0.325365811536775	0.0208454768628864	0.0476876382739634	-0.0231321074873559	-0.0100901782793741
TCGA.24.1567.01	0.0433354991968419	-0.13623758311498402	-0.484215700064882	-0.18083674881762898	-0.10512563082300899	-0.0737589406326746	-0.0555805159706191	0.007967045838456921	-0.0642749951878375	-0.0660900773068696	-0.108562284318303	-0.132110216492473	-0.35356543919901096	-0.295533178968753	0.147728508410315	-0.27744735743522303	-0.250691315157796	-0.28061410156444205	-0.32422779377272404
TCGA.24.1603.01	0.0364257921431158	-0.0609907544869324	-0.31806357599556395	-0.0381680460824909	-0.007227639898673021	-0.0523772407305033	-0.0173919302500202	0.10945221344777001	0.0571759139171105	0.0450363223969901	-0.0229456387457437	-0.0433647211237799	-0.234686672967547	-0.170394981709419	0.200414902216388	-0.159547785240627	-0.16430595624086802	-0.194105232746844	-0.227798924194842
TCGA.24.1604.01	0.0628233414861617	-0.0326426969001228	-0.28874645325741904	0.00958373126062681	-0.0742353141516705	0.0302874419904671	0.0746216828423398	0.126268628064127	0.10958799017436599	0.0511462484483639	-0.0331177459154613	0.0136438437958093	-0.15547910565113301	-0.16120947538578198	0.24299230997864302	-0.10141404171341001	-0.0912260959201906	-0.12450073262031099	-0.139012820134404
TCGA.24.1616.01	0.0796340423345891	-0.11262635629181401	-0.27056858494591396	-0.0893292799110177	-0.0681438137684222	-0.0111204061827203	0.0193708480774624	0.0738375300267796	0.023597651056073997	-0.0142761725010924	-0.0877075238660533	-0.0639456676229941	-0.225001188799591	-0.18959063614885002	0.184146510430527	-0.183403972188779	-0.166125997789617	-0.190664477423327	-0.218760070276855
TCGA.24.1842.01	0.14875974243683898	0.12417589071459402	0.0282064983015728	0.168371998331425	-0.0095729078723651	0.166841964611522	0.0845896882198161	0.30406258878751	0.251423917246682	0.25460083058870797	0.22980187829267498	0.154464250866681	0.0299963738118665	0.00313343371369757	0.33133629318887603	0.0724312299669708	0.0963325646439739	0.068944107669035	0.0986293104634191
TCGA.24.1843.01	0.11725148096474301	0.108857896644502	-0.140213335040006	0.150728221317887	-0.0308509469155812	0.0997898936208434	0.08796531726486	0.287036913874553	0.236226113212983	0.27802793832322104	0.21836739238153802	0.157649672215921	-0.0401447356287911	-0.0454030481452411	0.328749244449672	0.0223085721059525	0.0312341946635169	-0.0213222300903565	0.0330956177212133
TCGA.24.1844.01	0.030597000096234	-0.16802968938577997	-0.4938723248322511	-0.136917677212358	-0.03906550954954	-0.11979430548802499	0.0411426998355948	0.0577409417979591	-0.028698504063247	-0.0293315693080197	-0.120268219394753	-0.0867975175671527	-0.339907412023968	-0.246928143539042	0.158413117752398	-0.269218215443976	-0.259332876749107	-0.285934500911726	-0.36245704549651897
TCGA.24.1846.01	0.0635957425507962	0.0852204132504129	-0.176978118400577	0.13025895538322899	-0.0659039087600054	0.126311204367283	0.126638938154633	0.258476995849719	0.20996186864902103	0.212612221707397	0.18175043359607998	0.0997265267635617	-0.0780905817903807	-0.0360608146585908	0.32009430123334803	-0.0102916958754544	-0.016592838048841	-0.0628352888846727	0.0195088144194428
TCGA.24.1847.01	0.287094746481039	0.14601413537420999	0.102201963715074	0.21330004417264103	0.0528534355250491	0.186158790976048	0.115144348760064	0.347534042496361	0.307860831307772	0.31462230595595697	0.25574752644250504	0.22130142093376898	0.144383491595547	0.00883934588061507	0.304878273384597	0.149479016508977	0.18893847621047002	0.175558756153062	0.178736856996192
TCGA.24.1849.01	0.30629206628216604	0.117800985728422	0.016186793107795	0.236170911019798	0.228213957363999	0.203890584357001	0.23192395404673996	0.330680267410548	0.270734046979061	0.291253728135688	0.136301031496557	0.264672869630102	0.0333405010415813	0.100953414367797	0.331579538228291	0.11883752795227001	0.15177358750126999	0.0752676204396545	0.14346782807944597
TCGA.24.1850.01	0.0948409098286037	0.026866048557495	-0.24410117725571104	0.0689663168053548	-0.0915505623431982	0.0522744522432598	0.10223815994738301	0.239234602012222	0.17526526224824102	0.18491822653663104	0.0812696354155218	0.0762262193036742	-0.165628014612631	-0.0989405085121795	0.300356045959271	-0.0808878846243346	-0.0665989362977369	-0.10429227014263	-0.0951479863816902
TCGA.24.1924.01	0.141138798028178	0.12800795796874	-0.0594962069625684	0.20312130669802397	0.0488665991856389	0.21421948736417498	0.05812687699002099	0.31588331161238803	0.284067691698893	0.264192250019785	0.199378963886863	0.18311426463175604	-0.0109819923082425	0.0386717298105293	0.365853885540099	0.0485285135864584	0.0621382671083028	0.0369381867155539	0.0561335160507397
TCGA.24.1928.01	0.117550746241643	-0.007420892650798259	-0.248922893452494	0.0410993241480527	0.10174216190543901	0.08222566971871902	0.16986510736060098	0.21444965533346802	0.15336115260042302	0.111921591277229	0.00994772833360547	0.0801958587346056	-0.175010139507898	-0.10762582401422698	0.28791264852209303	-0.0828019460528682	-0.0511215634925204	-0.112702251560343	-0.11783335542095599
TCGA.24.1930.01	0.16523744820197198	0.15549972524984199	-0.135925504019637	0.23258997552862398	0.150256527537077	0.20480110844698102	0.163611327688645	0.367741314030599	0.317655163519313	0.332926220529753	0.267482281744052	0.247316218075367	-0.0165021613837716	0.0419204546236	0.3803786056568789	0.0688724487523428	0.0929558952241033	0.0429134161697418	0.060473277046812
TCGA.24.2019.01	0.0780092069930045	-0.0402202296207481	-0.207471087873425	0.0109161841735274	0.00551521578084165	0.0152206407220699	0.140338934316302	0.138433169067011	0.0971768407311027	0.0775249329805115	-0.0147265207816005	-0.0059226006524004705	-0.17838681593375302	-0.19401576184255998	0.20849389717747	-0.0906471331597891	-0.0844439881940401	-0.101691449501919	-0.122295349991071
TCGA.24.2020.01	0.0496286319133677	-0.10243518738357597	-0.369584743877489	-0.113201237821401	0.00944726693819741	-0.0483727624781381	-0.105557019308775	0.0590132879797884	-0.0434833980568617	0.0029314333097235	0.0153399163918732	-0.0700298931866062	-0.300426943930326	-0.22064582313783898	0.20288190237107	-0.232400282468957	-0.20118452993208102	-0.221763341336458	-0.282216984779591
TCGA.24.2023.01	0.0669113374187962	-0.01098602935784	-0.116312358157643	0.0470596999897356	-0.076900671063836	0.0894125151004736	0.0235998461961969	0.194475888162193	0.137220044710309	0.0991411441197443	0.0767110402590912	0.0484076975089601	-0.0435580938391927	-0.113439668810085	0.254967179033603	-0.0334597763611687	-0.0189037781816286	-0.00532168300196974	-0.0660643885585221
TCGA.24.2024.01	0.0414572569357624	-0.0260869354773688	-0.292946610511792	-0.00262087579621155	-0.0423205969225597	0.00835322826596347	0.086570891676763	0.130764851838494	0.0653436094936086	0.0688692145753908	-0.0240035863428316	-0.00198505089092386	-0.19076077517936396	-0.161679812959268	0.231830870035243	-0.143394709664391	-0.120273109483251	-0.149689385310551	-0.19722359627728697
TCGA.24.2026.01	0.11293378447898401	0.0433335476530655	-0.135375275773533	0.120994525721818	-0.0226966113437925	0.11811902736052901	-0.0011087977447810401	0.252520467810124	0.228959584008575	0.17438840702819697	0.11995784507710601	0.102438265975639	-0.10204762679962	-0.0780030460393994	0.29321935943085603	-0.00264497336627566	-0.009575338389823029	-0.0390348115545791	-0.0112865462376247
TCGA.24.2027.01	0.0429598479939675	-0.17155018207184602	-0.43506746373322	-0.145292620791158	-0.126681459299223	-0.104653315879532	0.0413359145219885	0.00642873390459628	-0.0428469750428341	-0.0383386016917242	-0.15758274533497	-0.13516006489945698	-0.34726602929904	-0.302206516623419	0.147844279640846	-0.23446515180953498	-0.228770787600757	-0.24714181252653197	-0.274800257664068
TCGA.24.2033.01	0.0661354908889835	-0.0316221962436393	-0.32900190305492794	-0.0167752530286145	-0.0668020426878895	0.076288218214687	0.10114899209858198	0.142021833704752	0.0742638442915281	0.0749606386921084	-0.0145240557995984	0.0421102660521299	-0.24876053208809196	-0.142007070942456	0.248225128543125	-0.15856978143290199	-0.132185900009606	-0.158430219107797	-0.19852752738144602
TCGA.24.2035.01	0.20570329336841603	0.10607096959443099	-0.101736299158935	0.206123321134035	0.28886654484340196	0.187570966975267	0.27806265122465	0.311906429068185	0.26535403286603804	0.276948739696865	0.140763681408768	0.23444653905889998	-0.0601090399304108	0.0709914721606993	0.324649691976888	0.0500870502724715	0.0613607835983138	-0.0146581034854312	0.0494627086194989
TCGA.24.2036.01	0.0289982321573384	-0.154303466031479	-0.520448270975102	-0.10189721511859899	-0.0694429064662128	-0.0748740983677915	0.011062535860473998	0.0774163702099629	-0.0148729104267924	-0.0367883465965619	-0.12846494910158698	-0.0782881296495271	-0.37937095804508497	-0.245193841370314	0.156842841033749	-0.22052064600252103	-0.235268109131472	-0.265329187523202	-0.31645696038303806
TCGA.24.2038.01	0.0190806902570883	-0.0322658330451484	-0.29886884628761606	-0.0421770578336173	-0.0871234318968654	-0.0034607632962855802	0.00760420333470955	0.07691744578816201	0.00785684603883705	0.018745765107117	-0.11885165865502302	-0.00781434436731042	-0.218457077838375	-0.187417979234615	0.18042213416625796	-0.154932941091365	-0.13763352448963198	-0.18885264729904602	-0.23135939974929298
TCGA.24.2254.01	0.0832224413682712	0.00531624905407575	-0.413394106321911	0.0444708235751276	0.0553568990755821	0.0969746535910703	0.16428092272308498	0.257146243238423	0.13241392649361902	0.212880577250432	0.13125917662571301	0.11921700550172999	-0.23434314904453304	-0.0899585864295893	0.22032500679041103	-0.14642701504622901	-0.134424712644579	-0.19170151742507602	-0.20200479423991397
TCGA.24.2261.01	0.15727907777546202	0.11373827666315099	-0.0571006295700461	0.192561843298288	0.000295005350385161	0.139562122414643	0.135926046530078	0.315090881231408	0.28197096731886306	0.25599470995977397	0.166499104634362	0.19546375235707197	0.0100964542587963	-0.031566329352004	0.27618503293650204	0.0748673807256478	0.0969318327342528	0.0644828824161791	0.0672868566087636
TCGA.24.2262.01	0.240199011296367	0.0182905454492907	-0.14787550420738	0.0914328919576588	0.126363952015873	0.0698845245274618	0.15226998266619698	0.23348499507216602	0.142570955215292	0.199285395864766	0.13596214916114902	0.103002961079342	-0.107483290929098	-0.0696741723794877	0.33583541599791994	-0.0273996400861977	-0.0102122377777571	-0.0493749274538397	-0.0217924503884225
TCGA.24.2267.01	0.260970212045829	0.18343237186144798	-0.12080198483075699	0.241548878022433	0.105379159280264	0.20272868518970003	0.0687977220507477	0.357320230604702	0.33235694482519396	0.319559557374807	0.25095091853053103	0.230932616705532	0.0161080329766586	-0.00935682424115456	0.39224093162843	0.107766798061039	0.13133065669529698	0.0843398560135818	0.12267874874289099
TCGA.24.2271.01	0.20324798681317602	0.10612468416740302	-0.138647948814292	0.10380808179654598	0.0116613113802904	0.132196678852386	0.168330758510919	0.21517322245897	0.165352739128034	0.165523372820734	0.12121630579288499	0.0915981141478038	-0.0445917861665518	-0.0858389532605038	0.301510752839174	0.0568665166722228	0.0611254287998084	0.0172395739693093	0.0930742362391731
TCGA.24.2281.01	0.285816003462393	0.12007801417151101	-0.0809174813521998	0.18465181662944702	-0.10254682186718	0.156686625959316	0.0400782767219229	0.341706366002465	0.277072587801331	0.289852630462683	0.220826782690157	0.19180018563451603	-0.00541551890418055	0.0224103425763791	0.273922941169433	0.0434251490995907	0.0620210749657259	0.046928310938922996	0.0876258859859135
TCGA.24.2288.01	0.241837897172594	0.115254668005351	-0.10994939970611099	0.142154052350129	0.068482538995839	0.12082629112379101	0.13576200429207402	0.26278913207112803	0.22070410616062802	0.19159413732687897	0.113747795830776	0.125503477760046	-0.0608272996874043	-0.0846615212780813	0.353903629870101	0.0427072090796472	0.0570769773174035	0.0099879828915562	0.0437235811316725
TCGA.24.2289.01	0.20355580866227999	0.0660859537101953	-0.306811713259219	0.13177007393061602	0.0747970814925033	0.19216155405586702	0.20150380260464298	0.294109248918465	0.21273411163654302	0.186164152260275	0.19612110310186104	0.18172568118990898	-0.123256739308282	-0.0391479326555643	0.324874944763018	-0.0258086446607722	0.0032184995657611104	-0.0718109147288371	-0.0615239670537638
TCGA.24.2290.01	0.12824172854090501	0.0753332052899533	-0.282287201015686	0.16684698335098	0.0763652672979143	0.160768920781858	0.0359489992483626	0.318872256566593	0.22870681411670998	0.238435417757316	0.212788398820207	0.195478592979926	-0.149070368290693	0.0008748491537537519	0.31496388512555895	-0.0447715052048769	-0.0280663880944205	-0.0835172732857956	-0.0567987750153994
TCGA.24.2293.01	0.285228134930075	0.123657084600526	-0.17414996324358703	0.19778346943248898	0.167518089560281	0.181783870202824	0.263924935764625	0.327388651705902	0.27469209901694397	0.271164618323538	0.187260844307129	0.23818933942472198	-0.0726325954345949	0.0554907482108366	0.31989092283813103	0.048777305523123	0.0662394867066281	-0.016789745215875	0.0534281289244922
TCGA.24.2297.01	0.05245773878276099	-0.16510476274882	-0.361338114195952	-0.116774947168657	0.0220558587798837	-0.0862175388532997	0.0828463041852823	0.0496129811245737	-0.00230674113687365	-0.0392602006297933	-0.118496862544333	-0.11531815811919098	-0.302273561544467	-0.296854633019669	0.218128351099327	-0.186870681669264	-0.18321268178599998	-0.21376525367883303	-0.23705126046411001
TCGA.24.2298.01	0.0981382460418592	-0.049311938854508	-0.280341239151566	-0.016058769055533998	0.0123146449720953	0.0316877080874098	0.18189232093312302	0.132094453193325	0.0680861434296699	0.064134407140304	0.0338489140731981	-0.00398442151648836	-0.197506249860557	-0.14593711744682	0.244400473683994	-0.111901014589526	-0.10534956904632901	-0.14191243046518698	-0.165893365393195
TCGA.25.1312.01	0.0485135145087017	0.00225489422955314	-0.360741929794932	0.022074030375179	-0.053231011416367005	0.0199111387549475	0.14237924485384698	0.169115946700911	0.111428799602556	0.10418629072010199	-0.0246030775143076	0.0520838212970322	-0.223111988078993	-0.16868887970095198	0.24305100318234102	-0.142905778428143	-0.115355641673244	-0.171631620700931	-0.18704680749933605
TCGA.25.1313.01	0.12134383655685302	0.0448282515221033	-0.268900878787592	0.145682632910116	0.0266211949382002	0.16340018326009198	0.212818928239962	0.290953084388945	0.24336674698823396	0.246691584908289	0.16097374329954	0.20812285213965195	-0.112330002420559	0.0123706973264752	0.29140807265901303	-0.0459424209406115	-0.0325536143672241	-0.0890459447061622	-0.12197563880265999
TCGA.25.1314.01	0.0682890602807673	-0.0582133882724222	-0.223660496628844	0.0043970862507246395	0.0755019288709528	-0.0192314735375138	0.0381948356591564	0.13905558613025698	0.0768178559639669	0.0379044281348981	-8.339850929909209e-05	0.0112938137326429	-0.16238243510338002	-0.172803085743466	0.22072144844782896	-0.0975165686464846	-0.0701951023625742	-0.103733152247585	-0.13136645017627901
TCGA.25.1315.01	0.0324563526413264	-0.192575249344798	-0.503097670003686	-0.172397430390778	-0.13168231955034598	-0.130191386462741	-0.00852452729690004	-0.009030200369622191	-0.0747666268557185	-0.0907565385761378	-0.16477007341535402	-0.148091913111675	-0.37187377558967893	-0.29407361451892605	0.157008108833931	-0.269080516167847	-0.272327701581268	-0.284807577745046	-0.337850943627121
TCGA.25.1316.01	0.050487431433594	-0.0746874266731532	-0.138696555478026	-0.0441125299090952	-0.10161816427096199	-0.0672915454789425	0.0517541083870632	0.0526807268668876	0.00666638083045929	0.0032868241115791897	-0.0626562124017092	-0.0555781598845736	-0.102716577582051	-0.23004757563660302	0.177560356318409	-0.0782805988660354	-0.0626911508181269	-0.0863646946722072	-0.141579986718866
TCGA.25.1317.01	0.0542586076608012	-0.0907930935154823	-0.3696198809245779	-0.10105584836903801	-0.0567971909416785	0.00514103799884532	0.194451462646037	0.0560067432067631	-0.000571207830650455	-0.0325875258648858	-0.0410783833618434	-0.0553488181549934	-0.27513697722349395	-0.20926441189168601	0.22238766047289799	-0.18008132429639898	-0.172517045286457	-0.21362228570886702	-0.220927453947661
TCGA.25.1318.01	0.0857061008418422	0.0231683594124644	-0.37333668122708	0.0495193904959209	-0.0419144757960991	0.0986251655717686	0.16157282459674302	0.23065859772592398	0.12894313154930498	0.158596880113537	0.14054811854952098	0.0945150475014046	-0.24386135743889	-0.11539620871188801	0.27759101720120805	-0.110773095175444	-0.11831760733493302	-0.17568023169266903	-0.157903981819638
TCGA.25.1319.01	0.0614181375320645	-0.00734803530918137	-0.258186153278297	0.0559726020909085	0.0235700420066763	0.00727324649319585	0.0412447094537857	0.20892154354448497	0.14857840620383403	0.138190669181659	-0.00908140154601858	0.0560132340796855	-0.15606434937188501	-0.14497438184231198	0.23151165116942604	-0.0984800028320154	-0.0859120031756887	-0.114836085509841	-0.142273030266557
TCGA.25.1320.01	0.0934312264497452	0.00200889821707745	-0.309736745550424	0.0325549723459308	0.0231471922126342	0.102865164587022	0.27715182698211	0.21256818951428197	0.127895159855858	0.12311458572259501	0.10455104012608801	0.0589847513153071	-0.189031194394549	-0.0961393926894391	0.29769626836478	-0.11062978924101301	-0.0904573510495244	-0.13017537591144399	-0.139033765466476
TCGA.25.1321.01	0.0603703572951362	-0.0545103463836176	-0.42765776911987297	-0.00229113531771423	-0.0723536779994373	0.00670421972983726	0.0016505936153930099	0.147227992638702	0.0905797198290206	0.0483662850505834	0.0139117398881767	0.0257595484178266	-0.277363718449042	-0.16122235836639498	0.19207630429351102	-0.169798911821764	-0.15931417911897	-0.20985942169795302	-0.254699025802545
TCGA.25.1322.01	0.0704647972268537	-0.0238923504422056	-0.31302825733478995	0.07072181416499002	0.0474004540667266	0.104412578697388	0.16749563920207902	0.239198820143734	0.189329714022782	0.127070375150749	0.0465647311567686	0.11016347365412599	-0.213376144812085	-0.0655100703939328	0.261283417711321	-0.0981470860326271	-0.0995807874129648	-0.134039931448217	-0.154366987595012
TCGA.25.1323.01	0.0730886140395967	-0.11912685338729499	-0.41305875797834396	-0.0952365343367969	-0.0678466221890337	-0.0185577297481541	0.15382128219502403	0.0753271710720393	0.0158801285896994	0.000153033386648691	-0.0277360035045286	-0.0504456980337425	-0.30156471862018897	-0.205558535762951	0.20129510507614	-0.2181099920717	-0.193258430269817	-0.220070350664878	-0.285614105816031
TCGA.25.1324.01	0.0361817145571132	-0.126984726863469	-0.280564052883701	-0.0817732416354424	-0.13969425738588	-0.09973326836787601	-0.00912945980561434	0.0472478642828393	0.0134237513245028	-0.0314699357335019	-0.0998115590345715	-0.101072335701346	-0.214838211032401	-0.261001564291988	0.13676477047739302	-0.13213590585716	-0.13499419733904802	-0.163669148183492	-0.156577704694109
TCGA.25.1326.01	0.130034115297526	0.0999184246249333	-0.21400772432421103	0.14453960869376098	0.0548051427146487	0.1553927254877	0.230434081969155	0.320024831500953	0.24825096666894197	0.268989065760549	0.178521829432488	0.16663223715897502	-0.13122868665846002	-0.0270849165409884	0.328127161922708	-0.0334204261366237	-0.0168202020664685	-0.0721203838676466	-0.0421892473432007
TCGA.25.1328.01	0.0743640076099938	0.0305312845658648	-0.20610003727465198	0.055900414839449006	0.0373299300491771	0.0856403155275359	0.24850283902522102	0.20482802416889	0.103337735189346	0.16079903800361098	0.055219060563228	0.106800973909607	-0.13182132509281802	-0.110056933106732	0.233429884943918	-0.055835408264769994	-0.0464798280475324	-0.0986601836685788	-0.0900603604534969
TCGA.25.1329.01	0.0849829520423264	-0.0255173444807357	-0.294527591633497	0.0273276562834868	0.0380169424503793	0.0765624214808466	0.14833186587879701	0.248988525392311	0.127551914261843	0.130325928307466	0.10992275288306501	0.0966468485129988	-0.22285722255023302	-0.124617152799016	0.27357156168613	-0.10874157308537401	-0.0813749265931785	-0.141940457599596	-0.137527264990287
TCGA.25.1623.01	0.374558720171815	0.195238673593599	-0.061777845398582	0.26726331196326697	0.0581393518042388	0.251722914503561	0.323853102938309	0.375621322902533	0.318157910303765	0.329924294613758	0.270266075421468	0.247351577582018	0.0436728155556378	0.108835351551062	0.42009050113116	0.12471185356492599	0.12965189202593402	0.0903005949126593	0.16986331631445498
TCGA.25.1625.01	0.145954435657894	0.112408819217232	-0.21115675040027104	0.135741613833912	0.038838885855158996	0.164501193439409	0.21218226953312502	0.252384585231554	0.17940602404227302	0.202930801185895	0.0923194595848945	0.18380436122292199	-0.11895606207398599	-0.0132342748913554	0.319074122210327	-0.031013292686111	-0.0192858560630445	-0.0763131039697109	-0.07804970842978501
TCGA.25.1626.01	0.349778845176889	0.155392889225858	-0.152228016279341	0.22192700672022397	0.14515460359774401	0.280329305293118	0.37252731313887394	0.33999457228171004	0.282804331840801	0.285535823350455	0.24398588433000304	0.24614770552520499	0.00796893971804378	0.0616313407239173	0.33869620914141996	0.0868602501109974	0.11165614584179501	0.04475322454784	0.0856019474860716
TCGA.25.1627.01	0.0784689981115414	-0.0312153631788771	-0.312219791889271	-0.0280622442033278	-0.0580575908493794	0.0433361786524259	0.0944012318162094	0.14082507660017998	0.0531083721239991	0.0755551774659988	0.0383755659681968	0.00945682354999141	-0.21894929997378898	-0.14516157615737	0.24574635578935	-0.14236179512007802	-0.131257991756147	-0.164581845902795	-0.17760286322106303
TCGA.25.1628.01	0.20505715131183397	0.0801539718325283	-0.0800685268103071	0.14277564919639302	0.0269531537797105	0.1281179885657	0.246329726124375	0.27670988632983695	0.23344052809349802	0.22718689240929604	0.127429369309789	0.124798471630474	-0.0293846795869389	-0.0924019826861683	0.288126557767631	0.0281573524920373	0.0623448053809479	0.0352514228729189	0.0232210229431069
TCGA.25.1630.01	0.34958043971553004	0.17763987547374	-0.222213250779083	0.20028064399942602	0.0300573459835954	0.25584619554810895	0.11211446481129901	0.355895534109498	0.263762981687636	0.319217897458692	0.26642718375421	0.28002149759974604	-0.0665319907247262	0.17622570175259697	0.279888876756149	-0.0072590006654849595	0.00585560284251024	-0.0492116010235139	-0.0227969604295395
TCGA.25.1631.01	0.0889991635652646	-0.11122603177803998	-0.331425139599092	-0.0609761533848272	0.0767419215912855	-0.0077994826536195	0.064644691498272	0.11869199628680199	0.0412897504674985	-0.0025591514556527603	-0.0482451590799054	-0.0306891879863029	-0.271105197450968	-0.19189245478706402	0.242574278689453	-0.17683375617025	-0.171008678950432	-0.19696762840812698	-0.254297592043042
TCGA.25.1632.01	0.0260279708675005	-0.20352417401540301	-0.426007039940005	-0.11791673129485801	-0.0793593332278187	-0.0986406317247522	-0.00685468855667623	0.0164989086414879	-0.0537460273639782	-0.0963384506260166	-0.18759877680558	-0.126416790719972	-0.350361370596297	-0.256732382861379	0.158097347031384	-0.24198014101161397	-0.22567963125729698	-0.28401860787279	-0.315890653383394
TCGA.25.1633.01	0.186211318914574	0.0704198262990785	-0.13874814619068399	0.145199667734169	0.104096073992269	0.142620837735098	0.274405247631781	0.257138581627521	0.20147317393021497	0.20480230024698298	0.134644315450608	0.148709615556883	-0.0587619352835059	0.0187442805537079	0.308966005064687	0.0222096206856358	0.0313764838356429	-0.00912583878225175	0.0599675038496712
TCGA.25.1634.01	0.0487971772333669	-0.176838335634124	-0.47426737200116403	-0.19366860131550195	-0.131352010852679	-0.127868039245333	-0.00732671413244794	-0.0259798364431331	-0.101495178572409	-0.10604262091571601	-0.194750139628083	-0.160494362208733	-0.381048490288165	-0.320184526763156	0.143092502503029	-0.258105613660435	-0.248643995565923	-0.296897057848107	-0.332386169886643
TCGA.25.1635.01	0.185723651595182	0.05497674525112099	-0.217605677466635	0.103641785694916	0.0531291440745698	0.11609206883740102	0.20193884107147303	0.25621961608870103	0.195081608908438	0.221845196195543	0.09286760670216	0.13554025643278803	-0.0883547411486851	-0.0834049591378022	0.26296220906097	-0.0159769423947844	-0.0018170872917876	-0.0449992711525986	-0.034073968803334
