"Hugo_symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"LAD1"	0.0979425015994915	6.86856826722762	0.61888535407414	0.539833590748906	0.897920478678287	-5.71996202991383
"BCL7C"	-0.0937789125704098	4.77227115566122	-0.618817601928599	0.539877737178496	0.897920478678287	-5.72000150153842
"TRDN"	0.125723362497616	4.09176068060254	0.618772445358528	0.539907161665864	0.897920478678287	-5.72002780689293
"RNF149"	0.0911443577608813	7.30013736526904	0.618742081230392	0.539926947715344	0.897920478678287	-5.72004549405338
"S100A11"	0.358226294894536	12.4964434077782	0.618715017866605	0.539944583220151	0.897920478678287	-5.72006125779728
"KBTBD6"	-0.118059272157635	4.75727104353064	-0.618685049834382	0.539964111866365	0.897920478678287	-5.72007871265256
"RPH3A"	-0.0734409438622605	3.80638123317777	-0.618549593557875	0.540052386442044	0.897920478678287	-5.72015759873494
"PTGES3"	0.329933841658448	8.34226289853716	0.618500707078586	0.540084246784694	0.897920478678287	-5.72018606475462
"CAPS2"	-0.101947379077196	4.32275631051738	-0.618337481794969	0.540190631215846	0.897920478678287	-5.7202810929761
"RNF144B"	0.209212748288935	7.33527115848679	0.618194475942664	0.54028384631393	0.897920478678287	-5.72036432948035
"EME1"	-0.144279039082116	6.29019228009057	-0.618134784983384	0.540322756980899	0.897920478678287	-5.72039906701296
"BCL7B"	0.0991590578308159	4.68709117841395	0.617866627540301	0.540497578428055	0.897920478678287	-5.72055508247632
"NAGPA"	0.0634444690618299	4.20976660916483	0.617791028865256	0.540546869236035	0.897920478678287	-5.72059905423706
"FAM32A"	0.144343959658122	6.82850889832369	0.617754819971333	0.540570478489924	0.897920478678287	-5.72062011317696
"GLIPR1L1"	-0.134645228585978	6.2751559184591	-0.61771711378195	0.5405950645948	0.897920478678287	-5.72064204165482
"HTRA3"	-0.0655158461870791	4.63886948014708	-0.617652814432722	0.540636991960309	0.897920478678287	-5.72067943267869
"SMC6"	0.076627342466085	3.94591178210782	0.617611583751548	0.540663877941977	0.897920478678287	-5.72070340692776
"APPBP2"	-0.179989283807234	5.53148245737433	-0.617397513987608	0.540803481191874	0.897920478678287	-5.72082785611325
"ANKH"	-0.130668587099776	5.88943325688445	-0.617365791655681	0.54082417015909	0.897920478678287	-5.72084629426183
"KCTD1"	0.208733373343199	8.52805557223979	0.617322994775437	0.540852082481654	0.897920478678287	-5.72087116786417
"LEMD1"	-0.402237224251843	8.75967015738456	-0.617220587042824	0.5409188763206	0.897920478678287	-5.72093068052683
"CRYZL1"	-0.173923001492374	7.97071449670385	-0.617103973022606	0.540994941215479	0.897920478678287	-5.72099843719654
"DONSON"	-0.173923001492374	7.97071449670385	-0.617103973022606	0.540994941215479	0.897920478678287	-5.72099843719654
"MTMR10"	-0.208623810986546	6.9909886060378	-0.616899037239032	0.541128630041002	0.897920478678287	-5.72111748145054
"PLA2G2E"	0.0658547188128207	4.82368458745374	0.616823071221743	0.541178190455783	0.897920478678287	-5.72116159919678
"RNF10"	0.169407788862985	9.35867963356494	0.616778726530863	0.5412071221317	0.897920478678287	-5.72118735020138
"SLC4A4"	-0.109493897825826	5.86451046599257	-0.616769438659411	0.541213181892196	0.897920478678287	-5.72119274344796
"PHF20"	0.154519007961811	8.82494563038433	0.616331199884861	0.541499145649884	0.898293312417157	-5.72144712802701
"NEDD1"	0.102311889751697	4.61720251222665	0.615752369081812	0.541876970245978	0.898649089762762	-5.72178285109362
"MAP2K4"	-0.400818355423871	12.6083688536421	-0.615715428826148	0.541901087187498	0.898649089762762	-5.721804266047
"TMEM63C"	0.107514078659233	4.93116592664874	0.615678971160786	0.541924889610352	0.898649089762762	-5.7218254000019
"PKP2"	0.261238488369226	8.60786429255467	0.615550678338043	0.542008653544817	0.898649089762762	-5.72189975967231
"PDYN"	0.0888292908486661	3.64735913386094	0.61545196437219	0.542073109665208	0.898649089762762	-5.72195696485569
"SLC27A1"	0.0941895726191939	4.94427703897191	0.615439563605249	0.542081207132596	0.898649089762762	-5.72196415052108
"CSMD1"	-0.066019740410912	3.87531882778787	-0.614893261552004	0.542437994441774	0.898940012944025	-5.72228056653149
"NCOA7"	0.263878383517655	9.86911794916733	0.614735993297691	0.542540728199842	0.898940012944025	-5.72237160474585
"SCGB2A1"	0.185379672989667	5.06251466803793	0.61463504539204	0.542606676631688	0.898940012944025	-5.72243002867695
"SMS"	0.164504687714865	9.73506549419889	0.614612659663191	0.542621301606881	0.898940012944025	-5.72244298321968
"DPP10"	0.18089523295753	4.86435563409394	0.614581616912029	0.542641582699744	0.898940012944025	-5.72246094678722
"UMODL1"	-0.0611054616246949	3.62799538939741	-0.61451298305825	0.542686424502242	0.898940012944025	-5.72250066011938
"F2RL3"	-0.06724898824171	6.10100399583059	-0.614503200808798	0.542692815873575	0.898940012944025	-5.72250632003005
"GSTK1"	-0.167149043632564	6.92831851059967	-0.614420297422492	0.542746983544606	0.898940012944025	-5.72255428355362
"CBY1"	-0.135667728217326	5.25846580823855	-0.614101224445659	0.542955486611458	0.899144806639627	-5.72273882328193
"ST6GAL2"	-0.267299580825942	7.10663043372469	-0.613749107668105	0.543185630875271	0.899144806639627	-5.72294236547301
"ZNF750"	0.076020894243376	3.23705194307701	0.613664793707405	0.54324074616342	0.899144806639627	-5.72299108647491
"NLGN4X"	-0.117354328327327	3.96648970080957	-0.61364904803394	0.543251039291842	0.899144806639627	-5.72300018442041
"PSD3"	-0.337462188747818	6.15394989706675	-0.613525829053668	0.543331592453368	0.899144806639627	-5.72307137320894
"NAGLU"	0.0831522855397466	4.39085151738773	0.613515518744117	0.54333833299469	0.899144806639627	-5.72307732927456
"GALNTL5"	-0.0732424620790821	4.26628774882167	-0.613497473963887	0.543350130182935	0.899144806639627	-5.7230877531581
"C12orf49"	0.089228502351169	4.80945045456728	0.613410237452679	0.543407164922556	0.899144806639627	-5.72313814262845
"SNX24"	0.165579647182812	7.20075118565181	0.613384889765972	0.543423737679282	0.899144806639627	-5.72315278262096
"PCOLCE"	-0.116118162042307	6.32388197036901	-0.613293292089896	0.543483628011108	0.899144806639627	-5.7232056815019
"LIFR"	0.23784772310579	7.15305583315675	0.613162814358747	0.543568945631635	0.899184537557778	-5.72328102079077
"ATP11A"	0.154307641073284	4.7904604895117	0.612914128193336	0.543731577368286	0.89928900641435	-5.72342457151921
"PACSIN2"	-0.17141614728601	6.46958804400257	-0.612874625756546	0.543757412850343	0.89928900641435	-5.72344736852463
"PRKAR1B"	0.0884916397853157	5.40360845010571	0.612785008064246	0.543816027194934	0.89928900641435	-5.7234990819045
"FAM47A"	0.0581376857208027	3.35741402654959	0.612628435462232	0.543918441173619	0.899356971608008	-5.72358941348322
"FOXN2"	0.151724923006499	7.81150125601165	0.612434212791865	0.544045495906108	0.89941222790841	-5.72370143517507
"POU4F3"	0.0654913298281627	3.63081471831476	0.612339215095806	0.544107646189628	0.89941222790841	-5.72375621428556
"PTP4A1"	-0.274229825934278	7.83390732040136	-0.61212885383843	0.544245283788631	0.89941222790841	-5.72387748661895
"TIGD5"	-0.102243356805193	4.83723870218972	-0.612051864946991	0.544295661477668	0.89941222790841	-5.72392186018551
"FNDC8"	0.0542250840010907	3.31492809703507	0.611989378567694	0.544336551221249	0.89941222790841	-5.72395787102346
"C3orf58"	-0.250871497696201	7.76829657153738	-0.611839259945907	0.544434792119846	0.89941222790841	-5.72404436953622
"MPP3"	0.0663424558003411	4.6145233137857	0.611783956095181	0.544470986478512	0.89941222790841	-5.72407623044281
"ARL15"	-0.160303265084375	4.19999650284805	-0.611738356154241	0.544500830917976	0.89941222790841	-5.72410249874499
"SF3B2"	-0.0634599118518784	3.71155549664127	-0.611733939969039	0.544503721286248	0.89941222790841	-5.72410504263092
"KRT10"	-0.152493207307833	3.81134673760485	-0.611194836580002	0.544856621051902	0.899803060903934	-5.72441545115952
"LRRK1"	0.119826637537001	5.98095182775416	0.611087709850485	0.544926760831392	0.899803060903934	-5.72447710141366
"PSG11"	0.0906600555471568	4.43910308101585	0.611015534523428	0.544974019285093	0.899803060903934	-5.72451863155961
"KIF26A"	0.0857047101022745	4.01731611924677	0.61099768054065	0.544985709917545	0.899803060903934	-5.72452890411542
"NES"	0.0861511027204385	4.77580242376014	0.610783100932393	0.545126224922369	0.899933761076119	-5.72465234272703
"CDC14A"	0.177735292356628	9.22735709525699	0.610133507422142	0.545551717972112	0.900534841235083	-5.72502576794335
"DHX40"	0.200105365879283	8.64136452468134	0.609738038287707	0.54581083993138	0.900598841617547	-5.72525291688666
"DCBLD2"	0.250097937906682	11.742492668395	0.609674928588695	0.545852196975904	0.900598841617547	-5.72528915240519
"COL4A1"	-0.138101095905339	4.91414697469172	-0.609529040259541	0.545947806702462	0.900598841617547	-5.7253729026513
"TSPAN32"	-0.0500380253148354	4.4674837462297	-0.6094744069224	0.54598361356333	0.900598841617547	-5.72540426101424
"GOLGA7"	-0.275282956417781	8.55389763654457	-0.609423251869084	0.546017141845321	0.900598841617547	-5.72543362042392
"CSNK1G3"	-0.202215313764047	8.70670422735887	-0.60934915791217	0.546065706734756	0.900598841617547	-5.72547614087885
"USE1"	-0.0992227973920148	6.37998356766898	-0.60917192361939	0.546181884011705	0.900598841617547	-5.72557783017469
"MAP4K3"	0.174276867052509	11.3524081561043	0.60916537656683	0.546186175856328	0.900598841617547	-5.72558158603317
"GNAT2"	-0.0964288233211201	5.23950589747825	-0.609125881944903	0.54621206646844	0.900598841617547	-5.7256042421406
"RPP38"	-0.15196860165038	7.75967416881601	-0.609076069997776	0.546244721483609	0.900598841617547	-5.72563281473682
"AQP6"	0.0578126151118257	3.29783117463673	0.608893178550514	0.546364627525725	0.900598841617547	-5.72573770336522
"PHYHIP"	0.0943967885684676	3.93863135792358	0.608878612390441	0.546374177876099	0.900598841617547	-5.72574605576349
"EI24"	-0.127120992934568	7.49922307056842	-0.608850328764475	0.546392722373778	0.900598841617547	-5.725762273351
"CFHR3"	-0.102507697714535	4.01783348376961	-0.608762860049376	0.546450074338436	0.900598841617547	-5.7258124224943
"ATG10"	-0.109692624212519	4.74847672305151	-0.608519145467447	0.546609890829355	0.900713131649947	-5.72595211615352
"TST"	-0.112767329144681	4.09569051222939	-0.608445697592477	0.546658059198146	0.900713131649947	-5.72599420467646
"CRADD"	-0.109281465659434	5.26301001938978	-0.608376196320525	0.54670364133348	0.900713131649947	-5.72603402706318
"C1orf27"	0.158869268323238	8.9185326357741	0.607865747535876	0.547038477217503	0.900867758702792	-5.7263263642936
"SYCP3"	-0.102634097939811	4.42319396538004	-0.607849356440917	0.547049230932775	0.900867758702792	-5.72633574759804
"CSH2"	0.0785879003099303	4.06565415421652	0.607796688903228	0.547083785292708	0.900867758702792	-5.72636589616792
"BTLA"	-0.116726056889886	4.24478203906589	-0.607656523651115	0.547175751035905	0.900867758702792	-5.72644611875249
"STK4"	0.170633373285812	9.15512305458953	0.607518975781801	0.547266007197677	0.900867758702792	-5.72652482569598
"DENND1A"	0.157275618915615	7.99677811082647	0.607463814148738	0.547302205313622	0.900867758702792	-5.72655638510754
"KIAA1715"	0.196387289912264	7.04632790268891	0.607400373544345	0.54734383777385	0.900867758702792	-5.72659267766798
"POLN"	-0.0767788069016975	4.39765552202926	-0.607319755588136	0.547396745107301	0.900867758702792	-5.72663879155015
"OR5J2"	-0.100274224240614	3.92220553020401	-0.606862000652957	0.547697206949618	0.900867758702792	-5.72690051615033
"ZNF45"	-0.100558488884848	4.00894634737611	-0.606859086335577	0.547699120125496	0.900867758702792	-5.72690218181314
"CHRND"	0.0780277671924301	5.22506909142847	0.606817159046532	0.547726644714504	0.900867758702792	-5.72692614426876
"MANSC1"	0.17390847236065	5.71398320176702	0.60680843087893	0.547732374705332	0.900867758702792	-5.72693113242306
"PDE10A"	0.127201181747022	4.48183550490073	0.606793335638785	0.54774228471479	0.900867758702792	-5.72693975919833
"KCNH5"	-0.0825837911141516	4.37763221722282	-0.606783954485381	0.547748443478763	0.900867758702792	-5.72694512032571
"RUFY3"	0.166459319729406	5.69210428003348	0.606725079391581	0.54778709602268	0.900867758702792	-5.72697876432353
"BAALC"	0.0863716145029274	3.81482141143502	0.606635932033615	0.547845625518412	0.900867758702792	-5.7270297012362
"DLG4"	0.178636669836462	6.781243172316	0.606624611070067	0.547853058501758	0.900867758702792	-5.72703616927093
"CLIP4"	-0.167853790910211	5.25063489092659	-0.606510781665789	0.54792779814112	0.900867758702792	-5.72710119714755
"RBBP4"	0.161659045561331	9.5399509030685	0.606455005859524	0.54796442208524	0.900867758702792	-5.72713305610399
"HSDL1"	0.136668563993998	5.46111979622259	0.606254291112257	0.548096227390847	0.900983465579844	-5.72724767998116
"LRGUK"	0.12166339042061	5.46560168939246	0.606005137950309	0.548259863916576	0.901151466150643	-5.72738991434255
"CDC40"	0.284106888263263	9.5191610093187	0.605894442804925	0.548332573321609	0.901169992771021	-5.72745308865464
"ANKS4B"	-0.0808759030343427	3.40838050068527	-0.605767137643009	0.548416199043508	0.901206453906585	-5.72752572842891
"MGC10814"	-0.100882551112162	5.33765995554922	-0.605557518894913	0.548553910181508	0.90124777280078	-5.7276453034307
"C11orf1"	-0.201159299699844	9.92185637665998	-0.605454160296073	0.548621819194959	0.90124777280078	-5.7277042484423
"LACRT"	0.0751861185085305	3.79277113899996	0.605214940658887	0.548779008663468	0.90124777280078	-5.72784063671245
"ACR"	0.0890075247254312	4.02614520507076	0.605098767310593	0.548855353669901	0.90124777280078	-5.72790685255575
"PEAR1"	0.103489165195869	4.51272544514678	0.6048519669623	0.54901756022738	0.90124777280078	-5.72804748116722
"ARRB1"	-0.17663369756238	5.53219707828112	-0.604848930113146	0.549019556313348	0.90124777280078	-5.728049211236
"PODN"	-0.0817457965612576	4.2508025583643	-0.604694270522161	0.54912121721219	0.90124777280078	-5.7281373083319
"RBM15"	0.160234316844567	8.0458484876229	0.604672400122632	0.549135593851753	0.90124777280078	-5.72814976435523
"GUCY2D"	0.0674837911030766	5.16788753260897	0.604504997075645	0.549245643663553	0.90124777280078	-5.72824509214566
"WNT16"	-0.0476867435849568	4.05309213659775	-0.604396270515843	0.549317125954647	0.90124777280078	-5.72830699272856
"GUSB"	0.134565385498282	7.93264608074456	0.604127934682758	0.549493563831376	0.90124777280078	-5.72845971598131
"SFN"	0.168936727804201	6.60608455934639	0.604107939189471	0.549506712559771	0.90124777280078	-5.72847109375243
"TFAP4"	0.0998683464653096	6.22683225562697	0.604088064057951	0.549519782300232	0.90124777280078	-5.72848240267041
"THOC1"	0.118079530642947	5.13465808144285	0.604073384788546	0.549529435382423	0.90124777280078	-5.72849075491737
"FBXO3"	-0.132770034023579	5.11816625835651	-0.603777374306862	0.549724110346269	0.90124777280078	-5.72865913730045
"GRP"	-0.172784697182008	6.722304810162	-0.603763836973024	0.549733014188199	0.90124777280078	-5.72866683593582
"CLPX"	-0.190050806461652	12.2934710185803	-0.60373446255323	0.54975233473095	0.90124777280078	-5.72868354048664
"C1QL1"	0.0643253233677408	4.12092256894074	0.60368066001586	0.549787723371147	0.90124777280078	-5.72871413467818
"SP4"	0.0891307304930953	5.31207395645766	0.60363109137335	0.549820328200168	0.90124777280078	-5.72874231895235
"E2F6"	-0.102354430362977	4.10329142707623	-0.603600003895253	0.549840777156541	0.90124777280078	-5.72875999385062
"FANCM"	-0.132087646672153	5.69781136224914	-0.603459120612644	0.549933453319769	0.90124777280078	-5.72884008238305
"OXT"	0.0507804406883414	4.66662615258974	0.603358599662703	0.549999583140764	0.90124777280078	-5.72889721477869
"CLEC16A"	0.149728746987997	5.74145916241153	0.603347825199444	0.550006671590128	0.90124777280078	-5.72890333803293
"COX15"	0.177468493283055	5.4927324367161	0.60324277551561	0.550075785550893	0.90124777280078	-5.72896303339532
"NRAP"	0.0588812682654178	3.56374102311829	0.603171305111603	0.550122809683294	0.90124777280078	-5.72900364123508
"ARPC3"	-0.27413064500532	12.6146407551463	-0.603169899779329	0.550123734345878	0.90124777280078	-5.72900443966534
"NALCN"	-0.148628907448936	5.51893722075806	-0.603132840129384	0.550148118668856	0.90124777280078	-5.72902549420395
"TNNT3"	0.0910008819929877	3.82895344948739	0.603112122503466	0.550161750590277	0.90124777280078	-5.72903726386733
"ARHGAP19"	-0.109031332042556	5.56743199830522	-0.602672623417558	0.55045097594479	0.901580008636786	-5.72928684963293
"MAX"	-0.226277468422072	8.80872393617718	-0.602617140462527	0.550487493683601	0.901580008636786	-5.72931834501473
"RAMP2"	-0.0772629121578863	4.57014904007691	-0.602405912984432	0.550626530626189	0.901707039323985	-5.72943822415711
"HIST1H1T"	0.138011992831225	4.33664563001768	0.602102907086853	0.550826010600171	0.901828466347285	-5.72961011899764
"RPS19"	-0.313513656813909	11.9481522458198	-0.60196837776759	0.550914588089255	0.901828466347285	-5.72968641016348
"SLC35A4"	-0.0869810158538318	3.80169605156486	-0.601933499504617	0.55093755400655	0.901828466347285	-5.7297061867957
"STOML2"	-0.23603408070915	9.24712197631667	-0.601919745215648	0.550946610781158	0.901828466347285	-5.72971398542828
"PRKAR1A"	0.0773327787070648	3.34018558446309	0.60173829696071	0.551066095994716	0.901923398354217	-5.72981684960898
"SEPT2"	-0.293634946707473	7.63740409188392	-0.60119088126064	0.551426654284227	0.902159923223908	-5.73012699912462
"SLC8A2"	-0.0830445206596879	4.91294358568363	-0.601117667782298	0.551474885889839	0.902159923223908	-5.73016845876166
"FAM103A1"	0.208199010502031	7.72204000659016	0.60106551872992	0.551509241981084	0.902159923223908	-5.73019798693243
"RAD17"	-0.239424771284067	8.3679893945137	-0.601048691825362	0.551520327874955	0.902159923223908	-5.73020751423504
"LRRTM4"	0.11736462361533	3.98937720879898	0.600994510707974	0.551556024229836	0.902159923223908	-5.73023818951758
"KRT86"	0.0708064848941792	5.16694143609106	0.600896416012605	0.551620655345457	0.902159923223908	-5.73029372010584
"ARL8A"	0.149084094132668	8.84035868368345	0.600830908467998	0.55166381810158	0.902159923223908	-5.73033079843841
"GGA3"	0.197682143973624	6.17710342730018	0.600771971795974	0.551702652803276	0.902159923223908	-5.73036415416868
"NECAP2"	-0.0981650423034486	5.12806120775777	-0.600569853101206	0.551835843991562	0.902277132947078	-5.73047852070006
"TSPYL2"	-0.357023499798443	8.88681192394697	-0.600153119051762	0.55211051327274	0.902510988603911	-5.73071420593336
"NUP205"	-0.218718452274087	6.03689419929743	-0.600141155723523	0.552118399330845	0.902510988603911	-5.73072096946577
"ZNF682"	0.233681023626815	7.95126910174616	0.59999308372506	0.552216011082862	0.902510988603911	-5.73080467184467
"TGM7"	0.0691640264405371	3.66893188344498	0.599966810191178	0.552233331995506	0.902510988603911	-5.73081952167809
"TTTY5"	-0.0867277092862757	3.9512096331346	-0.599886137962506	0.552286517160397	0.902510988603911	-5.73086511374169
"OR51B2"	0.0831593781743658	3.94826377166805	0.599791047143582	0.552349211500475	0.902512892312461	-5.73091884679169
"TFAP2B"	-0.067900276782725	3.82814070156657	-0.599452230713569	0.552572626176059	0.902731157311402	-5.73111023428373
"PXK"	0.164182352686317	7.82508986808612	0.599369003492094	0.552627513054244	0.902731157311402	-5.73115723070846
"SEP15"	-0.269487685028565	14.3503635190414	-0.599308485741442	0.552667425187919	0.902731157311402	-5.73119139962548
"KCNA1"	0.0609640553172097	3.61573600470914	0.59892616138594	0.552919606416235	0.902969402604492	-5.73140718563369
"SLC35A5"	-0.203907725213506	7.48744390729169	-0.598857168694349	0.552965120269498	0.902969402604492	-5.73144611113512
"RFWD3"	-0.135673775086031	6.42768672682525	-0.59872624724034	0.553051493225865	0.902969402604492	-5.73151996461614
"PBX1"	0.210029967933506	9.75291071955163	0.598714073425428	0.553059525020368	0.902969402604492	-5.73152683112577
"YWHAH"	-0.206904463679166	11.4221456226591	-0.598425468573167	0.553249952360419	0.9029751069879	-5.73168957555915
"ZBTB40"	0.109301394641567	7.7716829415952	0.598421960192551	0.553252267467059	0.9029751069879	-5.73169155346422
"GMPPA"	0.161085134448419	6.82344807309734	0.598244610299628	0.5533693033773	0.9029751069879	-5.73179152247808
"PON1"	0.0939832660229851	3.78736743097391	0.598229933275737	0.553378989536211	0.9029751069879	-5.73179979435828
"TFE3"	-0.0626748726762498	4.53104241673728	-0.598160425918119	0.55342486236197	0.9029751069879	-5.73183896557777
"ZHX1"	-0.18559125925384	9.41221866545532	-0.598130604675209	0.553444544106104	0.9029751069879	-5.73185577012235
"RPS6KA4"	0.0806351467804625	4.4090187929935	0.598029166439496	0.553511495076009	0.9029751069879	-5.73191292535971
"PMM1"	-0.100688243384715	3.77441857310532	-0.59786600191739	0.553619195119354	0.9029751069879	-5.73200484027671
"KPNA2"	0.184638961466856	8.28562870537399	0.597820132855094	0.553649473846819	0.9029751069879	-5.73203067511758
"CARHSP1"	-0.063590239348795	3.25510383712222	-0.597775968949036	0.5536786277781	0.9029751069879	-5.73205554772896
"SPSB4"	0.0872167131825199	4.26119333287221	0.597494824934133	0.553864237811321	0.903033523429714	-5.73221384266663
"KIF25"	-0.129345332754636	6.65772699740819	-0.597494350673529	0.553864550942878	0.903033523429714	-5.73221410963206
"AATK"	-0.12760355783737	6.09430185620654	-0.597266150817857	0.554015230846975	0.903033523429714	-5.73234254125028
"NODAL"	0.0635508473834845	3.71574652304675	0.597207566079344	0.554053917602765	0.903033523429714	-5.73237550518106
"DDX54"	-0.0685938117301106	6.65934962299806	-0.596881816865088	0.554269053012006	0.903033523429714	-5.73255873705202
"WISP1"	-0.131852482356854	4.60171796131332	-0.596852117502559	0.55428866955747	0.903033523429714	-5.73257543788582
"TMBIM4"	-0.19102995071308	7.58474207919335	-0.596806640814117	0.554318707774238	0.903033523429714	-5.73260100920162
"CRYBA2"	0.0520399939060283	3.76943814001654	0.596640513257057	0.554428445231617	0.903033523429714	-5.73269440568485
"GPAA1"	-0.103527592489213	7.18546288883335	-0.596613873546693	0.55444604342663	0.903033523429714	-5.73270938009227
"TIMM23"	-0.111201556442108	9.7832604533205	-0.596568092154192	0.554476287283328	0.903033523429714	-5.73273511267229
"SSH1"	-0.0646270074764042	5.44953174336795	-0.596506085342056	0.554517251229296	0.903033523429714	-5.73276996207322
"ADPGK"	0.0849364666584203	5.37789198262914	0.596439082215702	0.554561517654385	0.903033523429714	-5.73280761554186
"GRIA1"	-0.0814141806945639	4.2099791613719	-0.596352883255652	0.554618468686312	0.903033523429714	-5.7328560503214
"PSMB4"	0.424272387256089	11.2155225631195	0.596254684575889	0.554683351476276	0.903033523429714	-5.73291121933217
"JSRP1"	0.0563599525268463	3.86492751252259	0.596214390522229	0.554709976075131	0.903033523429714	-5.73293385436439
"SEMA4G"	0.0941475636616707	4.05228818190013	0.596153357177317	0.554750305556053	0.903033523429714	-5.73296813676202
"SNIP1"	0.0955129198417177	6.54328160965967	0.596137097444221	0.554761049878999	0.903033523429714	-5.73297726926575
"OCRL"	0.130361525625154	5.51543866911004	0.595703603171597	0.555047539063436	0.903388790263244	-5.73322065736842
"IGF2BP1"	-0.0662976745455559	4.39126578726296	-0.595470995181754	0.555201296870246	0.903388790263244	-5.73335118511519
"UPF3A"	-0.314229773822976	12.8417305672562	-0.595404407280098	0.555245316587105	0.903388790263244	-5.73338854165976
"WEE1"	-0.214174286299039	9.72485261891879	-0.595302202707792	0.555312885113176	0.903388790263244	-5.73344587158882
"HDAC4"	0.117305939741604	4.75924110517761	0.595218870499537	0.55536798001518	0.903388790263244	-5.73349260825065
"KRTAP13-1"	0.0570434833468778	3.92819102974747	0.595141101803372	0.555419399122097	0.903388790263244	-5.7335362188502
"FGF2"	-0.0708413715759022	3.64480980755638	-0.595014842024432	0.555502884720504	0.903388790263244	-5.73360701006343
"SKP2"	0.199141832592113	6.92987618060778	0.594926671244645	0.555561188863104	0.903388790263244	-5.7336564368496
"CLPP"	-0.111022257538083	6.04367653397024	-0.594890146122183	0.555585342515052	0.903388790263244	-5.73367691000567
"TUBA8"	-0.13634584612304	4.23444275465624	-0.594843960020295	0.555615885628418	0.903388790263244	-5.73370279659637
"TCTE3"	0.0613789954606498	3.94868542062946	0.594782121448888	0.555656781139555	0.903388790263244	-5.73373745307028
"LACTB"	-0.168274905370736	6.06569600813012	-0.594635893472626	0.555753491723358	0.903445884583644	-5.73381939024705
"CDYL"	0.130620226370036	7.85910984994258	0.594536579232396	0.555819179917364	0.903452541115679	-5.73387502859591
"NACAP1"	-0.124092178168389	6.81498681664964	-0.594397684665427	0.555911053858588	0.903501754902799	-5.73395282557872
"THAP2"	0.0994260905319058	4.02455459753353	0.594089112664038	0.556115191160197	0.903542268530085	-5.73412559779166
"SEMG2"	0.0919269160896796	4.51142679292624	0.593974231864036	0.556191200838615	0.903542268530085	-5.73418989812849
"BOC"	-0.24113954788946	6.62569302348958	-0.593934754533932	0.5562173218192	0.903542268530085	-5.73421199131204
"C14orf39"	0.105607897681643	4.06017499515728	0.593864222570655	0.556263992282569	0.903542268530085	-5.73425146040138
"SLC2A8"	0.0581696668922911	3.26338763332119	0.593711474692869	0.556365071209493	0.903542268530085	-5.73433692108261
"APOB"	0.0873119393205242	3.77982360783232	0.593656847457487	0.556401222338574	0.903542268530085	-5.73436747916529
"PBX4"	0.106760697810375	5.09639353320933	0.593645707343474	0.556408594772802	0.903542268530085	-5.73437371052689
"GRM1"	-0.0484055412411797	3.43583313416844	-0.593482304659837	0.556516739001983	0.903542268530085	-5.7344650986933
"SLC4A3"	0.133021507093318	6.14199906817846	0.593423519254658	0.556555647352454	0.903542268530085	-5.73449797028024
"OR2C1"	-0.0648400623492487	4.5730319358576	-0.593297492530785	0.556639065431086	0.903542268530085	-5.73456843107872
"OR8G1"	-0.0749439577543827	3.87779992271709	-0.5932841509965	0.556647896668988	0.903542268530085	-5.73457588939386
"CSH1"	0.0449506526794123	3.24137960430857	0.593242940312633	0.556675175941258	0.903542268530085	-5.73459892635647
"SERPINA5"	0.122736995225322	3.6296838702282	0.593135066847096	0.556746585628699	0.903558189643922	-5.73465922070047
"SLC44A4"	-0.304438276588114	7.35861193650804	-0.592979195369757	0.556849777079609	0.903561854939239	-5.73474632388129
"CCDC15"	0.167126198751525	6.10555017670737	0.592828787481819	0.556949360677125	0.903561854939239	-5.73483035267234
"APOBEC3F"	-0.102959974666147	5.76014862805989	-0.592741261900277	0.557007314671293	0.903561854939239	-5.73487924122065
"TMCO6"	0.108624279621431	5.35535514114241	0.592722497700027	0.557019739555463	0.903561854939239	-5.73488972128757
"NUP153"	0.227621247790973	10.178597943722	0.592637465143434	0.557076046391002	0.903561854939239	-5.73493720908029
"OLIG2"	-0.042031218627701	3.09196818325883	-0.592573432495606	0.557118449418494	0.903561854939239	-5.73497296473274
"TAS2R4"	-0.104202557188194	4.40436394473874	-0.592288878059603	0.557306903871557	0.903767569484576	-5.73513181336091
"HIST2H2BE"	0.181737391808229	5.61390665880285	0.592081303465571	0.557444396575367	0.903793966284744	-5.73524764189843
"HTATSF1"	0.120527045564247	6.88438422912655	0.591933388419569	0.557542382640881	0.903793966284744	-5.73533015559014
"B9D2"	0.0949858495155613	5.89138016114958	0.59186398765693	0.557588360064957	0.903793966284744	-5.73536886350858
"PTPRA"	-0.158954797056985	9.86374499452769	-0.591816271705477	0.557619972598159	0.903793966284744	-5.7353954742559
"WHSC1L1"	0.41778140267416	11.9491446872622	0.591717027797636	0.557685726084631	0.903793966284744	-5.73545081493918
"FOLH1"	-0.0988045374953721	4.71186417723077	-0.59170622794201	0.55769288170461	0.903793966284744	-5.73545683663831
"PAFAH1B1"	0.172572863016372	9.79663606295507	0.591502621510898	0.557827793164239	0.903912734217086	-5.73557034177288
"GSTZ1"	0.0834915607654301	4.10392501015261	0.591269581577743	0.557982227821618	0.904000578551266	-5.73570020833121
"C6orf58"	-0.398421912325131	4.81483699426531	-0.591234820419208	0.558005265762419	0.904000578551266	-5.73571957544423
