Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
TCGA-20-1683-01	0.00792524949625574	0	0.0330747591363775	0.00714856278891515	0	0.0292980094479312	0	0.0192267337086172	0.000975330173192682	0	0.00448882374537539	0.000231495677060939	0	0.0315325967525797	0.00377676430078856	0.0209278485923368	0	0.000284192709638271	0.00660786220935166	0	0	0	0.17	0.0857491072270449	1.05406042292554	0.165498228738421
TCGA-20-1684-01	0	0	0	0.00762212518644431	0	0.00686667989263309	0	0.00791002168799354	0.00265755117593067	0	0	0.00219634153630187	0.0031647475884102	0.0238243896956675	0.00351681111888554	0.00411835547884904	0	0.00127020191658099	0.00916728361105007	0	0	0	0.214	0.0724489230959716	1.07171172766729	0.0723145088887468
TCGA-20-1685-01	0	0.00358642313673526	0	0.00156661044643376	0	0.0399977714660527	0	0.0122258758219252	0.00346031689853662	0	0.00692075212463747	0	0.00543934139310904	0.0300976959556523	0.0121674847706176	0.117468248438702	0.000143237499177041	0	0	0.00201267751448782	0	0	0.03	0.197852205583639	1.02873986749252	0.235086435466067
TCGA-20-1687-01	0.0013252714178926	0.00224769488193292	0	0.0137395896920597	0	0.047020732783544	0	0.0277953158550417	0.0144417886352603	0	0	0.00162841814761557	0.0102142368732031	0.0162212401965696	0.00424614070838921	0.0221944154697423	0	0.00331680862143502	0.0202275769112857	0	0.00132864996894806	0	0.237	0.0660874173163085	1.0612173624372	0.18594788016292
TCGA-23-1023-01	0.0260947968354448	0	0.00927797389830221	0.00133618976546621	0	0.0529414998396992	0	0.0219635867049581	0.0189704716272787	0	0.0149066544998797	0	0.00110141969241456	0.0638330850472966	0.0228492561475963	0.00595313247603352	0	0.00789093872339017	0	0.00778547637273557	0	0	0.282	0.0543346426983825	1.07178679930298	0.254904481630496
TCGA-23-1026-01	0.00153544646136251	0	0	0.017999194053816	0	0.0724557945295934	0	0.0186227196426813	0.0179888102150217	0	0.00603901935359836	0.0230217679411486	0.0125825777432269	0.0444462056333488	0.0233817236789563	0.0318544574843766	0	0	0.0184188869950102	0	0.000728008694072619	0	0.083	0.133220465868433	1.0402857727488	0.289074612426213
TCGA-23-1027-01	0	0.00117471448264159	0	0	0	0.0234439979539468	0	0.0100781390646592	0.011217314267876	0	0	0.00375239351727201	0.000958129767384391	0.0719860824415333	0.00135285054303848	0.0458532635597217	0	0.00656017268279514	0	0.00610677233824766	0	0	0.025	0.211150574325095	1.03788371692383	0.182483830619116
TCGA-23-1029-01	0.0225901837879252	0	0.00684534770948584	0	0	0.0254887099636768	0	0.00253062697502787	0.000855205582089145	0	0	0.0124847025331226	0.00531518651170829	0.00376492918440088	0.00740533721975408	0.0321274700721223	0	0.0287451536429477	0.000857386917319029	0	0	0.000213658240595944	0.249	0.0619674076989289	1.06711846289671	0.149223898340176
TCGA-23-1109-01	0.00384602180869956	0.00202295645717904	0	0.0202015686749876	0	0.00936895445832964	0	0.0282483451612898	0.0163870480392682	0	0.000483830508535443	0.00932627049626617	0.0128251282702918	0.0691125353783756	0.00698518796825263	0.0818372450965923	0.00251007462930619	0.001557303933673	0.00218845582316627	0	0	0	0.047	0.168690879714643	1.03732028404378	0.266900926704213
TCGA-23-1111-01	0.000700065424847111	0	0.000203773730860649	0	0	0.02578093498354	0	0.0146602432489316	0.000832169341264318	0	0	0.00835120659477099	0.00257446383171755	0.0121970931133117	0.000565054648320546	0.00431053625831119	0	0.0135735495883773	0.00678263994089841	0	0.000529623735119454	0	0.42	0.0335697702155418	1.08145344508759	0.0910613544402708
TCGA-23-1114-01	0.0089253929126006	0	0	0	0	0.0345194724496086	0	0.00504779349185636	0	0	0.00421334566798815	0	0.0018700891280676	0.0328955806039974	0	0.0124208295559682	0	0.0104392718481561	0	0.00659486367702583	0	0	0.438	0.0295432757592509	1.08946207752639	0.116926639335269
TCGA-23-1120-01	0.00678326202821907	0	0	0.0271853917437009	0	0.0348161645453043	0	0.0274569626000029	0.0272812461800583	0	0	0.0143127373054935	0.0106853332234745	0.0341852821407721	0.052282490892418	0.068915849908935	0	0	0.0114604608082348	0	0	0	0.025	0.212984170049296	1.01006857833536	0.315365181376613
TCGA-23-1122-01	0	0.00544606342153993	0	0	0	0.028418427106757	0	0.0205497091737667	0.0254819163724414	0	0.00364095803109786	0.00715993162192624	0.0142594383994698	0.0529075460251187	0.0131629006167483	0.0178290763891781	0.000721489637918506	0	0.0293836090687685	0	0.00621384204207001	0	0.265	0.0577283013227177	1.06128295886034	0.225174907906801
TCGA-23-1123-01	0.000427175085562426	0.0124108165449091	0	0.0221476523506923	0	0.0428391710457464	0	0.0545930130797768	0.00551654956134821	0	0.00698423593173076	0.00524411985870406	0.012691197085715	0.018760817952806	0.0696126700809549	0.146111165715162	0	0.000937280179082039	0	0.00827350998099885	0	0	0.03	0.200324855531744	1.02073548796759	0.406549374453189
TCGA-23-1809-01	0.00118626487418647	3.89325389887695e-06	0	0	0	0.0349052306533612	0	0.0140799758768606	0.0080972345483568	0	0.0035588683395733	0.0105345921071304	0	0.0707918960750432	0.000208312976932789	0	0	0	0.0100923236481331	0	0	0.000240925737434269	0.3	0.0516376302780658	1.11274265853301	0.153699518090911
TCGA-23-2077-01	0.00049170842772583	0.000913511978860245	0	0.0136670682551419	0	0.0242487882865626	0	0.0164975750698735	0.0183856966499327	0	0	0.00596651640999037	0.00699219068676266	0.0296329284820553	0.0199220277946429	0.0877203475214569	0.000866881142456326	0	0.0403844731926213	0	0	0	0.117	0.108460093217332	1.04644815107686	0.265689713898083
TCGA-23-2078-01	0.0702376993513882	0	0	0.0549551880611625	0	0.0445880389051035	0	0.0429380099103601	0.0250023256046536	0	0.017462300199238	0	0.0168823989933025	0	0.0505033429355392	0.0727266683973221	0	0	0.0113581130880087	0	0	0	0.079	0.138435703919367	1.03514156546701	0.406654085446078
TCGA-23-2081-01	0	0	5.49592337565426e-05	0	0	0.0283290834452767	0	0.0138582774497024	0.00406941076697273	0	0	0.00751957664254528	0.00187657279580466	0.0154901868212314	0	0.00369457013096262	0	0.0169125537102851	0.0115261928200567	0	0	0	0.446	0.0282377262723269	1.08249355266077	0.103331383816594
TCGA-23-2084-01	0.0045450216732675	0	0	0.00341275528758557	0	0.0258306776527933	0	0.00810305924070619	0.00422534485253157	0	0.00502974950895667	0.00286371944289467	0.0223372261249014	0	0.00672572270917865	0.0506124029111617	0	0.0206726580689077	0.00250234240652862	0	0	0.000505869657234419	0.233	0.0687977971230948	1.06149028213587	0.157366549536648
TCGA-24-0975-01	0.0186236838306066	0	0	0.0155047013833795	0	0.06123161932061	0	0.0023334063395951	0.0181735168450501	0	0.00846857829235641	0.00274330114974283	0.00846897084332954	0.0044488625644587	0.0187534769983742	0.0579878092987349	0	0	0.00138485070853148	0	0	0	0.265	0.0574405242585418	1.06882480022043	0.218122777574769
TCGA-24-1103-01	0	0.000366757436969583	0	0.0098393808808894	0	0.000391519365995784	0	0.0129251187388067	0.00698964901712708	0	0	0.00875702764501674	0.00827662046892615	0.021615841911736	0.0058254640396605	0	0	0.000879770172833863	0.0208151145518472	0	0.00262836057281436	0	0.436	0.0306706214854266	1.07905653971024	0.0993106248026234
TCGA-24-1413-01	0	0.00115506796867483	0.0039540753605299	0	0	0.0240944835329348	0	0.0200055514617601	0.0014198600562693	0	0	0.00817215045970457	0.00600169041288248	0.0335408476477233	0.00744667034213205	0.0110700388205736	0	0.037218157850108	0.0153456576813691	0	0	0.000529084034839409	0.108	0.115511667797416	1.04906421850597	0.169953335629502
TCGA-24-1416-01	0.00166842871020641	0	0.00448797344516136	0.00367157838660877	0	0.0409898896594005	0	0.0109170661674454	0.00257509320255763	0	0.00244354601737789	0.00808075887740135	0.00617463616925949	0	0.001110025212647	0.0648173144942778	0	0.0186078693769867	0	0.0188403440169149	0	0.000238845849194646	0.265	0.0574855271013249	1.06662161527782	0.18462336958544
TCGA-24-1417-01	0.0109287922631277	0	0.00269053416761012	0.0233779409607734	0	0.0423589234773493	0	0.021974530070827	0.0172559460081082	0	0.016407433454915	0.00211766336146597	0.00123029722700016	0.075006017017533	0.0213224010590993	0.0861301038949209	0	0.023307355229842	0.011552132238093	0	0	0	0.024	0.219975105628604	1.00238106575415	0.355660070430665
TCGA-24-1418-01	0.0219951533394975	0	0	0.0121671440586596	0	0.0550580439821724	0	0.0262646862936988	0	0	0	0.00644711192376505	0.0104729101425574	0	0.0107996259644716	0.0544122011928438	0	0.0118234073746179	0.0118109429214708	0	0	0	0.356	0.0436654439360392	1.06409244340567	0.221251227193755
TCGA-24-1419-01	0.00607442194864555	0	0	0	0	0.00736371202308431	0	0.00840251261896825	0	0	0.000964998067086806	0.000379073270401174	0.000393018908425647	0.00371140451007662	0	0.0148848687696388	0	0.0049189837403099	0	0	0	0	0.631	0.00685178764428539	1.08459442684908	0.0470929938566371
TCGA-24-1423-01	0	0.000507992813961001	0	0.0139695621199366	0	0.0188095073424833	0	0.0286464238537245	0.0133574047754712	0	0	0.0150731002709606	0.00897141223215957	0.0363103914996898	0.014650716222794	0.00583796536465717	9.43922088294412e-06	0	0.0301482174903822	0	0.000714544444279607	0	0.219	0.0714487725011567	1.06252172827842	0.187006677651383
TCGA-24-1424-01	0.0131932786153731	0	0.000696414074344993	0	0	0.0368424730887894	0	0.0235003301464056	0.00292608847749875	0	0	0.0132377819905567	0.00645923769090432	0.0260895109784594	0.0222390949038923	0.0741443911622205	0	0	0.00946043508811867	0	0	0.00284813804638075	0.357	0.0435197551576536	1.07535876340392	0.231637174262944
TCGA-24-1425-01	0.0232411197392359	0	0.000518001225085634	0.00569483669292131	0	0.0456884124642866	0	0.0144435832485422	0.0218034957168625	0	0.0151707903027466	0	0	0.0908822777462476	0.0194544261588858	0.0975382981128526	0	0	0.00245556243882843	0	0	0	0.093	0.12676218834037	1.05522870243901	0.336890803846495
TCGA-24-1427-01	0.0006132246041337	0.0078128965351866	0	0.035281434042698	0	0.0602727870775617	0	0.0253680712051056	0.0192429129575723	0	0.00545042017296818	0	0.00729056996538829	0.00233504542431028	0.00973338531495672	0.106217857711728	0	0.0011562902118944	0.014391559476946	0	0	0	0.204	0.0753456994165287	1.06051381818479	0.29516645470045
TCGA-24-1428-01	0	0.00779688366039095	0	0.00194655090584278	0	0.0400567431381783	0	0.00964247758804274	0.0264980765460064	0	0.00712385288157494	0.00354330654369222	0	0.1765158126126	0.020361836976361	0.0547844722539952	0	0	0	0.00478611675593603	0	0	0	0.540101628724475	0.843406948488594	0.353056129862621
TCGA-24-1430-01	0.00113911855244907	0.00010684007866985	0	0	0	0.0307048078047049	0	0.00801490361693859	0.00591814532745516	0	0.00288830091924109	0	0.00298564366883969	0.0168978589029274	0.000901842851497271	0.0159270022354948	0	0	0.00643567301941969	0	0	0.000359108874232848	0.465	0.0252959541266013	1.08351491932066	0.0922792458518704
TCGA-24-1434-01	0.0109120853877286	0	9.69335439914908e-05	0.0048231455490749	0	0.0641488936082772	0	0.00686147955377992	0.00718535935985142	0	0	0.010031758502451	0.0260795162196594	0.00303059679304874	0.0218705705663334	0.137345354399411	0	0	0	0.0203939134900016	0	0	0.118	0.107921549413079	1.05471477057785	0.312779606973609
TCGA-24-1435-01	0	0.00108223973408272	0	0.0165162235549989	0	0.0353135087364953	0	0.0099949804820032	0.0173581028561396	0	0	0.0139843748626997	0.00514445525964943	0.0155953776553877	0.0486870204774732	0.100284238455376	0.000193214718800492	0.00050027831549525	0.0117997026325413	0	0	0	0.033	0.191734474864889	1.02752185165832	0.276453717741143
TCGA-24-1436-01	0.00619547860667113	0	0.000163910627948866	0	0	0.05554946383763	0	0.0250334129897409	0.00524906891532864	0	0.0133598821918471	0.0071079157016318	0.0152042901901581	0	0.00406092939835002	0.0680941147392104	0	0.0477392845984585	0.0155899054531407	0	0	0.000631618083027038	0.111	0.113085661244855	1.03905424035973	0.263979275333143
TCGA-24-1463-01	0	0.00163494023855559	0	0	0	0.0526225938365452	0	0.0211805287239508	0.000176526308509992	0	0	0.0115546433082732	0	0.0981453917397021	0.0230623677381587	0.0622122174891176	0.00973322294822055	0	0.00360965388403829	0	0	0	0.048	0.166434709501252	1.04974370326868	0.283932086215072
TCGA-24-1467-01	0.00392698107573372	0	0	0.00410676584827058	0	0.0231122267868679	0	0.0230902758912972	0	0	0	0.00772125985772992	0.00790307615515222	0.0172197343459101	0.0161436823904104	0.0268423116273688	0	0	0.0127694982303224	0	0	0	0.563	0.013808499920232	1.08173294581907	0.142835812209063
TCGA-24-1469-01	0.0128714711556084	0	0.00928381929080173	0.00517032348803102	0	0.0397169159446351	0	0.0112257653876563	0.0135054580313042	0	0.00340580093164709	0.00676406983783411	0	0.0642694966663106	0.0229127432734216	0.0239261350665142	0	0	0.00264668323737647	0	0	0	0.084	0.131482245881385	1.04740951675401	0.215698682311141
TCGA-24-1474-01	0	0.00354609164055802	0	0.00631345118551278	0	0.0400322626749943	0	0.00799550898173836	0.000464866839203946	0	0	0.00686388161702811	0.0091214084093392	0.0168126739683616	0.00477429321615112	0.0255924637994312	0	0	0.0412206478332047	0	0.00102903797754551	0.00111339254622053	0.362	0.0423607576666701	1.06877732005269	0.164879980689289
TCGA-24-1544-01	0.000342967892150107	0	0	0.00641894426745984	0	0.00694522730088086	0	0.0034843191372235	0.011747139076636	0	0	0	0.00348599992108703	0.0321803330700059	0.000746954152595463	0	0	0.0018093938709231	0.0179452814829957	0	0.00174130978223682	0	0.142	0.0972817702549487	1.06687456136724	0.0868478699541943
TCGA-24-1545-01	0.038344279575648	0	0.00860497749402334	0.0369854511718986	0	0.112064520053977	0.00453133944602678	0.0308155568546168	0.0259130455902782	0	0.0187318100178481	0	0.0225153609775263	0	0.06334456087617	0.102155920838982	0	0.00214540556102454	0.0038236236127777	0	0	0	0.084	0.131657083313823	1.03958454567555	0.469975852070797
TCGA-24-1546-01	0.000599139126453124	0.00342951162835594	0	0	0	0.0634827550061043	0	0.00744503036267568	0.0207952863937576	0	0.00943451620910389	0.00469491589540034	0.0150832747417808	0.0732773118097545	0.000794772781719866	0.0253524906412276	0	2.69037223691195e-05	0.00567243803497185	0	0.00204042097611402	0	0.091	0.128092864293753	1.05186268454401	0.232128767329789
TCGA-24-1548-01	0.000371249897487902	0.00432121075486783	0.00272142622963143	0	0	0.0404379234067523	0	0.0175596881019248	0	0	0	0.00859112050191721	0.00571565715773029	0.00761732791998959	0.0197484830162779	0.0267451001345768	0	0.00288524438331337	0.00818144878048165	0	0	0.00032610224954157	0.408	0.0351761824073882	1.07839164834198	0.145221982534493
TCGA-24-1549-01	0.00292778755973401	0	0.00110935902969309	0.00317637811021679	0	0.0391904223288394	0.00735816829478156	0.0321365373230421	0.00574558504452642	0	0.0196437204584306	0.0142124939880628	0.00665062171993102	0.0507506223096279	0.0298105218154704	0.0092438667860499	0.000172002769491438	0	0.0120083163002016	0	0	0	0.056	0.152758708087173	1.03787235369924	0.234136403838099
TCGA-24-1550-01	0.0336233266021881	0	0.00389539264517418	0	0	0.032312161112887	0	0.0154229536248356	0.00527219512771212	0.00392601784696761	0	0.00266370714228415	0	0.122406633355032	0.0166760161378859	0.119970508383406	0	0	0.000732478511345719	0	0	0.00224491199577279	0	0.548689296326009	0.835606445539101	0.359146302485491
TCGA-24-1551-01	0	0.007062794965304	0	0.0219996221580699	0	0.0525386970474195	0	0.00178338463163906	0.0451610821588979	0	0.00348703487471438	0.0130638533568813	0.0188138493594243	0.0943262106773037	0.0262130432055802	0.0660122868449345	0	0	0.0113840309445473	0	0	0	0.00600000000000001	0.294720015151273	0.970127534134036	0.361845890224716
TCGA-24-1552-01	0.00843637721612119	0	0.000302584207665702	0.00199768676265484	0	0.0132797831999966	0	0.00678145556234108	0.000646743465910463	0	0	0.00180364384490607	0.00026715530468631	0.00955171706908979	0.00565936378033572	0.0305641379493797	0	0	0	0.00264519841670801	5.59614335535268e-05	0	0.435	0.030942525618183	1.08493683321746	0.081991808213349
TCGA-24-1553-01	0.0150468339778352	0	0.000640806812739057	0.145094156313259	0	0.0697291484037066	0	0.0495097498650499	0.0490325725335512	0	0	0.0070787837501887	0.0187450465368779	0.0225013974541732	0.0503101872544809	0.127592281259788	0	0	0	0	0	0	0.043	0.176084065273176	1.02732317787001	0.555280964161649
TCGA-24-1555-01	0.00154036791944045	0	0	0	0	0.0293868470461965	0	0.00537700234462972	0.0127174454756227	0	0.00204664655017305	0.000217391577873051	0.00376543736837262	0.0398188576942049	8.19259675084152e-05	0	0	0	0.00405923901485213	0	0	0.00114168369771739	0.109	0.113855460884552	1.07044270020165	0.100152844656591
TCGA-24-1556-01	0.031236894256038	0	0.00259393105265358	0.0233205222016668	0	0.0193911890525177	0	0.0262383261073106	0.0200943758655461	0	0.0126399336391256	0.00527416419366016	0.00956198261684175	0.0416436522666435	0.0329082969051394	0.0742789425585908	0	0.0386423406120661	0.00658254593082316	0	0	0	0.084	0.13234492288856	1.03746776182135	0.344407097258623
TCGA-24-1557-01	0	0	0	0	0	0.0326242838508043	0	0.0185118215983441	0.00200164470048971	0	0	0.0128022952005088	0.0066159366237026	0.0210283352095231	0.024496481294027	0.0351898542058948	0	0	0.0156083815521915	0	0	0	0.236	0.0670340436965152	1.07042856841249	0.168879034235486
TCGA-24-1558-01	0.00029342084688716	0.000891367712422602	0	0	0	0.0220149541635277	0	0.00402355807801136	0.00540680321004573	0	0	0.0173286882512452	0	0.0424385395531826	0.00118653559057239	0.0145172055360639	0	0	0.00522150465628114	0	0	0	0.09	0.128784190937693	1.07170884007989	0.11332257759824
TCGA-24-1560-01	0	0	0.000258063957718242	0	0	0.0305735815596477	0	0.0199788670138082	0.00694721667190388	0	0.00278394445342578	0	0.00426109680199312	0.0147348402902819	0.00768109739925593	0.000835917778192715	0	0	0.0226624550372008	0	0.00149851777832243	0	0.679	0.00156311664076128	1.0922082531804	0.112215598741751
TCGA-24-1562-01	0	0.0081812059401302	0	0.0137187174755065	0	0.0542698675704125	0	0.000310990299255332	0.0275139754365976	0	0.00712794179567795	0.00318190397702377	0	0.0783281698282852	0.0101456577816587	0.0447053328370869	0.00241078657891657	0	0	0.00506526912668768	0	0	0.0600000000000001	0.150275146142995	1.04489448244043	0.254959818647239
TCGA-24-1563-01	0	0.00849370855973141	0	0.00802988722797767	0	0.0716419768420801	0	0.00914220619592137	0.0146260001253459	0	0	0.0257967591792798	0.00484536047056851	0.0351277082445064	0.0104015636810276	0.0778529566081784	0	0.00822704640522958	0	0.0151678731575481	0	0.00629546020494392	0.459	0.0262917757771235	1.0854251145079	0.295648506902339
TCGA-24-1564-01	0.00125075001019301	0.00178307313011541	0	0.0052755104158208	0	0.0368262178542043	0	0.0125000505037809	0.00788861131769629	0	0.0042571213370259	0	0.00315274548784437	0.124287608375912	0.0229314807157415	0.135589628252696	0	0	0.00495580381275748	0	0	0	0.001	0.459320265565069	0.896050543150344	0.360698601213789
TCGA-24-1567-01	0.0114050443031301	0	0	0.00989445431001841	0	0.00775834090160722	0	0.0138969050504063	0.000178906604111102	0	0	0.00531947931926499	0	0.02044447207602	0.00100751961503777	0.0129741147514568	0	0	0.00169671455555717	0	0	0	0.583	0.0122337075977749	1.0940303530207	0.0845759514866099
TCGA-24-1603-01	0	0.000917349210289844	0	0	0	0.0572393945591485	0	0.00724715280078108	0.0087284154506032	0	0.00544991306294324	0.00484209266545502	0.00835859665528329	0.0364289813005684	0.00315451334897449	0.00375691668774851	0	0	0.019397253970873	0	0	0.002851099947066	0.193	0.0808281997832299	1.06192573209901	0.158371679659735
TCGA-24-1604-01	0	0.00652564977996559	0.00238935576476633	0	0	0.0489224533211778	0	0.0162463335598738	0.0120675784836525	0	0	0.00533213790745574	0.00619592928751508	0	0.0142688793990073	0.0369099673452192	0	0.0223082887989202	0.00402135753991208	0	0	0	0.263	0.058593671292518	1.06846803233952	0.175187931187466
TCGA-24-1616-01	0.00220762527605533	0	0	0.000485994517735869	0	0.0228267728538054	0	0.00116787578557172	0.00457347852981276	0	0	0.00917757903645623	0.00171811042877805	0.00812010730158558	0.00563726349664691	0.0176144727210919	0	0.00533932612254935	0	0	0	0	0.484	0.0227763172253533	1.09332743413076	0.0788686060700891
TCGA-24-1842-01	0.000518395181993922	0	0.00435522104152722	0.0313201480411811	0	0.0563737481479687	0	0.0152965675435951	0.0184288238183069	0	0.0140949061360933	0.00328625565008247	0.00527035719962636	0.0904012737031645	0.0249369819009117	0.0448217245212775	0	0	0.00260376495335134	0	0	0	0.015	0.236814886143355	1.00189606640289	0.31170816783908
TCGA-24-1843-01	0	0.00244726957704685	0.0193953887999053	0.0321471504329798	0	0.0464764750068751	0	0.00574846402986579	0.0182875976799908	0	0	0.00641258533627761	0.00256086675931988	0.135310041909381	0.0136955526043692	0.0680765984202818	0	0	0	0.000545839814760602	0	0	0.004	0.37666505560266	0.938235037961863	0.351103830371054
TCGA-24-1844-01	0	0	0.00031577195111867	0	0	0.0407905391236128	0	0.00297097737900502	0.00892704993015704	0	0.00869607372033027	0	0.0076309115215905	0.0168881083471126	0	0.00549558972659769	0.00187192143001501	0	0.0243107900997064	0	0.000745307711559572	0	0.576	0.0129103124335895	1.08460989762499	0.118643040940806
TCGA-24-1846-01	0.0108960031832079	0	0	0.00683315145518384	0	0.0231310598684161	0	0.0101682880244415	0.0181500228860625	0	0.00903680054194882	0.00433180261764344	0	0.0998743994621598	0.0292698912216148	0.0773262133694909	0	0	0.00334714707602898	0	0	0	0.00800000000000001	0.27866037916546	0.994064719891618	0.292364779706199
TCGA-24-1847-01	0.0302332975133706	0	0.00375957630154575	0.0908189761822708	0	0.0909189814149881	0.00665877751059166	0.01686883689314	0.037934689899186	0	0.0219642522018044	0	0.0132916704830982	0.0276272311525566	0.0626313483574871	0.0915313622485253	0	0	0.009211692174301	0	0	0	0.015	0.238490750237054	0.994706924287627	0.503450692332866
TCGA-24-1849-01	0.0256826381413241	0	0.00266649510744386	0.0407809451204201	0	0.162537724718884	0	0.0442585125818951	0.0181875957985674	0	0.0126526118369633	0.0142358463713639	0.06563888790866	0.0202843504452669	0.0517654095312058	0.0865818064361312	0.000450931392175775	0	0.0374422729261751	0	0.00129113940143432	0	0.071	0.143747596139309	1.02731340765617	0.584457167717911
TCGA-24-1850-01	0.0261164204231083	0	0.0167486242234406	0.0356195927283838	0	0.0268979601161822	0	0.0240908794902984	0.0133342432897841	0	0	0.0108349412999693	0.0029011176467633	0.01563610777717	0.0359291908106343	0.082959951475449	0	0	0	0	0	0.000962535716436266	0.196	0.0789166548835399	1.05950739302512	0.29203156499762
TCGA-24-1924-01	0.0130553805628422	0	0	0.0166144979624957	0	0.0908276193105874	0	0.0555294722340144	0.00531515203746285	0	0	0.00541546348597724	0.0154116943534716	0.0171631571400297	0.10201895241986	0.117140610291826	0	0	0.0101275190507692	0	0.000182053103573996	0	0.015	0.236495146261089	1.01107243683335	0.44880157195291
TCGA-24-1928-01	0.00417022548934365	0	0	0.00263973954766652	0	0.0873238973644195	0	0.0581579302019101	0.000755774928632688	0	0	0	0.0138931930895503	0.0114301340263132	0.00643104732512484	0.0369103413961228	0	0.00339220093830279	0.0102987765214074	0	0.000700469363177989	0	0.381	0.0386386383068528	1.08626805162682	0.236103730191972
TCGA-24-1930-01	0.0177207786570818	0	0.0130728810270981	0.0182974789056416	0	0.0527839744917549	0	0.0250328863227629	0.00628934695093443	0	0.00991546709972316	0.0002304475786098	0.00807346422124241	0.0248830831373661	0.0244987267213308	0.158837409914355	0	0	0.00678908333231961	0	0	0	0.053	0.157943789595903	1.02925084450555	0.366425028360221
TCGA-24-2019-01	0.000554276639939052	0	9.78244701961795e-05	0.0345111606219447	0	0.0167502132897671	0	0.0622742286876792	0.000776360580989796	0	0.0106887315707919	0.00754781013088226	0.0195640480245784	0.02811762559895	0.0216080557156273	0.0178892578426311	0.000893293341473062	0	0.0356682697017792	0	0.00344359824384086	0	0.433	0.031829821688554	1.07509443156934	0.26038475446107
TCGA-24-2020-01	0.00782461292051769	0	5.62452685364773e-05	0.00290414039536102	0	0.0107018167832731	0	0.00750249706559484	0.00212733412871402	0	0.00119676305518081	0	0	0.0396713033709636	0.00261942395983063	0.019382685209351	0	0	0	0	0	0	0.27	0.0565201364757105	1.11441314410956	0.0939868221573232
TCGA-24-2023-01	0	0.00290891504163558	0	0	0	0.074220630974179	0	0.010073156711932	0.0140437458253277	0	0	0.017437866281728	0.00475714736097464	0.0136587905042407	0.00288536293820903	0.0279581224305873	0	0.0155140493352335	0.00599670223563152	0	0.000529176399516786	0	0.193	0.0808101106667346	1.06579942233678	0.189983666039196
TCGA-24-2024-01	0.0196127924742705	0	0	0	0	0.0369222308753606	0	0.0259718855926953	0	0	0	0.0108217026511947	0.00559410799128871	0.038103896569214	0.0100417910305201	0.0433132090996741	0	0	0	0.00348064988110809	0	0	0.18	0.0839873738359897	1.05938018839588	0.193862266165326
TCGA-24-2026-01	0.0142842003104597	0	0.0115679322545745	0	0	0.0517592326704007	0	0.0146840230569577	0.016266044666219	0	0.00762990540700419	0	0.00597170712177893	0.0284971662071885	0.0317697120707401	0.0454469838497867	0	0	0	0.00420987990887336	0	0	0.094	0.124335009230555	1.04026414923231	0.232086787523983
TCGA-24-2027-01	0.015842895521161	0	0	0.00700541458494283	0	0.0073928231855782	0	0.021478034925282	0.00383886860818531	0	0	0.0114793360869306	0.00415160195707413	0.00949755766671687	0.0109519822736625	0.0462031316384504	0	0	0	0	0	0	0.979	-0.042531145634497	1.1112729858921	0.137841646447984
TCGA-24-2033-01	0.0294009063530491	0	0.00193853742788073	0.0281761466514917	0	0.0256238641813835	0	0.011779467750717	0.0072926396953737	0	0	0.000170139201077364	0.00447251993045636	0.0361590017877939	0.00017726392279863	0.00373449501180794	0	0	0	0	0.000245882966220397	0.000427035366390137	0.282	0.054346880866043	1.08167536987527	0.149597900246441
TCGA-24-2035-01	0.0165833727520534	0	0.0024338808248357	0.0281644733336981	0	0.0839945532053863	0	0.022223994649318	0.0113641496030764	0	0.0166571950310307	0	0.0309539488864449	0	0.0356145443136668	0.208624357387217	0	0	0.0222587259610724	0	0	0.00881050148084235	0.099	0.122318716073795	1.04182621934202	0.487683697428642
TCGA-24-2036-01	0	0.00179403387948514	0	0	0	0.026420218719919	0	0.0283392349238812	0	0	0	0.00671457525468093	0.00521608542661999	0.0331823342211167	0	0.0209325951900577	0	0	0.0100823920209138	0	0	0	0.379	0.0391424070597075	1.08345270347292	0.132681469636674
TCGA-24-2038-01	0	0.000627079779788696	0	0	0	0.0415006923624664	0	0.00412830181841725	0.00310832363182373	0	0	0.00862723491188721	0.0106162108533907	0	0	0.0497188439046173	0	0.00188894637967836	0.00999688448722113	0	0.000179620961254932	0	0.6	0.0103120782781044	1.08824797930066	0.130392139090546
TCGA-24-2254-01	0	0.00121539172038583	0	0	0	0.0751396370640676	0	0.00786683345475539	0.00921807250486557	0	0	0.0171334316740646	0.0160820367631675	0.0699148272213127	0	0.0312722451925315	0	0.00250232838422769	0	0.0253026725095452	0	0	0.126	0.103393227993641	1.06568018947992	0.255647476488924
TCGA-24-2261-01	0.00454956225446491	0	0	0.0108663812013199	0	0.101489603429911	0	0.0220869456109625	0.0229396659434283	0	0.0141048199366659	0.00505983316263679	0.0156187605489672	0.020647707547096	0.0545034941713482	0.0776654776816411	0.0024071013227301	0	0.03451730882128	0	0.00193477715860623	0	0.0620000000000001	0.147935889126014	1.03038857411982	0.388391438791058
