"entrez_id","hgnc_symbol","RG10T17","RG10T18","RG10T19","RG10T5","RG10T7","RG10T8","RG13T10","RG13T11","RG13T122","RG13T13","RG13T14","RG16T1","RG16T3","RG16T5","RG16T9","RG17T13","RG17T14","RG17T19","RG17T6","RG17T7","RG17T9","RG19-T10","RG19-T11","RG19-T7","RG19-T8","RG19-T9","RG1T3","RG1T5","RG1T6","RG1T7","RG20-T10","RG20-T12","RG20-T14","RG20-T8","RG4T1","RG4T2","RG4T3","RG4T4","RG4T5","RG5T12","RG5T13","RG5T14Rep","RG5T15","RG5T16","RG5T17","RG5T22","RG6T12","RG6T13","RG6T16","RG6T3"
"288","ANK3",5,5,5,5,4,4,2,3,2,2,2,4,4,4,4,4,4,4,2,3,4,3,3,3,3,3,2,2,3,2,5,3,2,4,3,3,3,3,3,4,4,7,5,4,5,5,8,6,6,6
"2882","GPX7",5,5,5,3,3,3,4,2,3,3,3,3,3,3,3,4,4,5,2,3,4,5,4,5,5,5,5,4,6,4,5,5,5,5,3,3,3,3,3,4,4,4,5,4,5,5,8,8,7,6
"2885","GRB2",4,3,3,3,3,3,3,6,3,2,2,NA,NA,NA,NA,6,6,6,3,4,6,3,3,3,3,3,3,3,5,3,3,3,2,4,3,3,4,3,3,3,3,4,4,4,3,5,8,8,8,8
"2886","GRB7",3,2,2,2,2,2,2,3,2,2,2,8,6,NA,8,4,4,4,2,3,4,2,3,2,2,2,3,3,4,3,2,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,2,5,4,5
"2887","GRB10",3,2,2,2,2,2,5,2,5,4,5,3,3,3,3,4,4,4,3,3,3,2,3,2,2,2,3,3,3,2,4,5,7,5,2,2,2,2,2,2,2,3,3,2,2,3,6,6,6,8
"2888","GRB14",5,5,5,5,4,4,5,2,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,7,7,7,7
"2890","GRIA1",3,2,2,2,2,2,5,2,3,4,3,2,2,2,2,4,4,4,3,4,4,2,2,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,2,4,4,7,5,4,5,5,5,7,5,7
"2891","GRIA2",3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,3,1,2,3,NA,2,NA,NA,NA,NA,2,NA,NA,4,3,2,4,2,2,2,2,2,3,3,5,4,3,4,3,NA,NA,NA,NA
"2893","GRIA4",3,2,3,2,2,2,4,2,3,4,3,2,2,2,2,4,4,6,NA,4,5,2,3,2,2,2,2,2,3,2,3,3,2,2,3,3,3,3,3,4,4,7,5,4,5,5,5,4,3,4
"2894","GRID1",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,2,2,3,2,5,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"2895","GRID2",4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,2,3,3,NA,3,3,3,2,3,3,2,2,2,2,2,2,2,3,3,3,4,3,4,3,5,2,5,2
"28951","TRIB2",4,3,3,3,3,3,4,2,5,4,3,3,3,3,3,6,6,6,2,4,6,3,4,3,3,3,5,4,7,5,5,5,5,5,3,3,3,3,3,5,4,7,6,5,5,6,4,5,3,5
"28954","REM1",5,5,5,5,4,4,5,2,5,4,5,2,NA,2,2,5,5,5,3,4,4,5,NA,5,5,5,NA,NA,4,3,7,7,7,7,3,3,3,3,3,4,4,7,5,4,5,5,6,7,6,NA
"28955","DEXI",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,4,4,4,3
"28956","LAMTOR2",7,5,5,5,5,5,NA,2,4,NA,4,4,4,4,4,4,4,4,3,3,4,5,5,5,5,5,5,4,8,6,5,5,8,7,4,4,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"28957","MRPS28",5,3,3,3,3,NA,5,2,5,4,5,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,5,4,4,3,NA,5,6,5,2,2,2,2,2,2,2,3,3,2,2,3,NA,6,5,NA
"28958","COA3",3,2,2,2,2,2,2,3,2,2,2,1,1,1,1,4,4,4,2,3,4,2,3,2,2,2,3,3,4,3,2,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,NA,NA,NA,NA
"28959","TMEM176B",7,5,5,5,5,5,4,6,1,2,1,3,3,3,3,4,4,4,4,4,3,2,2,2,2,2,4,4,6,4,4,6,8,7,2,2,2,2,2,5,4,7,5,5,5,5,8,8,8,7
"2896","GRN",3,2,2,2,2,2,2,6,2,2,2,1,1,1,1,4,4,4,2,3,4,2,3,2,2,2,3,3,7,5,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,5,5,5,3
"28960","DCPS",2,2,1,2,2,1,6,4,5,5,5,2,2,2,2,2,2,7,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,4,3,3,3,3,3,2,2,3,3,2,2,3,5,4,3,4
"28962","OSTM1",7,7,7,7,7,NA,4,2,3,4,3,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,7,7,8,7,4,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,6,7,8,5
"28964","GIT1",3,2,2,2,2,2,2,3,2,2,2,3,3,3,4,4,4,4,2,3,4,2,4,2,2,2,NA,NA,NA,NA,2,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,2,3,4,3
"28965","SLC27A6",3,2,2,2,2,2,5,2,3,4,3,2,2,2,2,4,4,4,2,4,4,2,2,2,2,2,3,3,4,3,NA,3,2,3,3,3,3,3,3,4,4,7,5,4,5,5,2,2,2,2
"28966","SNX24",3,2,2,2,2,2,5,2,3,4,3,2,2,2,2,4,4,4,2,4,4,2,2,2,2,2,3,3,4,3,2,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2
"28968","SLC6A16",4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,6,4,NA,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"28969","BZW2",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,3,4,3,2,3,2,2,2,3,3,1,1,4,5,7,6,3,3,3,3,3,2,2,3,3,2,2,3,5,4,5,3
"2897","GRIK1",3,3,2,2,2,2,6,2,6,6,8,2,2,2,2,3,3,5,1,3,3,3,2,3,3,3,3,3,4,3,NA,5,3,5,3,3,2,3,3,4,4,7,5,4,5,5,6,5,5,8
"28970","C11orf54",3,2,3,2,2,2,4,2,3,4,3,2,2,2,2,4,4,6,3,4,5,2,3,2,2,2,2,2,3,2,4,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,5,3,3,2
"28971","AAMDC",7,4,4,4,5,4,4,2,3,4,3,2,2,2,2,4,5,6,3,4,5,2,3,2,2,2,1,1,1,1,5,5,7,6,3,3,3,3,3,4,4,7,5,4,5,5,8,8,8,8
"28972","SPCS1",3,2,2,2,2,2,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,7,7,7,1,1,1,1,1,2,3,4,3,3,3,3,6,6,6,8
"28974","C19orf53",8,8,8,8,8,8,3,2,2,2,2,2,2,2,2,4,4,3,3,4,3,2,2,2,2,2,2,2,3,2,8,6,8,8,4,4,4,3,4,4,4,7,5,4,5,5,5,5,5,5
"28976","ACAD9",8,6,7,6,6,6,5,2,5,4,5,2,2,3,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,2,2,3,3,2,2,3,6,8,6,8
"28977","MRPL42",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,4,4,6,5,3,3,3,3,3,2,2,3,3,2,2,3,4,4,4,3
"28978","TMEM14A",5,5,5,5,4,4,5,2,3,4,4,3,3,3,3,4,4,4,2,3,4,3,7,3,4,3,5,5,7,NA,3,3,2,4,5,5,4,4,4,2,2,3,3,2,2,3,4,6,4,5
"2898","GRIK2",7,7,7,7,7,5,5,2,3,4,3,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,7,7,8,7,4,3,2,4,5,5,5,5,4,2,2,3,3,2,2,3,4,5,6,4
"28981","IFT81",5,5,5,5,4,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,3,2,4,3,3,3,3,3,3,4,4,7,5,4,5,8,4,4,4,3
"28982","FLVCR1",5,5,5,5,4,4,4,2,1,2,1,3,3,3,3,7,7,7,4,5,7,3,4,3,3,3,5,4,7,5,4,4,5,4,1,1,1,1,1,2,2,3,3,3,3,5,2,5,5,6
"28984","RGCC",3,2,2,2,2,2,4,2,5,4,5,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,4,4,7,5,4,5,5,2,2,2,2
"28987","NOB1",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,3,3,3,2,2,1,1,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"28988","DBNL",3,2,2,2,2,2,5,2,5,4,5,3,3,3,3,4,4,4,3,3,3,2,4,2,2,2,3,3,3,2,4,5,7,5,3,3,3,3,3,2,2,3,3,2,2,3,7,6,6,8
"28989","NTMT1",3,2,3,3,3,2,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,6,3,4,4,5,4,2,2,2,2,2,4,4,6,6,4,4,7,4,7,4,4
"2899","GRIK3",7,7,5,5,5,5,4,2,3,3,3,3,3,3,3,5,5,5,2,4,4,5,4,5,5,5,5,4,6,4,5,5,5,5,3,3,3,3,3,6,6,8,8,6,6,8,7,7,7,7
"28990","ASTE1",8,6,7,6,6,6,5,2,5,4,5,2,2,3,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,2,2,3,3,2,2,3,6,8,6,8
"28991","COMMD5",7,7,7,7,7,7,NA,NA,NA,NA,NA,4,4,4,4,5,5,5,5,4,5,2,2,2,2,2,3,3,4,3,5,5,7,5,3,3,3,3,3,7,7,8,8,6,6,8,8,8,8,8
"28992","MACROD1",4,3,3,3,4,3,4,2,3,4,3,2,2,2,2,NA,NA,NA,NA,NA,NA,2,3,2,2,2,4,4,3,2,5,5,7,6,2,2,2,2,2,4,4,7,5,4,5,5,6,5,6,5
"28996","HIPK2",7,5,5,5,5,5,3,3,1,2,1,3,3,3,3,4,4,4,4,4,3,2,2,2,2,2,4,4,6,4,4,5,6,6,3,3,3,3,3,5,5,7,5,5,5,5,8,8,8,8
"28998","MRPL13",6,5,5,5,5,5,5,6,5,4,7,4,4,4,4,6,6,6,5,5,6,2,2,2,2,2,5,4,4,3,NA,5,5,5,3,3,3,3,3,6,6,8,8,6,6,8,6,4,4,4
"28999","KLF15",8,6,7,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,2,2,3,3,2,2,3,6,8,6,8
"29","ABR",3,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,2,3,3,2,3,2,2,2,6,6,8,6,3,5,2,4,3,3,3,3,3,2,2,3,3,2,2,3,6,8,6,7
"290","ANPEP",8,7,7,6,6,6,4,3,2,3,2,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,6,6,8,8,6,8,5,8,6,6,5
"2900","GRIK4",3,2,2,2,2,2,3,2,3,4,3,2,2,2,2,2,2,7,2,2,3,2,2,2,2,2,2,2,3,2,4,3,3,4,3,3,3,3,3,2,2,3,3,2,2,3,5,4,3,4
"2901","GRIK5",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,2,3,3,5,5,5,5,5,5,4,7,7,3,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"29015","SLC43A3",5,5,5,5,4,4,4,2,3,4,3,2,2,2,2,3,3,3,2,3,3,2,3,2,2,2,6,5,5,5,5,5,6,8,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"29018","FOXN3-AS2",6,5,4,4,4,4,3,3,2,2,2,3,3,3,3,2,2,2,1,2,2,3,3,3,3,3,3,3,4,3,5,5,5,5,3,3,3,3,3,6,6,7,7,6,6,8,2,2,2,2
"2902","GRIN1",7,5,5,5,5,4,4,2,5,5,5,2,2,3,2,NA,NA,NA,4,7,8,2,2,2,2,2,3,3,4,3,4,4,5,4,2,2,2,2,2,4,4,6,6,4,4,7,NA,NA,NA,NA
"29028","ATAD2",6,5,5,5,5,5,5,6,5,4,7,4,4,4,4,5,5,5,5,4,6,2,2,2,2,2,5,4,4,3,5,5,5,5,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,8,7,7,7
"2903","GRIN2A",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,4,4,4,3
"29034","CPS1-IT1",8,8,8,7,8,8,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"29035","C16orf72",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,4,4,4,3
"2904","GRIN2B",4,3,3,3,3,3,5,2,5,3,5,2,2,2,2,8,8,8,8,8,8,5,6,5,5,5,4,4,8,8,7,8,7,8,3,3,3,3,3,4,4,7,5,4,5,5,7,7,7,7
"2905","GRIN2C",4,3,3,3,3,3,3,6,3,2,2,2,2,2,2,6,6,6,3,4,6,3,3,3,3,3,3,3,NA,3,3,3,2,4,3,3,4,3,3,3,3,4,4,4,3,5,4,4,4,3
"29058","TMEM230",5,5,5,5,4,4,5,2,5,4,5,2,2,2,2,7,7,7,3,5,7,5,6,5,5,5,3,3,4,3,7,7,7,7,4,4,4,4,4,6,8,8,8,6,8,7,6,7,6,7
"2906","GRIN2D",4,3,3,3,3,3,4,2,5,4,4,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,6,4,2,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,5,5,5
"29062","WDR91",7,5,5,5,5,5,NA,3,1,2,1,3,3,3,3,4,4,4,4,4,3,2,4,2,2,2,4,4,6,4,3,5,6,6,2,2,2,2,2,5,5,7,5,5,5,5,6,8,6,7
"29063","ZCCHC4",5,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,1,2,3,3,3,3,3,3,3,3,4,3,4,4,5,4,2,2,2,2,2,6,6,8,8,7,8,8,5,5,5,5
"29065","ASAP1-IT1",7,5,7,7,7,5,5,6,5,4,7,4,4,4,4,5,5,5,5,4,6,2,2,2,2,2,5,4,4,3,5,5,7,5,7,7,4,7,7,8,8,7,8,8,8,8,8,8,7,7
"29066","ZC3H7A",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,NA,NA,NA,NA,NA,2,2,3,3,2,2,3,4,4,4,3
"29068","ZBTB44",3,3,2,2,2,2,6,4,5,5,5,2,2,2,2,2,2,7,2,2,3,2,2,2,2,2,2,2,3,2,4,3,3,4,3,3,3,3,3,2,2,3,3,2,2,3,5,4,5,4
"2907","GRINA",7,7,7,7,7,7,5,6,5,5,7,4,4,4,4,5,5,5,5,4,5,2,2,2,2,2,5,5,4,3,5,5,7,5,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,8,8,8,8
"29070","CCDC113",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,4,3,3,3,2,2,NA,NA,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"29072","SETD2",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,5,7,7,1,1,1,1,1,2,3,4,3,3,3,3,6,6,5,8
"29074","MRPL18",5,4,4,4,4,4,2,3,2,2,2,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,5,5,8,6,4,3,3,4,4,4,4,4,4,2,2,3,3,2,2,3,8,8,8,NA
"29075","LINC00652",5,5,5,5,4,4,5,2,5,4,5,2,2,2,2,7,7,7,3,5,7,5,5,5,5,5,3,3,8,6,5,7,7,7,4,4,NA,4,NA,6,6,8,8,6,8,8,6,7,6,7
"29078","NDUFAF4",7,5,5,7,7,5,5,2,3,4,3,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,5,4,7,6,4,3,2,4,5,5,5,5,4,2,2,3,3,2,2,3,4,5,6,4
"29079","MED4",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,4,4,7,5,4,5,5,2,2,2,2
"2908","NR3C1",3,2,2,2,2,2,5,2,3,4,3,2,2,2,2,4,4,4,3,4,4,2,2,2,2,2,3,3,4,3,3,3,2,3,3,3,3,3,3,4,4,7,5,4,5,5,2,3,2,4
"29080","CCDC59",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,4,3,6,4,4,4,4,4,4,2,2,3,3,2,2,3,6,6,6,6
"29081","METTL5",5,5,5,5,4,4,5,2,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,3,5,NA,NA,NA,NA,NA,4,4,7,5,4,5,5,7,7,7,7
"29082","CHMP4A",3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,4,3,5,5,8,5,5,5,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"29083","GTPBP8",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,7,7,8,7,7,7,7,7,6,6,6,6,6,4,4,7,5,4,5,5,6,6,6,8
"29085","PHPT1",7,5,5,5,5,4,4,2,5,5,5,2,2,3,2,8,8,8,4,7,8,2,2,2,2,2,3,3,4,3,4,4,5,4,2,2,2,2,2,4,4,6,6,4,4,7,8,8,8,8
"29086","BABAM1",8,8,8,8,8,8,4,2,5,4,5,2,2,2,2,7,7,8,8,7,7,3,3,3,3,3,2,2,4,3,8,8,8,8,4,4,4,4,4,4,4,7,5,4,5,5,5,5,5,5
"29087","THYN1",2,1,1,1,1,1,6,4,5,5,5,2,2,2,2,2,2,7,2,2,3,2,2,2,2,2,2,2,3,2,4,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,1
"29088","MRPL15",4,3,NA,3,3,4,5,2,5,4,5,3,3,3,3,4,4,3,2,3,4,2,3,2,2,2,5,4,3,2,5,5,6,5,6,6,7,6,6,6,6,8,8,7,7,8,7,7,8,7
"29089","UBE2T",5,5,5,5,4,4,5,2,4,5,4,3,3,3,3,7,7,7,4,5,7,5,4,4,4,4,3,3,5,5,4,4,5,4,4,4,4,4,4,4,4,7,5,5,5,8,2,5,5,6
"2909","ARHGAP35",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,NA,4,3,3,3,3,3,3,NA,NA,NA,4,2,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,NA,5,5
"29090","TIMM21",4,3,3,3,3,3,4,6,3,4,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,3,2,4,4,3,4,2,2,2,2,2,4,4,7,5,5,5,4,8,5,7,6
"29091","STXBP6",3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,4,3,5,5,8,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29092","LINC00339",4,3,4,3,3,3,3,6,2,3,3,3,3,3,3,4,4,5,2,3,4,5,4,5,5,5,5,4,6,4,5,5,5,5,2,2,2,2,2,2,2,3,3,2,2,3,5,4,3,3
"29094","LGALSL",5,3,3,3,3,3,5,2,5,4,3,3,3,3,3,5,5,5,2,4,5,2,4,2,2,2,5,4,5,5,3,5,5,5,4,5,4,4,4,4,4,7,5,5,5,5,4,4,4,3
"29095","ORMDL2",5,5,5,5,4,NA,3,3,2,2,2,2,2,2,2,3,3,5,1,2,3,4,4,4,4,4,5,4,7,5,8,6,8,8,3,3,3,3,3,4,4,7,5,4,5,5,6,7,7,7
"29097","CNIH4",5,5,5,5,4,4,5,2,4,5,4,3,3,3,3,7,7,7,4,5,7,3,4,3,3,3,5,4,7,5,4,4,5,4,NA,NA,4,NA,NA,2,2,3,3,3,3,5,4,7,5,5
"29098","RANGRF",3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3,4,2,3,3,3,4,3,3,3,3,3,4,3,3,5,2,4,2,2,2,2,2,2,2,3,3,2,2,3,6,7,6,6
"29099","COMMD9",5,5,5,5,4,4,4,2,3,4,3,2,2,2,2,3,3,3,1,3,3,2,2,2,2,2,3,3,3,2,5,5,2,5,2,2,2,2,2,4,4,7,5,4,5,5,6,6,5,8
"291","SLC25A4",1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,1,1,1,0,1,1,1,2,1,1,1,2,2,3,2,5,3,3,4,2,2,2,2,2,2,2,5,4,2,2,3,5,5,5,5
"29100","TMEM208",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,3,3,3,2,2,3,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"29101","SSU72",5,4,5,4,4,4,4,6,5,6,6,3,3,3,3,4,4,5,2,3,4,NA,NA,NA,NA,NA,5,4,6,4,5,5,5,5,5,5,4,5,5,2,2,3,3,2,2,3,8,8,8,6
"29102","DROSHA",5,5,5,5,4,4,5,2,5,4,5,3,3,3,3,3,3,5,3,3,3,2,2,2,2,2,5,4,5,5,3,3,2,4,3,3,3,3,3,4,4,7,5,4,5,5,6,8,6,8
"29103","DNAJC15",3,2,2,2,2,2,4,2,5,4,5,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,4,4,7,5,4,5,5,5,NA,NA,NA
"29105","CFAP20",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,4,3,3,3,2,2,4,3,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"29106","SCG3",3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,4,1,3,4,3,3,3,3,3,2,2,6,4,5,5,5,5,1,1,1,1,1,2,2,3,3,2,2,3,4,4,4,4
"29107","NXT1",5,5,5,5,4,4,5,2,5,4,5,2,2,2,2,5,5,5,3,4,4,5,6,5,5,5,3,3,4,3,7,7,7,7,3,3,3,3,3,4,4,7,5,4,5,5,6,7,6,7
"29108","PYCARD",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,3,3,3,3,3,3,2,6,4,3,3,3,4,3,3,3,3,3,4,4,7,5,4,5,5,4,4,4,3
"29109","FHOD1",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,3,3,3,2,2,3,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"2911","GRM1",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,5,5,7,5,4,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,8,8,8,5
"29110","TBK1",4,3,3,3,3,4,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,4,4,4,4,4,4,4,4,3,8,8,6,8,4,4,4,4,4,4,4,7,5,4,5,5,6,8,7,7
"29114","TAGLN3",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,7,7,8,7,7,7,7,7,6,6,6,6,6,4,4,7,5,4,5,5,6,6,6,8
"29115","SAP30BP",4,3,3,3,3,4,3,6,3,2,2,3,3,4,4,6,6,6,3,4,6,3,3,3,3,3,3,3,5,3,3,3,2,4,3,3,4,3,3,3,3,4,4,4,3,5,4,4,4,4
"29116","MYLIP",5,5,5,5,4,4,8,3,5,7,6,2,2,2,2,4,4,4,2,3,4,3,6,3,4,3,4,4,6,4,3,3,3,4,4,4,4,4,4,2,2,3,3,2,2,3,6,5,5,6
"29117","BRD7",4,3,3,3,3,4,2,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,3,3,3,3,2,2,4,3,3,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"29118","DDX25",2,2,1,2,2,1,6,4,5,5,5,2,2,2,2,2,2,7,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,4,3,3,3,3,3,2,2,3,3,2,2,3,5,4,3,4
"29119","CTNNA3",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,2,2,5,3,5,3,2,4,3,3,3,3,3,4,4,3,4,4,5,5,8,6,6,5
"2912","GRM2",3,2,2,2,2,2,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,7,7,7,1,1,1,1,1,2,3,4,3,3,3,3,6,6,NA,8
"29121","CLEC2D",4,3,3,3,3,3,5,2,5,3,5,2,2,2,2,4,4,5,3,4,4,3,4,3,3,3,4,4,8,8,8,8,7,8,3,3,3,3,3,4,4,7,5,4,5,5,6,6,6,6
"29122","PRSS50",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,5,7,7,1,1,1,1,1,2,3,4,3,3,3,3,6,6,5,8
"29123","ANKRD11",8,8,8,8,8,8,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,5,2,4,4,4,2,2,3,2,NA,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"29125","C11orf21",3,2,2,2,2,2,4,2,3,4,3,1,2,2,2,3,3,3,1,3,3,2,2,2,2,2,3,3,3,2,5,5,5,5,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2
"29126","CD274",7,7,7,7,7,5,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,3,5,5,4,5,6,4,4,4,4,4,4,2,2,3,3,2,2,3,NA,NA,NA,NA
"29127","RACGAP1",5,5,5,5,4,4,2,3,2,2,2,NA,2,NA,2,3,3,5,1,2,3,4,4,4,4,4,4,4,7,5,6,6,4,5,3,3,3,3,3,4,4,7,5,4,5,5,6,7,7,7
"29128","UHRF1",3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,2,2,2,2,2,4,4,7,5,4,5,5,2,2,2,2
"2913","GRM3",5,5,3,3,3,3,4,3,2,2,2,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,5,7,5,2,2,2,2,2,NA,NA,3,NA,NA,NA,NA,4,7,4,4
"2914","GRM4",4,3,3,3,3,3,7,6,5,7,7,2,2,2,2,4,4,4,2,3,4,8,7,7,7,7,7,4,6,4,3,3,3,4,5,5,5,5,5,5,5,7,5,5,6,5,5,6,4,5
"2915","GRM5",7,4,4,4,5,4,4,2,3,4,3,2,2,2,2,4,4,6,3,4,5,2,3,2,2,2,2,2,3,2,5,5,7,6,3,3,3,3,3,4,4,7,5,4,5,5,8,8,8,8
