"gene_symbol","gene_symbol.1","r","p","mean_cna","padj"
"ISOC2","ISOC2",-0.100424067016648,0.560057606675642,3.46,1
"IL20","IL20",-0.100406437340545,0.560126839161776,4.5,1
"HNRNPU","HNRNPU",-0.108769284122213,0.560265323877082,4.11111111111111,1
"KRT14","KRT14",0.100345329773272,0.560366841832806,2.42,1
"CSF3","CSF3",-0.100343825830572,0.560372749234185,2.88,1
"SLC27A4","SLC27A4",0.100298819763361,0.560549543839696,3.18,1
"COL19A1","COL19A1",-0.100260461392034,0.560700245069443,4.76,1
"LDHAL6B","LDHAL6B",-0.100227655070703,0.560829148434547,3.22,1
"CTNND1","CTNND1",-0.100215932070483,0.560875214044192,3.6,1
"GFI1B","GFI1B",-0.100214718439677,0.560879983114688,3.5,1
"ASB14","ASB14",-0.100167860289329,0.561064130731236,2.9,1
"RRAD","RRAD",-0.100112369528214,0.561282239738487,2.44,1
"DDX4","DDX4",-0.100090740735575,0.561367263319691,2.8936170212766,1
"RPS14","RPS14",0.100085629861657,0.561387355222588,3.36,1
"PKDREJ","PKDREJ",-0.100080003979936,0.561409472111832,2.24,1
"PLSCR4","PLSCR4",0.100059810717761,0.561488860697676,5.36,1
"IBSP","IBSP",-0.100053996948384,0.561511718140812,3.08,1
"PTPRZ1","PTPRZ1",-0.0999591824230417,0.561884552022535,3.96,1
"DIAPH1","DIAPH1",0.0999327775527988,0.561988402763709,3.08,1
"COX6B1","COX6B1",0.0999270433136795,0.562010956780843,4.54,1
"CDX2","CDX2",-0.0999127405121076,0.562067214649317,3.16,1
"C14orf178","C14orf178",0.0998740284326855,0.562219495689462,3.84,1
"CPM","CPM",-0.0998700248789461,0.562235245485837,4.24,1
"GC","GC",0.0998097973684223,0.562472202303423,3.58,1
"LYVE1","LYVE1",-0.0997775341105011,0.562599156573953,3.04,1
"IGFBP3","IGFBP3",-0.09973293123758,0.562774688352971,3.38,1
"TAAR8","TAAR8",0.0996813390554132,0.562977757596849,3.8,1
"FAH","FAH",0.0996062537734278,0.563273357092374,3.48,1
"GPX3","GPX3",-0.0995518398357278,0.563487621267123,3.36,1
"KCNG2","KCNG2",0.111842709840959,0.563523786475743,3.06976744186047,1
"ISG20L2","ISG20L2",0.101052315270069,0.563531731262686,4.77551020408163,1
"PUS1","PUS1",0.0995268772222347,0.563585928375965,3.06,1
"TTC21A","TTC21A",0.105995276891452,0.563686382268529,2.93478260869565,1
"TRIM8","TRIM8",0.100976756507543,0.563824922478353,2.63265306122449,1
"RAB11A","RAB11A",-0.116195765022432,0.563830009785928,3.51219512195122,1
"PIGB","PIGB",0.0993889875880654,0.564129103913962,2.7,1
"CDH22","CDH22",0.0993533203181844,0.564269643784582,4.68,1
"SPSB2","SPSB2",0.107664300222163,0.564280324680637,4.36363636363636,1
"LY9","LY9",0.0992973726957591,0.564490126826516,4.74,1
"RASGEF1A","RASGEF1A",-0.120981512076983,0.564573785858041,3.84615384615385,1
"MAGEL2","MAGEL2",0.102322850644826,0.564724955726702,3.0625,1
"SLC5A5","SLC5A5",0.0992135253359754,0.564820633594839,4.9,1
"CHD1L","CHD1L",0.0991856085698625,0.564930694708869,4.82,1
"CLP1","CLP1",-0.099151220972789,0.565066280441579,3.6,1
"GBP1","GBP1",-0.102226061785241,0.565095165548413,4.16666666666667,1
"SIRT4","SIRT4",0.0991378455943676,0.565119021820165,3.54,1
"RFX1","RFX1",-0.0991344898296674,0.565132254522436,4.2,1
"ACAN","ACAN",-0.102203886602732,0.565179999528876,4.125,1
"SMARCA4","SMARCA4",-0.0991034947505424,0.565254483360941,3.94,1
"TM6SF2","TM6SF2",-0.113457277004639,0.565393301985218,4.42857142857143,1
"DDX27","DDX27",-0.102146043795023,0.565401311975759,4.66666666666667,1
"STON2","STON2",0.0990250640301507,0.565563828453455,3.58,1
"NEFH","NEFH",0.0990110626071001,0.565619060794301,2.92,1
"MYRIP","MYRIP",0.100489604888034,0.565716901019707,3.12244897959184,1
"GRM6","GRM6",-0.0989622987771144,0.565811442019151,3.52,1
"NPY5R","NPY5R",0.10044000850855,0.565909684279375,2.42857142857143,1
"MLXIPL","MLXIPL",0.105351983966657,0.566068771403533,3.28260869565217,1
"TNK2","TNK2",0.0988750901920903,0.566155568848598,5.2,1
"ANKRD53","ANKRD53",-0.0988745007338707,0.566157895188958,4.42,1
"FGFR2","FGFR2",0.0988593798800362,0.566217572252151,2.86,1
"VASN","VASN",0.109049336267827,0.566222776988332,2.79545454545455,1
"ZFP36","ZFP36",-0.0988287119025424,0.566338617578731,4.89795918367347,1
"SERPINB13","SERPINB13",0.0988287102142354,0.566338624242741,3.02,1
"CSNK1G3","CSNK1G3",0.0987599194705028,0.566610181782033,2.66,1
"C1orf131","C1orf131",0.0987407487696349,0.566685870442394,4.14,1
"RUNDC1","RUNDC1",-0.10508157496555,0.567071578897817,2.41304347826087,1
"GLP2R","GLP2R",-0.0985862689321141,0.567295947788229,2.84,1
"COTL1","COTL1",0.0985763612553474,0.567335085794172,2.9,1
"MYO10","MYO10",0.0985450413050227,0.567458816202212,3.8,1
"TBC1D20","TBC1D20",-0.0985154679044322,0.567575658140597,5.15217391304348,1
"RSPO3","RSPO3",0.0984977875362856,0.567645516994601,3.8,1
"SGSM2","SGSM2",-0.0984477553802938,0.567843225869662,3.22,1
"LHPP","LHPP",0.0983836409121581,0.568096628919571,3.22,1
"MYOM1","MYOM1",-0.0983551857731935,0.568209110242267,3.24,1
"IL19","IL19",0.0983064334223114,0.568401848773551,4.5,1
"CNR2","CNR2",0.0982916089044977,0.568460462241395,3.46,1
"GNS","GNS",0.0982850773523623,0.568486287695539,4.06,1
"PIK3CB","PIK3CB",0.0982717712920542,0.568538900897989,5.38,1
"PCYOX1","PCYOX1",-0.0982669449201598,0.568557985299104,4.32,1
"LONRF2","LONRF2",-0.0982256164371302,0.568721418029693,4.14,1
"DUSP27","DUSP27",0.101229421051654,0.568913685055357,4.52083333333333,1
"HEXA","HEXA",-0.101205157776664,0.569006793282937,3.47916666666667,1
"TRIM22","TRIM22",0.0981467502381689,0.569033352457077,2.78,1
"ATXN7L1","ATXN7L1",0.0981433556009937,0.569046780799985,4.06,1
"RRM2B","RRM2B",0.0980977330452101,0.569227266342685,4.18,1
"GNE","GNE",-0.0980808495706526,0.569294064989054,3.2,1
"CD84","CD84",-0.10444019871253,0.569453337269608,4.56521739130435,1
"RBBP4","RBBP4",0.0980012859438506,0.569608902712273,3.84,1
"MUT","MUT",-0.106155606704286,0.569783304541453,4.11111111111111,1
"ESRRB","ESRRB",-0.114380842917,0.569976084153657,3.21621621621622,1
"SERPINB3","SERPINB3",0.0978651991118682,0.570147589776852,3.02,1
"KLRG2","KLRG2",-0.097854838195043,0.570188612002931,4.20408163265306,1
"MFSD1","MFSD1",-0.100859540475074,0.570333821786656,5.41666666666667,1
"FAM53B","FAM53B",0.105952707169132,0.570525228749138,3.35555555555556,1
"TRAF4","TRAF4",0.0977429709199646,0.570631616345027,2.89795918367347,1
"ALDOB","ALDOB",-0.0976759487163884,0.570897105212758,3.38,1
"MIER1","MIER1",-0.0976667717806212,0.570933461332952,4.02,1
"GPRC5D","GPRC5D",-0.0976560129145449,0.570976085901891,5.02127659574468,1
"CD8A","CD8A",0.100658122756928,0.57110783028542,4.08333333333333,1
"ASB15","ASB15",0.0975979418933635,0.571206177155888,3.96,1
"ABCA8","ABCA8",-0.0974927599421727,0.571623040428334,3.48,1
"SH2D4A","SH2D4A",0.0974536634240108,0.571778025258845,2.4,1
"PRR14","PRR14",0.0974521951578173,0.571783846071833,3.8,1
"LOC285074","LOC285074",0.102079534386355,0.571889039584091,4.02127659574468,1
"UBE2L6","UBE2L6",0.098889655036827,0.571951086091714,3.59183673469388,1
"C9orf85","C9orf85",0.0988775991628859,0.571998179612976,2.91836734693878,1
"RCOR2","RCOR2",0.0973469108573149,0.572201306602805,3.48,1
"ZNF606","ZNF606",0.0972928508911846,0.572415712343652,3.56,1
"AIM2","AIM2",-0.097252636443825,0.572575229387367,4.72,1
"IHH","IHH",-0.0972468122091507,0.572598333817739,3.96,1
"RUNX1T1","RUNX1T1",-0.0970539836755965,0.573363512982387,4.04081632653061,1
"NDUFV3","NDUFV3",0.0970088525145569,0.573542668598682,3.24,1
"CABP7","CABP7",0.0969876757690804,0.573626741931362,2.92,1
"ACHE","ACHE",-0.0969819062084423,0.57364964850446,3.80851063829787,1
"CRTC1","CRTC1",-0.0984477433901879,0.57367846045573,4.80434782608696,1
"TIFAB","TIFAB",-0.0969698688523516,0.573697441098324,3.06,1
"DGKB","DGKB",0.0969088212634405,0.573939849526268,2.86,1
"ZFYVE1","ZFYVE1",0.0968966618582239,0.573988137758082,3.26,1
"CROCC","CROCC",0.103186153893108,0.574123290326975,3.69767441860465,1
"ANTXR1","ANTXR1",0.0968167240449538,0.574305637823206,3.96,1
"PCDHB7","PCDHB7",-0.0968141155667549,0.574315999614461,3.1,1
"AHDC1","AHDC1",-0.0968002879418087,0.574370929207364,3.5,1
"ZNF512B","ZNF512B",-0.096797754857306,0.574380992024396,5.24,1
"GNG7","GNG7",0.0967837072031714,0.57443679854701,2.04,1
"CADPS","CADPS",-0.0967808407285882,0.574448186370689,3.28,1
"PCDH15","PCDH15",-0.0967650645820146,0.574510863085762,3.52,1
"SLC22A8","SLC22A8",0.0967425987776001,0.574600122333811,3.62,1
"BOLA3","BOLA3",0.096742436028019,0.574600768979648,4.42,1
"C22orf15","C22orf15",-0.0966691084173929,0.574892151837349,3.32,1
"CYP3A7","CYP3A7",-0.0966159946931192,0.575103252190549,3.58,1
"ZNF10","ZNF10",0.164082530828473,0.575122789507569,3.66666666666667,1
"CD82","CD82",-0.0965892682763719,0.575209489497303,3.46,1
"KLHDC8A","KLHDC8A",0.0965826631096872,0.575235746350814,4.66,1
"APOBEC3A","APOBEC3A",0.0965819990443199,0.575238386172883,2.44,1
"SLC9A2","SLC9A2",-0.0965779104323957,0.575254639524644,3.36,1
"WNT1","WNT1",0.0965678714046918,0.575294548287619,4.02,1
"ALOX15B","ALOX15B",0.096564082122707,0.575309612377751,2.92,1
"CRYM","CRYM",0.0965504589207585,0.575363772167317,3.88,1
"VMO1","VMO1",-0.096548684836135,0.575370825307783,2.84,1
"GAP43","GAP43",-0.11053682729083,0.57550712631093,4.66666666666667,1
"NPC2","NPC2",-0.0965084664112154,0.575530730178804,3.28,1
"PLD5","PLD5",-0.096502578858645,0.575554140245255,4.12,1
"LOXL1","LOXL1",0.0964619761539011,0.575715596278355,3.44,1
"PACSIN1","PACSIN1",0.0978980870962063,0.575830278521307,4.54166666666667,1
"TGIF2","TGIF2",0.0964308406638434,0.575839419915548,4.58,1
"C8G","C8G",-0.0963763877180171,0.57605600428681,4.42,1
"KLF11","KLF11",-0.0962579894099219,0.576527055416432,4.12,1
"ITIH3","ITIH3",0.0962218923776456,0.576670703019159,3.02,1
"HK2","HK2",0.0962094198515561,0.576720340997636,4.42,1
"SMURF1","SMURF1",-0.0962020826984264,0.576749542192055,3.54,1
"LEFTY1","LEFTY1",-0.0961778246585787,0.576846091697762,4.16,1
"TRIM28","TRIM28",-0.119873247443378,0.576895612821297,4,1
"INSRR","INSRR",0.096127656066783,0.577045790960144,4.76,1
"RGS22","RGS22",0.100678380131048,0.57720458757817,4.14893617021277,1
"ST7L","ST7L",0.0960874062557259,0.5772060303776,3.9,1
"UBE2I","UBE2I",-0.0960556597976321,0.57733243102845,2.72,1
"DHX38","DHX38",0.0960400019541848,0.577394778366377,2.44,1
"PLA2G7","PLA2G7",-0.0960149021066389,0.57749472875895,4.04,1
"BTLA","BTLA",-0.0960083604679253,0.577520779572094,5.02,1
"PAQR8","PAQR8",-0.0959877951201734,0.577602680540692,3.82,1
"FZD6","FZD6",0.0959611111369607,0.577708956600952,4.16,1
"ANXA10","ANXA10",0.0959605870758395,0.577711043901764,2.24,1
"TUBB2B","TUBB2B",0.0959318730383842,0.57782541519669,3.36,1
"KCNK17","KCNK17",-0.095907995072519,0.577920531614722,4.4,1
"IGSF6","IGSF6",-0.0958873376369621,0.578002824923119,3.86,1
"RRM1","RRM1",0.0958004643293279,0.578348960922026,2.64,1
"PRDM13","PRDM13",0.0957871355004624,0.578402076234598,4.14,1
"LMBRD1","LMBRD1",0.0972231600928486,0.578477471717678,4.70833333333333,1
"COL27A1","COL27A1",-0.0957595357097615,0.578512068217452,3.38,1
"YIPF5","YIPF5",0.0957293635716092,0.578632322382534,3.1,1
"DGUOK","DGUOK",0.0956764036750932,0.57884342663119,4.42,1
"FSCN2","FSCN2",0.0956609920825961,0.57890486550469,4.3,1
"RAD51","RAD51",0.0956591163799465,0.578912343261151,2.44,1
"SNAI2","SNAI2",-0.0971088174404784,0.578926485343563,4.75,1
"EIF4G2","EIF4G2",0.0956488085611011,0.578953437626279,3.04,1
"IFI16","IFI16",-0.0956384848016038,0.578994596853833,4.72,1
"OVOL1","OVOL1",0.0956133173324903,0.579094941148381,3.8,1
"STXBP5","STXBP5",0.0955788634923497,0.579232323438019,3.46,1
"OR2C3","OR2C3",0.0955286400334058,0.579432612157285,4.5,1
"HIST1H4G","HIST1H4G",-0.0954983189547312,0.579553546174203,4.28,1
"PCSK5","PCSK5",-0.09548756442759,0.579596442753459,3.22,1
"RBP2","RBP2",-0.0954678212959494,0.579675195879867,5.38,1
"CALCB","CALCB",0.0954641556946686,0.579689818077808,3.46,1
"DCT","DCT",-0.0954430748559159,0.579773913409342,3,1
"KCNJ14","KCNJ14",-0.101670631387081,0.579789814163151,3.3695652173913,1
"GTF2A1L","GTF2A1L",0.0954109772177072,0.579901967267956,3.86,1
"STON1","STON1",0.0954109772177072,0.579901967267956,3.86,1
"GYPE","GYPE",0.0953862343326951,0.580000687907505,2.86,1
"CTCF","CTCF",0.09536127402518,0.580100283656343,2.44,1
"HARS2","HARS2",-0.0953225815734295,0.580254688060323,3.08,1
"CORO7","CORO7",0.10514600432088,0.580281346528597,2.79545454545455,1
"SLC6A16","SLC6A16",-0.0952055749261016,0.580721721543821,3.3265306122449,1
"DKK1","DKK1",-0.0951567809601529,0.580916532920802,3.52,1
"MME","MME",-0.0951542363325968,0.580926693224385,5.44,1
"TATDN2","TATDN2",-0.0951325906818523,0.581013124166149,3.7,1
"HOXD13","HOXD13",-0.0951271854317312,0.581034708191371,4.06,1
"TNIP3","TNIP3",-0.0951093512141677,0.581105925606425,2.8,1
"QKI","QKI",0.0964304590382613,0.58159354436252,3.77551020408163,1
"GIMAP7","GIMAP7",0.0949546863850943,0.581723712517504,4.22,1
"ROBO1","ROBO1",0.0949420874859707,0.581774049960966,3.22,1
"PRX","PRX",-0.0949374476956655,0.581792588196078,3.82,1
"TNFSF13B","TNFSF13B",0.0948815223751051,0.582016057988582,2.92,1
"CACNA1I","CACNA1I",-0.0948259626980596,0.582238104639199,2.44,1
"TMC1","TMC1",0.0948074535698436,0.58231208555993,3.22,1
"CYP27C1","CYP27C1",0.094762172607153,0.58249309108072,3.28,1
"PDE8B","PDE8B",0.0947584931769814,0.582507800288098,2.48,1
"KRT35","KRT35",-0.0947237426711281,0.582646730074273,2.42,1
"MMP20","MMP20",0.099245694334885,0.582662516952346,3.40425531914894,1
"PDLIM4","PDLIM4",-0.0946578242934596,0.582910307129003,3.06,1
"SLC25A44","SLC25A44",-0.0975974663664157,0.582927469409553,4.83333333333333,1
"PURA","PURA",0.0946446115764635,0.582963145053708,3.08,1
"HBQ1","HBQ1",-0.110568107176912,0.582984246153691,2.64864864864865,1
"WDFY3","WDFY3",0.0946383543530723,0.582988168562104,3.08,1
"GALR2","GALR2",0.0945983216525577,0.583148276232884,3.64,1
"SIRT7","SIRT7",-0.0945921541822319,0.583172944291246,4.3,1
"CD300LG","CD300LG",0.0945839599495061,0.583205719518974,2.68,1
"SP2","SP2",0.0960142082077605,0.583232798752637,2.95918367346939,1
"CR2","CR2",0.0945414824916185,0.583375633666813,4.4,1
"CYP11B1","CYP11B1",0.0945312588281795,0.583416532649488,5.28,1
"SUCLG2","SUCLG2",0.0945158016103754,0.583478370489117,3.2,1
"HBE1","HBE1",0.0944680864361386,0.583669277270174,2.78,1
"CRYAB","CRYAB",-0.100624606544947,0.583715347482906,3.04444444444444,1
"SLC25A30","SLC25A30",0.110353466974374,0.583720394035331,2.68292682926829,1
"RUNDC3B","RUNDC3B",0.0944492105703112,0.583744806635068,3.34,1
"RUSC2","RUSC2",-0.094414216303114,0.583884843224814,3.36,1
"CNIH3","CNIH3",0.0944091187331337,0.58390524342179,4.18,1
"HSPB1","HSPB1",0.100545946240584,0.584011019031564,2.97777777777778,1
"ZC3H13","ZC3H13",-0.0943366386791714,0.584195338934464,2.74,1
"SERPINI2","SERPINI2",0.0957131256673288,0.584419782947271,5.79166666666667,1
"MDH1","MDH1",-0.0942582848838215,0.58450901566389,3.94,1
"SLC23A1","SLC23A1",0.0942378295782838,0.584590917482297,3.08,1
"CENPE","CENPE",-0.094229844848329,0.584622889246198,2.74,1
"SOX17","SOX17",0.100374399884664,0.584656063843752,4.19047619047619,1
"HILS1","HILS1",-0.0942147409582865,0.584683369058215,2.94,1
"SGIP1","SGIP1",0.0942034110791807,0.584728738595895,4.02,1
"HERPUD1","HERPUD1",-0.0941812719609903,0.584817397324825,2.6,1
"DNAJC1","DNAJC1",-0.102047974071713,0.584887461686347,3.90909090909091,1
"ZNF771","ZNF771",-0.0941374946422453,0.584992726367554,3.8,1
"GRM2","GRM2",0.0955607338375103,0.585020978926125,2.95918367346939,1
"ALOX12","ALOX12",0.0941284895469117,0.585028794848955,2.92,1
"OBSL1","OBSL1",0.094062741959465,0.58529216629322,3.96,1
"ASB5","ASB5",0.0940227159934931,0.58545252791661,1.98,1
"PRKCSH","PRKCSH",0.0969434567793277,0.585467136214582,4.10416666666667,1
"B4GALT2","B4GALT2",0.0939477566232237,0.585752900532659,4.56,1
"SCT","SCT",0.0952328946435922,0.586315254760798,2.71111111111111,1
"HCST","HCST",0.0937754555072766,0.586443593919076,4.52,1
"NUDT4","NUDT4",0.093737826051607,0.586594484876485,3.02,1
"FOXL2","FOXL2",-0.0937320427269322,0.586617677046351,5.38,1
"ZNF117","ZNF117",0.0936474236772226,0.586957061027276,3.6530612244898,1
"TMEM160","TMEM160",-0.0965272707396449,0.587085823432813,3.29166666666667,1
"SEMA3G","SEMA3G",-0.0935989139627599,0.587151659452705,3.02,1
"NPPC","NPPC",-0.0935577551863174,0.587316791701739,3.38,1
"C1QTNF7","C1QTNF7",0.0935231378059348,0.587455695249733,2.9,1
"FBXL2","FBXL2",0.0934468216762131,0.587761967884085,3.08,1
"PTPRO","PTPRO",-0.0934444328427586,0.587771555912181,5.04,1
"ABCA3","ABCA3",-0.0962943328960231,0.587992657333551,2.79166666666667,1
"UNC45B","UNC45B",0.0933491896808495,0.588153888364913,2.58,1
"DEFB124","DEFB124",-0.0994437540880459,0.58816092392122,4.53333333333333,1
"CRLF1","CRLF1",0.0933378018751286,0.588199609520883,5.04,1
"PACS1","PACS1",0.101099515842188,0.588399909797195,3.84444444444444,1
"ACTG1","ACTG1",0.0932561068067767,0.58852765486691,4.3,1
"PTGFR","PTGFR",-0.0993180390325411,0.588635078878597,4.08695652173913,1
"PIP5K1C","PIP5K1C",-0.0932179916746335,0.588680733226984,2.04,1
"TBKBP1","TBKBP1",0.102813752705104,0.588754434785699,2.95454545454545,1
"KCTD4","KCTD4",0.1088869757189,0.588760829562948,2.68292682926829,1
"TPSAB1","TPSAB1",0.093196860398893,0.588765608425588,2.72,1
"RLN3","RLN3",0.0931943406388085,0.588775729572525,4.2,1
"ATP7B","ATP7B",0.0931850656689062,0.588812985103007,2.52,1
"HSP90AB1","HSP90AB1",0.0960745872236924,0.588848698532372,4.22916666666667,1
"DSCR4","DSCR4",-0.0931733398841315,0.5888600865098,3.36,1
"VPS37C","VPS37C",0.0992555621528322,0.588870782976666,3.41304347826087,1
"SRFBP1","SRFBP1",0.0991854171296267,0.589135465639443,2.56521739130435,1
"KLHL25","KLHL25",-0.0975355616413721,0.589207201708564,3.58139534883721,1
"TRIM66","TRIM66",-0.0930801309825381,0.589234557228784,2.74,1
"C5AR1","C5AR1",0.0944637567938888,0.589356691482636,3.26530612244898,1
"PPARGC1B","PPARGC1B",0.0930129120180996,0.589504677371613,3.36,1
"SPDEF","SPDEF",0.0943199406380116,0.589926159406613,4.54166666666667,1
"MAN2A2","MAN2A2",0.0928927045675562,0.589987868233294,4.12,1
"TRIB2","TRIB2",-0.0928686235856288,0.590084686096817,4.12,1
"RFNG","RFNG",-0.0928552925941401,0.590138286506327,4.3,1
"ING1","ING1",0.0928498189261763,0.590160295305369,3.08,1
"FHIT","FHIT",-0.0927974829546981,0.590370748635448,3.28,1
"BSN","BSN",-0.0941999006024824,0.590401666227512,2.91836734693878,1
"CYP2A13","CYP2A13",-0.0927797784298549,0.590441949513435,3.54,1
"SPTA1","SPTA1",0.092679206790865,0.590846482084034,4.72,1
"ECSIT","ECSIT",0.102235620147199,0.590863113535027,4.02380952380952,1
"SEC23A","SEC23A",0.0940687866441106,0.590921231654726,2.95918367346939,1
"FAHD1","FAHD1",-0.0926531362192901,0.590951366461415,2.86,1
"H1F0","H1F0",-0.092643526781978,0.590990028200121,2.42,1
"RORB","RORB",0.0926310988250552,0.591040031362547,3.22,1
"TRPM2","TRPM2",0.0925403137130771,0.59140535633328,3.22,1
"PRKCE","PRKCE",-0.0925361416977028,0.591422147165856,3.92,1
"HIST1H2BF","HIST1H2BF",-0.0925182295689098,0.591494239295758,4.28,1
"SPRED2","SPRED2",-0.0925077738788363,0.591536322785854,3.94,1
"ABCB6","ABCB6",0.0924707068346222,0.591685525874462,3.96,1
"GOT1","GOT1",0.092410748951303,0.591926904620249,2.72,1
"NRN1","NRN1",-0.0984402278628221,0.591950545579958,3.47826086956522,1
"SUCNR1","SUCNR1",-0.0924042160002499,0.591953207615697,5.36,1
"ABL2","ABL2",-0.0923968284430727,0.591982952047408,4.92,1
"MPI","MPI",0.092390073230374,0.592010151051796,3.48,1
"SLC35E4","SLC35E4",-0.0923827080893056,0.592039806479484,2.78,1
"PSPH","PSPH",0.0923752154425154,0.592069975971813,3.4375,1
"MTX3","MTX3",0.0923623656871278,0.592121717681181,2.5,1
"C12orf40","C12orf40",0.0922909846678384,0.592409181486669,4.24,1
"TBL2","TBL2",0.0982257985795155,0.592761673229035,3.28260869565217,1
"DPP9","DPP9",0.0921665966633446,0.592910259710032,2.2,1
"TRIM38","TRIM38",-0.0921118537435705,0.593130842039342,4.28,1
"PLAC9","PLAC9",-0.0981158769716201,0.593177664145551,3.69565217391304,1
"ESR2","ESR2",0.0920711058028683,0.593295055998682,3.22,1
"MAP3K2","MAP3K2",-0.0920074582871776,0.593551594893319,3.28,1
"HOXC11","HOXC11",0.0919860499803745,0.593637894523294,4.24,1
"GEMIN7","GEMIN7",-0.091915390588681,0.593922770513818,3.96,1
"ZNF488","ZNF488",-0.103259731933251,0.594006524171812,3.67441860465116,1
"GNB3","GNB3",0.0995739192806128,0.594068960593065,4.36363636363636,1
"SNX8","SNX8",0.0918376129009202,0.594236414231619,3.02,1
"SLC1A4","SLC1A4",0.0918345004153804,0.594248967042344,3.94,1
"GPR85","GPR85",0.0918343785660594,0.59424945846914,3.82,1
"LPL","LPL",0.0918313366880102,0.594261726632616,2.4,1
"CNTD2","CNTD2",-0.0917869763958817,0.594440648183385,3.94,1
"IL15","IL15",0.0917867537918387,0.594441546087548,2.86,1
"LAT2","LAT2",-0.0917763343584004,0.594483574974304,3.42,1
"HIP1","HIP1",0.0917135172784214,0.594736987816494,3.2,1
"CDKN2AIPNL","CDKN2AIPNL",0.0916657666290112,0.594929652104934,3.06,1
"DLGAP4","DLGAP4",-0.09164349396422,0.595019527146706,4.58,1
"LCE1E","LCE1E",-0.0975343061863786,0.595380688234384,4.58695652173913,1
"FGD6","FGD6",-0.0915257239618935,0.595494853084177,3.02,1
"GALK1","GALK1",0.0915235013981465,0.595503825058975,3.6,1
"TAC1","TAC1",-0.0991726428324468,0.595564006607068,3.71111111111111,1
"C16orf54","C16orf54",0.099104155143741,0.595819335256853,3.91111111111111,1
"TTC31","TTC31",-0.0914122742633899,0.595952898428033,4.42,1
"MEFV","MEFV",-0.0914054657809439,0.595980392084928,2.82,1
"EARS2","EARS2",0.0913781129071464,0.596090852590618,3.88,1
"VIP","VIP",-0.0913281999645137,0.596292441534651,3.68,1
"ABI3BP","ABI3BP",-0.0912641999165841,0.596550969024675,4.48,1
"CPE","CPE",-0.0912610023150867,0.596563886979183,2.42,1
"FLT1","FLT1",0.095605833892098,0.596630731299448,3.1063829787234,1
"ARC","ARC",-0.0955338916418147,0.596908269099552,5.36170212765957,1
"ADAM29","ADAM29",-0.0911561697741793,0.59698746613681,1.98,1
"MAPRE2","MAPRE2",0.0911106433135121,0.597171457914943,3.48,1
"DYNLL1","DYNLL1",-0.091103944382745,0.597198533220256,3.58,1
"SLITRK5","SLITRK5",-0.095457816323572,0.597201812126374,3.02173913043478,1
"ANGPTL6","ANGPTL6",0.0970345618801728,0.597276573675111,4.31111111111111,1
"MATN3","MATN3",-0.0910663191869397,0.597350614211083,4.36,1
"PDGFD","PDGFD",0.0910650551486438,0.597355723744151,3.27659574468085,1
"LIMD2","LIMD2",0.0910512061997301,0.597411705618929,3.32,1
"PTBP1","PTBP1",0.091010643966491,0.59757568422606,2.06,1
"PDGFB","PDGFB",0.0909621308300483,0.597771831144338,2.5,1
"BAZ2B","BAZ2B",-0.0909400205456856,0.597861236076814,3.98,1
"FMO1","FMO1",0.0909280927308273,0.597909469682669,4.98,1
"SFI1","SFI1",0.0909122732979692,0.597973442787331,2.92,1
"SLC39A12","SLC39A12",-0.0908973205020089,0.598033913978996,3.72,1
"HIST1H2BG","HIST1H2BG",-0.0908927262675526,0.598052494236309,4.28,1
"KIRREL2","KIRREL2",0.0908860157017303,0.598079633927985,4.52,1
"ILF2","ILF2",-0.0908853614796677,0.598082279841501,4.76,1
"PIGL","PIGL",0.0908810740200495,0.598099620023375,2.64,1
"CLN6","CLN6",0.0908567434523168,0.598198026587881,3.52,1
"DZIP1L","DZIP1L",-0.0908173382418231,0.598357418415627,5.36,1
"TMEM100","TMEM100",0.0907360779425572,0.598686169796764,3.46,1
"CALML4","CALML4",0.0907176060197711,0.598760911792508,3.52,1
"PGR","PGR",0.0907118784868617,0.598784087636604,3.48,1
"C3orf52","C3orf52",0.0907113474765915,0.598786236332063,5.02,1
"RBKS","RBKS",0.092079396863401,0.598829064481052,3.87755102040816,1
"SLC7A9","SLC7A9",0.0906917367552805,0.598865592066159,4.68,1
"SPAG6","SPAG6",0.0982606265803918,0.598967958381285,3.90909090909091,1
"SHROOM3","SHROOM3",-0.0905383513423213,0.599486430620305,3.18,1
"GDF11","GDF11",0.0919136921213628,0.599489800851345,4.24489795918367,1
"C15orf39","C15orf39",-0.0933168618968912,0.599637929082481,3.47916666666667,1
"ARSG","ARSG",0.0904996083851392,0.599643289571231,3.46,1
"ACMSD","ACMSD",-0.0904433671573614,0.599871025500493,3.52,1
"DPP3","DPP3",-0.0947538561296299,0.599921056974891,3.82978723404255,1
"SLC8A2","SLC8A2",-0.0904303724605741,0.599923649855826,3.3,1
"SAMD14","SAMD14",-0.0903665332290044,0.600182207248111,2.94,1
"VTI1B","VTI1B",-0.0903295027359752,0.600332207735179,3.16,1
"IL2RB","IL2RB",0.0902750362305998,0.600552866196513,2.52,1
"ACTR10","ACTR10",-0.0902583178648869,0.600620603814739,2.78,1
"JRKL","JRKL",-0.0930442723092589,0.600709011097664,3.31914893617021,1
"HRASLS2","HRASLS2",0.0977754207085648,0.600782307161817,3.51111111111111,1
"GPR45","GPR45",-0.0915033716959498,0.601127279122746,3.24489795918367,1
